id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 26_level_0,Unnamed: league,Unnamed: season
cda0b317,33,Joel Robles,ESP,GK,Betis,29,1990,33,33,2887,32.1,48,1.5,130,83,71.5,9,11,13,5,15.2,11,11,0,0,0.0,Matches,ESP-LALIGA,19-20
24279b8b,34,Rubén,ESP,GK,Osasuna,35,1984,19,18,1583,17.6,24,1.36,54,30,61.1,5,9,4,4,22.2,3,3,0,0,0.0,Matches,ESP-LALIGA,19-20
ea83bfa6,35,Rui Silva,POR,GK,Granada,25,1994,35,35,3150,35.0,42,1.2,142,99,73.2,15,8,12,12,34.3,5,4,1,0,20.0,Matches,ESP-LALIGA,19-20
5dcf3e90,36,Unai Simón,ESP,GK,Athletic Club,22,1997,34,34,2991,33.2,29,0.87,109,82,78.0,13,9,12,12,35.3,7,5,0,2,0.0,Matches,ESP-LALIGA,19-20
9970da54,37,Antonio Sivera,ESP,GK,Alavés,22,1996,3,3,270,3.0,3,1.0,5,2,60.0,1,1,1,1,33.3,1,1,0,0,0.0,Matches,ESP-LALIGA,19-20
8f8c6934,38,David Soria,ESP,GK,Getafe,26,1993,38,38,3420,38.0,37,0.97,109,73,70.6,14,12,12,15,39.5,6,5,1,0,16.7,Matches,ESP-LALIGA,19-20
5512b1a9,39,Juan Soriano,ESP,GK,Leganés,21,1997,11,11,990,11.0,18,1.64,39,22,66.7,1,3,7,1,9.1,5,5,0,0,0.0,Matches,ESP-LALIGA,19-20
6f51e382,40,Marc-André ter Stegen,GER,GK,Barcelona,27,1992,36,36,3240,36.0,36,1.0,116,79,74.1,24,6,6,14,38.9,7,6,1,0,14.3,Matches,ESP-LALIGA,19-20
7b456af7,41,Tomáš Vaclík,CZE,GK,Sevilla,30,1989,33,33,2925,32.5,31,0.95,96,65,69.8,15,12,6,12,36.4,3,2,1,0,33.3,Matches,ESP-LALIGA,19-20
bfb15d99,42,Koke Vegas,ESP,GK,Levante,23,1995,2,2,180,2.0,2,1.0,10,8,80.0,2,0,0,1,50.0,1,0,0,1,,Matches,ESP-LALIGA,19-20
cde52ef5,43,Iván Villar,ESP,GK,Celta Vigo,22,1997,4,3,280,3.1,5,1.61,11,6,54.5,0,1,2,1,33.3,0,0,0,0,,Matches,ESP-LALIGA,19-20
61bb7498,44,Yoel,ESP,GK,Eibar,30,1988,4,4,270,3.0,5,1.67,16,10,68.8,2,0,1,1,25.0,1,0,1,0,100.0,Matches,ESP-LALIGA,19-20
