id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 33_level_0,Unnamed: league,Unnamed: season
afb0c500,36,Alexander Nübel,GER,GK,Schalke 04,21,1996,2.0,0,0,0,0,0,0.5,0.27,0.5,0.27,9,24,37.5,37,7,40.5,37.4,14,64.3,46.7,14,2,14.3,2,1.0,13.0,Matches,UCL,18-19
ee8508c0,37,Jan Oblak,SVN,GK,Atlético Madrid,25,1993,8.0,9,1,0,0,0,7.8,0.36,-1.2,-0.15,37,107,34.6,102,9,50.0,38.0,60,93.3,56.4,110,0,0.0,0,0.0,11.8,Matches,UCL,18-19
e7ee38c3,38,Robin Olsen,SWE,GK,Roma,28,1990,6.3,9,1,1,1,0,12.1,0.29,3.1,0.51,31,92,33.7,165,45,34.5,33.9,56,62.5,48.6,89,4,4.5,3,0.5,11.7,Matches,UCL,18-19
e9c0c1b2,39,André Onana,CMR,GK,Ajax,22,1996,12.0,13,1,0,2,0,18.1,0.33,5.1,0.42,40,177,22.6,303,49,41.9,35.0,85,58.8,47.8,142,6,4.2,7,0.58,12.6,Matches,UCL,18-19
82b1198a,40,David Ospina,COL,GK,Napoli,29,1988,6.0,5,0,0,0,1,6.6,0.33,2.6,0.44,30,75,40.0,173,28,30.1,32.1,41,56.1,43.2,67,4,6.0,10,1.67,16.0,Matches,UCL,18-19
6bd05d38,41,Ilya Pomazun,RUS,GK,CSKA Moscow,21,1996,1.0,3,0,0,0,0,3.8,0.32,0.8,0.79,2,22,9.1,28,11,50.0,43.7,10,80.0,60.1,13,1,7.7,1,1.0,12.8,Matches,UCL,18-19
34c3b935,42,Andriy Pyatov,UKR,GK,Shakhtar,34,1984,6.0,16,2,0,2,0,11.8,0.27,-4.2,-0.7,37,92,40.2,186,44,34.9,32.8,58,46.6,40.6,80,5,6.3,5,0.83,13.7,Matches,UCL,18-19
1e26e376,43,Sergio Romero,ARG,GK,Manchester Utd,31,1987,1.0,2,0,0,0,1,1.3,0.44,0.3,0.33,9,18,50.0,21,4,47.6,37.4,11,72.7,48.9,13,0,0.0,0,0.0,5.7,Matches,UCL,18-19
f6db3bd5,44,Danijel Subašić,CRO,GK,Monaco,33,1984,0.5,3,0,0,0,0,2.4,0.48,-0.6,-1.17,2,7,28.6,7,0,85.7,57.6,4,25.0,29.3,1,1,100.0,1,1.96,14.3,Matches,UCL,18-19
01b8a2b2,45,Wojciech Szczęsny,POL,GK,Juventus,28,1990,10.0,9,1,1,2,1,9.6,0.25,1.6,0.16,74,134,55.2,213,36,41.3,35.9,71,64.8,46.4,113,3,2.7,9,0.9,15.5,Matches,UCL,18-19
6f51e382,46,Marc-André ter Stegen,GER,GK,Barcelona,26,1992,11.0,9,0,0,2,0,9.6,0.29,0.6,0.06,53,102,52.0,304,60,22.4,29.5,74,45.9,39.3,136,7,5.1,8,0.73,12.1,Matches,UCL,18-19
03df04ff,47,Odisseas Vlachodimos,GRE,GK,Benfica,24,1994,6.0,11,0,0,3,0,13.5,0.4,2.5,0.42,41,94,43.6,151,19,50.3,38.2,32,56.3,42.2,47,1,2.1,7,1.17,18.4,Matches,UCL,18-19
1bebde9d,48,Michel Vorm,NED,GK,Tottenham,34,1983,1.1,3,0,0,1,0,2.6,0.44,-0.4,-0.32,5,11,45.5,38,12,15.8,26.7,18,27.8,33.3,20,2,10.0,0,0.0,5.0,Matches,UCL,18-19
0e61c46b,49,Marco Wölfli,SUI,GK,Young Boys,35,1982,2.0,2,0,0,0,0,2.2,0.28,0.2,0.12,27,55,49.1,57,9,64.9,45.0,20,90.0,58.5,44,0,0.0,0,0.0,10.8,Matches,UCL,18-19
cc1a0c57,50,Jeroen Zoet,NED,GK,PSV Eindhoven,27,1991,6.0,13,0,1,0,0,13.1,0.26,0.1,0.02,63,134,47.0,126,21,61.1,42.3,72,79.2,57.7,119,3,2.5,2,0.33,10.2,Matches,UCL,18-19
