Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,league,season
12,Sun,2021-11-07,18:00,Lazio,1.6,3–0,0.3,Salernitana,25000,Stadio Olimpico,Antonio Rapuano,/en/matches/9dc65c23/Lazio-Salernitana-November-7-2021-Serie-A,,ITA-SERIA_A,21-22
12,Sun,2021-11-07,18:00,Napoli,0.9,1–1,0.9,Hellas Verona,28000,Stadio Diego Armando Maradona,Giovanni Ayroldi,/en/matches/ba0b7a5a/Napoli-Hellas-Verona-November-7-2021-Serie-A,,ITA-SERIA_A,21-22
12,Sun,2021-11-07,20:45,Milan,1.0,1–1,2.6,Inter,56608,Stadio Giuseppe Meazza,Daniele Doveri,/en/matches/0dd97be1/Derby-della-Madonnina-Milan-Internazionale-November-7-2021-Serie-A,,ITA-SERIA_A,21-22
13,Sat,2021-11-20,15:00,Atalanta,2.2,5–2,0.7,Spezia,10744,Stadio Atleti Azzurri d'Italia,Rosario Abisso,/en/matches/70ac2ffb/Atalanta-Spezia-November-20-2021-Serie-A,,ITA-SERIA_A,21-22
13,Sat,2021-11-20,18:00,Lazio,0.2,0–2,2.4,Juventus,45000,Stadio Olimpico,Marco Di Bello,/en/matches/c79685ce/Lazio-Juventus-November-20-2021-Serie-A,,ITA-SERIA_A,21-22
13,Sat,2021-11-20,20:45,Fiorentina,1.2,4–3,2.0,Milan,32567,Stadio Artemio Franchi,Marco Guida,/en/matches/fc389008/Fiorentina-Milan-November-20-2021-Serie-A,,ITA-SERIA_A,21-22
13,Sun,2021-11-21,12:30,Sassuolo,3.1,2–2,1.4,Cagliari,4135,Mapei Stadium - Città del Tricolore,Niccolò Baroni,/en/matches/6c31cc2b/Sassuolo-Cagliari-November-21-2021-Serie-A,,ITA-SERIA_A,21-22
13,Sun,2021-11-21,15:00,Bologna,1.3,0–1,0.7,Venezia,15255,Stadio Renato Dall'Ara,Daniele Chiffi,/en/matches/acfcf469/Bologna-Venezia-November-21-2021-Serie-A,,ITA-SERIA_A,21-22
13,Sun,2021-11-21,15:00,Salernitana,0.9,0–2,0.9,Sampdoria,11849,Stadio Arechi,Piero Giacomelli,/en/matches/c5af2be5/Salernitana-Sampdoria-November-21-2021-Serie-A,,ITA-SERIA_A,21-22
13,Sun,2021-11-21,18:00,Inter,1.8,3–2,0.9,Napoli,56649,Stadio Giuseppe Meazza,Paolo Valeri,/en/matches/4ddb85ae/Internazionale-Napoli-November-21-2021-Serie-A,,ITA-SERIA_A,21-22
13,Sun,2021-11-21,20:45,Genoa,0.1,0–2,2.3,Roma,14667,Stadio Comunale Luigi Ferraris,Massimiliano Irrati,/en/matches/d0eafd28/Genoa-Roma-November-21-2021-Serie-A,,ITA-SERIA_A,21-22
13,Mon,2021-11-22,18:30,Hellas Verona,1.3,2–1,1.7,Empoli,13797,Stadio Marc'Antonio Bentegodi,Matteo Gariglio,/en/matches/00d5d4d8/Hellas-Verona-Empoli-November-22-2021-Serie-A,,ITA-SERIA_A,21-22
13,Mon,2021-11-22,20:45,Torino,1.7,2–1,1.2,Udinese,7034,Stadio Olimpico di Torino,Ivan Pezzuto,/en/matches/57e23d41/Torino-Udinese-November-22-2021-Serie-A,,ITA-SERIA_A,21-22
14,Fri,2021-11-26,20:45,Cagliari,1.8,1–1,0.3,Salernitana,9700,Unipol Domus,Daniele Doveri,/en/matches/6b41ba10/Cagliari-Salernitana-November-26-2021-Serie-A,,ITA-SERIA_A,21-22
14,Sat,2021-11-27,15:00,Sampdoria,0.8,3–1,0.8,Hellas Verona,6813,Stadio Comunale Luigi Ferraris,Lorenzo Maggioni,/en/matches/32755e49/Sampdoria-Hellas-Verona-November-27-2021-Serie-A,,ITA-SERIA_A,21-22
14,Sat,2021-11-27,15:00,Empoli,1.8,2–1,2.0,Fiorentina,7878,Stadio Carlo Castellani,Juan Sacchi,/en/matches/5441a41d/Empoli-Fiorentina-November-27-2021-Serie-A,,ITA-SERIA_A,21-22
14,Sat,2021-11-27,18:00,Juventus,0.8,0–1,0.5,Atalanta,29886,Allianz Stadium,Giovanni Ayroldi,/en/matches/1ed35e03/Juventus-Atalanta-November-27-2021-Serie-A,,ITA-SERIA_A,21-22
14,Sat,2021-11-27,20:45,Venezia,0.2,0–2,2.5,Inter,8303,Stadio Pierluigi Penzo,Livio Marinelli,/en/matches/da139c2b/Venezia-Internazionale-November-27-2021-Serie-A,,ITA-SERIA_A,21-22
14,Sun,2021-11-28,12:30,Udinese,1.0,0–0,0.6,Genoa,11537,Dacia Arena,Francesco Meraviglia,/en/matches/6a982c11/Udinese-Genoa-November-28-2021-Serie-A,,ITA-SERIA_A,21-22
14,Sun,2021-11-28,15:00,Milan,0.8,1–3,1.0,Sassuolo,52824,Stadio Giuseppe Meazza,Gianluca Manganiello,/en/matches/02ecaf9e/Milan-Sassuolo-November-28-2021-Serie-A,,ITA-SERIA_A,21-22
14,Sun,2021-11-28,15:00,Spezia,0.7,0–1,2.6,Bologna,6265,Stadio Alberto Picco,Luca Massimi,/en/matches/13817595/Spezia-Bologna-November-28-2021-Serie-A,,ITA-SERIA_A,21-22
14,Sun,2021-11-28,18:00,Roma,1.0,1–0,0.9,Torino,46728,Stadio Olimpico,Daniele Chiffi,/en/matches/30401495/Roma-Torino-November-28-2021-Serie-A,,ITA-SERIA_A,21-22
14,Sun,2021-11-28,20:45,Napoli,1.0,4–0,0.3,Lazio,36000,Stadio Diego Armando Maradona,Daniele Orsato,/en/matches/880095c6/Napoli-Lazio-November-28-2021-Serie-A,,ITA-SERIA_A,21-22
15,Tue,2021-11-30,18:30,Atalanta,2.5,4–0,0.6,Venezia,8667,Stadio Atleti Azzurri d'Italia,Alberto Santoro,/en/matches/23d2f4ee/Atalanta-Venezia-November-30-2021-Serie-A,,ITA-SERIA_A,21-22
15,Tue,2021-11-30,18:30,Fiorentina,2.9,3–1,0.6,Sampdoria,17913,Stadio Artemio Franchi,Federico Dionisi,/en/matches/a7574d94/Fiorentina-Sampdoria-November-30-2021-Serie-A,,ITA-SERIA_A,21-22
15,Tue,2021-11-30,20:45,Hellas Verona,1.3,0–0,0.6,Cagliari,12188,Stadio Marc'Antonio Bentegodi,Matteo Marcenaro,/en/matches/816fa570/Hellas-Verona-Cagliari-November-30-2021-Serie-A,,ITA-SERIA_A,21-22
15,Tue,2021-11-30,20:45,Salernitana,0.3,0–2,2.1,Juventus,19500,Stadio Arechi,Francesco Fourneau,/en/matches/a8be50d4/Salernitana-Juventus-November-30-2021-Serie-A,,ITA-SERIA_A,21-22
15,Wed,2021-12-01,18:30,Inter,2.9,2–0,0.3,Spezia,30076,Stadio Giuseppe Meazza,Davide Ghersini,/en/matches/7701265a/Internazionale-Spezia-December-1-2021-Serie-A,,ITA-SERIA_A,21-22
15,Wed,2021-12-01,18:30,Bologna,0.3,1–0,0.9,Roma,15780,Stadio Renato Dall'Ara,Luca Pairetto,/en/matches/a1d2e757/Bologna-Roma-December-1-2021-Serie-A,,ITA-SERIA_A,21-22
15,Wed,2021-12-01,20:45,Genoa,0.5,0–3,1.2,Milan,14000,Stadio Comunale Luigi Ferraris,Juan Sacchi,/en/matches/0664fa4e/Genoa-Milan-December-1-2021-Serie-A,,ITA-SERIA_A,21-22
15,Wed,2021-12-01,20:45,Sassuolo,0.3,2–2,0.9,Napoli,8192,Mapei Stadium - Città del Tricolore,Ivan Pezzuto,/en/matches/ea8c298c/Sassuolo-Napoli-December-1-2021-Serie-A,,ITA-SERIA_A,21-22
15,Thu,2021-12-02,18:30,Torino,0.7,2–2,1.0,Empoli,7002,Stadio Olimpico di Torino,Andrea Colombo,/en/matches/c9fd1c3c/Torino-Empoli-December-2-2021-Serie-A,,ITA-SERIA_A,21-22
15,Thu,2021-12-02,20:45,Lazio,1.5,4–4,1.5,Udinese,7000,Stadio Olimpico,Marco Piccinini,/en/matches/fb9d520b/Lazio-Udinese-December-2-2021-Serie-A,,ITA-SERIA_A,21-22
16,Sat,2021-12-04,15:00,Milan,2.1,2–0,0.2,Salernitana,43609,Stadio Giuseppe Meazza,Antonio Giua,/en/matches/6feb04b8/Milan-Salernitana-December-4-2021-Serie-A,,ITA-SERIA_A,21-22
16,Sat,2021-12-04,18:00,Roma,0.7,0–3,1.3,Inter,51185,Stadio Olimpico,Marco Di Bello,/en/matches/83e0ac81/Roma-Internazionale-December-4-2021-Serie-A,,ITA-SERIA_A,21-22
16,Sat,2021-12-04,20:45,Napoli,1.1,2–3,1.6,Atalanta,30000,Stadio Diego Armando Maradona,Maurizio Mariani,/en/matches/61aaea83/Napoli-Atalanta-December-4-2021-Serie-A,,ITA-SERIA_A,21-22
16,Sun,2021-12-05,12:30,Bologna,0.7,2–3,1.1,Fiorentina,18175,Stadio Renato Dall'Ara,Massimiliano Irrati,/en/matches/84a63b19/Derby-dellAppennino-Bologna-Fiorentina-December-5-2021-Serie-A,,ITA-SERIA_A,21-22
16,Sun,2021-12-05,15:00,Venezia,1.5,3–4,2.0,Hellas Verona,7608,Stadio Pierluigi Penzo,Alessandro Prontera,/en/matches/5fe82949/Venezia-Hellas-Verona-December-5-2021-Serie-A,,ITA-SERIA_A,21-22
16,Sun,2021-12-05,15:00,Spezia,2.5,2–2,1.5,Sassuolo,4987,Stadio Alberto Picco,Fabio Maresca,/en/matches/b6946f8b/Spezia-Sassuolo-December-5-2021-Serie-A,,ITA-SERIA_A,21-22
16,Sun,2021-12-05,18:00,Sampdoria,1.3,1–3,0.9,Lazio,5883,Stadio Comunale Luigi Ferraris,Michael Fabbri,/en/matches/96f5a2b4/Sampdoria-Lazio-December-5-2021-Serie-A,,ITA-SERIA_A,21-22
16,Sun,2021-12-05,20:45,Juventus,2.7,2–0,0.0,Genoa,18458,Allianz Stadium,Daniele Chiffi,/en/matches/2c5c4cc0/Juventus-Genoa-December-5-2021-Serie-A,,ITA-SERIA_A,21-22
16,Mon,2021-12-06,18:30,Empoli,2.4,3–1,1.8,Udinese,4808,Stadio Carlo Castellani,Daniele Paterna,/en/matches/ea327b27/Empoli-Udinese-December-6-2021-Serie-A,,ITA-SERIA_A,21-22
16,Mon,2021-12-06,20:45,Cagliari,1.2,1–1,1.9,Torino,8799,Unipol Domus,Luca Massimi,/en/matches/4b37a18e/Cagliari-Torino-December-6-2021-Serie-A,,ITA-SERIA_A,21-22
17,Fri,2021-12-10,20:45,Genoa,1.0,1–3,1.7,Sampdoria,,Stadio Comunale Luigi Ferraris,Daniele Doveri,/en/matches/2c8ad04c/Genoa-Sampdoria-December-10-2021-Serie-A,,ITA-SERIA_A,21-22
17,Sat,2021-12-11,15:00,Fiorentina,2.2,4–0,0.8,Salernitana,18579,Stadio Artemio Franchi,Davide Ghersini,/en/matches/2258a253/Fiorentina-Salernitana-December-11-2021-Serie-A,,ITA-SERIA_A,21-22
17,Sat,2021-12-11,18:00,Venezia,0.4,1–1,1.9,Juventus,8350,Stadio Pierluigi Penzo,Paolo Valeri,/en/matches/6a984333/Venezia-Juventus-December-11-2021-Serie-A,,ITA-SERIA_A,21-22
17,Sat,2021-12-11,20:45,Udinese,2.4,1–1,0.9,Milan,16385,Dacia Arena,Francesco Fourneau,/en/matches/083343fd/Udinese-Milan-December-11-2021-Serie-A,,ITA-SERIA_A,21-22
17,Sun,2021-12-12,12:30,Torino,1.8,2–1,1.0,Bologna,6562,Stadio Olimpico di Torino,Federico Dionisi,/en/matches/1420ca0a/Torino-Bologna-December-12-2021-Serie-A,,ITA-SERIA_A,21-22
17,Sun,2021-12-12,15:00,Hellas Verona,1.3,1–2,0.9,Atalanta,15000,Stadio Marc'Antonio Bentegodi,Juan Sacchi,/en/matches/cd17ca07/Hellas-Verona-Atalanta-December-12-2021-Serie-A,,ITA-SERIA_A,21-22
17,Sun,2021-12-12,18:00,Sassuolo,1.0,2–1,0.4,Lazio,5100,Mapei Stadium - Città del Tricolore,Simone Sozza,/en/matches/11d49a69/Sassuolo-Lazio-December-12-2021-Serie-A,,ITA-SERIA_A,21-22
17,Sun,2021-12-12,18:00,Napoli,1.8,0–1,0.7,Empoli,20000,Stadio Diego Armando Maradona,Livio Marinelli,/en/matches/9b5a9479/Napoli-Empoli-December-12-2021-Serie-A,,ITA-SERIA_A,21-22
17,Sun,2021-12-12,20:45,Inter,3.3,4–0,0.3,Cagliari,33712,Stadio Giuseppe Meazza,Matteo Marchetti,/en/matches/c5ba8fd5/Internazionale-Cagliari-December-12-2021-Serie-A,,ITA-SERIA_A,21-22
17,Mon,2021-12-13,20:45,Roma,2.2,2–0,0.6,Spezia,44844,Stadio Olimpico,Alessandro Prontera,/en/matches/33360771/Roma-Spezia-December-13-2021-Serie-A,,ITA-SERIA_A,21-22
18,Fri,2021-12-17,18:30,Lazio,1.5,3–1,0.2,Genoa,6000,Stadio Olimpico,Luca Pairetto,/en/matches/64553f59/Lazio-Genoa-December-17-2021-Serie-A,,ITA-SERIA_A,21-22
18,Fri,2021-12-17,20:45,Salernitana,0.7,0–5,3.0,Inter,18000,Stadio Arechi,Maurizio Mariani,/en/matches/41f59620/Salernitana-Internazionale-December-17-2021-Serie-A,,ITA-SERIA_A,21-22
18,Sat,2021-12-18,15:00,Atalanta,1.2,1–4,1.7,Roma,14469,Stadio Atleti Azzurri d'Italia,Massimiliano Irrati,/en/matches/5eeacbbe/Atalanta-Roma-December-18-2021-Serie-A,,ITA-SERIA_A,21-22
18,Sat,2021-12-18,18:00,Bologna,0.5,0–2,0.9,Juventus,22394,Stadio Renato Dall'Ara,Daniele Orsato,/en/matches/b6bfc338/Bologna-Juventus-December-18-2021-Serie-A,,ITA-SERIA_A,21-22
18,Sat,2021-12-18,20:45,Cagliari,0.2,0–4,0.6,Udinese,7864,Unipol Domus,Fabio Maresca,/en/matches/eb7370d9/Cagliari-Udinese-December-18-2021-Serie-A,,ITA-SERIA_A,21-22
18,Sun,2021-12-19,12:30,Fiorentina,3.5,2–2,1.1,Sassuolo,21514,Stadio Artemio Franchi,Marco Serra,/en/matches/d5838c4d/Fiorentina-Sassuolo-December-19-2021-Serie-A,,ITA-SERIA_A,21-22
18,Sun,2021-12-19,15:00,Spezia,0.9,1–1,1.5,Empoli,5414,Stadio Alberto Picco,Manuel Volpi,/en/matches/dd2c9a9e/Spezia-Empoli-December-19-2021-Serie-A,,ITA-SERIA_A,21-22
18,Sun,2021-12-19,18:00,Sampdoria,1.5,1–1,1.0,Venezia,5735,Stadio Comunale Luigi Ferraris,Rosario Abisso,/en/matches/3c52cd53/Sampdoria-Venezia-December-19-2021-Serie-A,,ITA-SERIA_A,21-22
18,Sun,2021-12-19,18:00,Torino,0.7,1–0,0.3,Hellas Verona,6202,Stadio Olimpico di Torino,Michael Fabbri,/en/matches/94913299/Torino-Hellas-Verona-December-19-2021-Serie-A,,ITA-SERIA_A,21-22
18,Sun,2021-12-19,20:45,Milan,0.4,0–1,0.8,Napoli,54647,Stadio Giuseppe Meazza,Davide Massa,/en/matches/e3029ebd/Milan-Napoli-December-19-2021-Serie-A,,ITA-SERIA_A,21-22
19,Tue,2021-12-21,20:45,Genoa,0.0,0–0,1.1,Atalanta,6000,Stadio Comunale Luigi Ferraris,Paolo Valeri,/en/matches/2c2fe99f/Genoa-Atalanta-December-21-2021-Serie-A,,ITA-SERIA_A,21-22
19,Tue,2021-12-21,20:45,Juventus,1.2,2–0,1.1,Cagliari,11197,Allianz Stadium,Federico Dionisi,/en/matches/8c84bd7d/Juventus-Cagliari-December-21-2021-Serie-A,,ITA-SERIA_A,21-22
19,Wed,2021-12-22,16:30,Venezia,0.8,1–3,1.4,Lazio,7894,Stadio Pierluigi Penzo,Fabio Maresca,/en/matches/2f439e5e/Venezia-Lazio-December-22-2021-Serie-A,,ITA-SERIA_A,21-22
19,Wed,2021-12-22,16:30,Sassuolo,0.6,0–3,1.8,Bologna,4763,Mapei Stadium - Città del Tricolore,Michael Fabbri,/en/matches/8e398e07/Sassuolo-Bologna-December-22-2021-Serie-A,,ITA-SERIA_A,21-22
19,Wed,2021-12-22,18:30,Roma,1.3,1–1,1.4,Sampdoria,49400,Stadio Olimpico,Piero Giacomelli,/en/matches/2d4b42c3/Roma-Sampdoria-December-22-2021-Serie-A,,ITA-SERIA_A,21-22
19,Wed,2021-12-22,18:30,Inter,1.2,1–0,0.5,Torino,41413,Stadio Giuseppe Meazza,Marco Guida,/en/matches/716547fc/Internazionale-Torino-December-22-2021-Serie-A,,ITA-SERIA_A,21-22
19,Wed,2021-12-22,18:30,Hellas Verona,0.5,1–1,0.9,Fiorentina,14001,Stadio Marc'Antonio Bentegodi,Daniele Doveri,/en/matches/efd40d81/Hellas-Verona-Fiorentina-December-22-2021-Serie-A,,ITA-SERIA_A,21-22
19,Wed,2021-12-22,20:45,Empoli,1.6,2–4,1.2,Milan,10596,Stadio Carlo Castellani,Marco Di Bello,/en/matches/396205f0/Empoli-Milan-December-22-2021-Serie-A,,ITA-SERIA_A,21-22
19,Wed,2021-12-22,20:45,Napoli,1.9,0–1,0.6,Spezia,25000,Stadio Diego Armando Maradona,Luca Massimi,/en/matches/c573f9e2/Napoli-Spezia-December-22-2021-Serie-A,,ITA-SERIA_A,21-22
20,Thu,2022-01-06,12:30,Sampdoria,0.4,1–2,2.3,Cagliari,3188,Stadio Comunale Luigi Ferraris,Giacomo Camplone,/en/matches/760a25c6/Sampdoria-Cagliari-January-6-2022-Serie-A,,ITA-SERIA_A,21-22
20,Thu,2022-01-06,14:30,Lazio,2.8,3–3,1.9,Empoli,23000,Stadio Olimpico,Antonio Giua,/en/matches/1008974d/Lazio-Empoli-January-6-2022-Serie-A,,ITA-SERIA_A,21-22
20,Thu,2022-01-06,14:30,Spezia,1.4,1–2,1.4,Hellas Verona,3250,Stadio Alberto Picco,Maurizio Mariani,/en/matches/d0ae4713/Spezia-Hellas-Verona-January-6-2022-Serie-A,,ITA-SERIA_A,21-22
20,Thu,2022-01-06,16:30,Sassuolo,2.0,1–1,0.3,Genoa,4696,Mapei Stadium - Città del Tricolore,Gianluca Manganiello,/en/matches/7d553ee0/Sassuolo-Genoa-January-6-2022-Serie-A,,ITA-SERIA_A,21-22
20,Thu,2022-01-06,18:30,Milan,2.9,3–1,0.6,Roma,35870,Stadio Giuseppe Meazza,Daniele Chiffi,/en/matches/8e60ec01/Milan-Roma-January-6-2022-Serie-A,,ITA-SERIA_A,21-22
20,Thu,2022-01-06,20:45,Juventus,1.5,1–1,0.9,Napoli,19301,Allianz Stadium,Simone Sozza,/en/matches/0061f883/Juventus-Napoli-January-6-2022-Serie-A,,ITA-SERIA_A,21-22
21,Sun,2022-01-09,12:30,Venezia,0.5,0–3,2.9,Milan,5000,Stadio Pierluigi Penzo,Massimiliano Irrati,/en/matches/18ac0a53/Venezia-Milan-January-9-2022-Serie-A,,ITA-SERIA_A,21-22
21,Sun,2022-01-09,14:30,Empoli,1.2,1–5,4.2,Sassuolo,4081,Stadio Carlo Castellani,Manuel Volpi,/en/matches/3f8dcf2f/Empoli-Sassuolo-January-9-2022-Serie-A,,ITA-SERIA_A,21-22
21,Sun,2022-01-09,16:30,Napoli,1.2,1–0,0.4,Sampdoria,9000,Stadio Diego Armando Maradona,Marco Di Bello,/en/matches/b1cc0886/Napoli-Sampdoria-January-9-2022-Serie-A,,ITA-SERIA_A,21-22
21,Sun,2022-01-09,16:30,Udinese,1.0,2–6,3.2,Atalanta,8679,Dacia Arena,Michael Fabbri,/en/matches/e72244f8/Udinese-Atalanta-January-9-2022-Serie-A,,ITA-SERIA_A,21-22
21,Sun,2022-01-09,18:30,Genoa,1.0,0–1,1.5,Spezia,8000,Stadio Comunale Luigi Ferraris,Marco Guida,/en/matches/cb8d8313/Genoa-Spezia-January-9-2022-Serie-A,,ITA-SERIA_A,21-22
21,Sun,2022-01-09,18:30,Roma,2.1,3–4,1.0,Juventus,33178,Stadio Olimpico,Davide Massa,/en/matches/ed084613/Roma-Juventus-January-9-2022-Serie-A,,ITA-SERIA_A,21-22
21,Sun,2022-01-09,20:45,Hellas Verona,1.2,1–2,1.1,Salernitana,3106,Stadio Marc'Antonio Bentegodi,Federico Dionisi,/en/matches/a080cb59/Hellas-Verona-Salernitana-January-9-2022-Serie-A,,ITA-SERIA_A,21-22
21,Sun,2022-01-09,20:45,Inter,2.0,2–1,1.6,Lazio,29471,Stadio Giuseppe Meazza,Luca Pairetto,/en/matches/a0ba3ca6/Internazionale-Lazio-January-9-2022-Serie-A,,ITA-SERIA_A,21-22
21,Mon,2022-01-10,17:00,Torino,1.9,4–0,0.5,Fiorentina,3545,Stadio Olimpico di Torino,Livio Marinelli,/en/matches/f108b2eb/Torino-Fiorentina-January-10-2022-Serie-A,,ITA-SERIA_A,21-22
21,Tue,2022-01-11,20:45,Cagliari,1.8,2–1,0.6,Bologna,5583,Unipol Domus,Davide Ghersini,/en/matches/f58006fb/Cagliari-Bologna-January-11-2022-Serie-A,,ITA-SERIA_A,21-22
22,Sat,2022-01-15,15:00,Sampdoria,1.3,1–2,1.3,Torino,2549,Stadio Comunale Luigi Ferraris,Luca Massimi,/en/matches/5a61b72f/Sampdoria-Torino-January-15-2022-Serie-A,,ITA-SERIA_A,21-22
22,Sat,2022-01-15,18:00,Salernitana,0.3,0–3,1.9,Lazio,2559,Stadio Arechi,Rosario Abisso,/en/matches/58f7c81f/Salernitana-Lazio-January-15-2022-Serie-A,,ITA-SERIA_A,21-22
22,Sat,2022-01-15,20:45,Juventus,1.2,2–0,0.6,Udinese,5000,Allianz Stadium,Antonio Giua,/en/matches/b876929a/Juventus-Udinese-January-15-2022-Serie-A,,ITA-SERIA_A,21-22
22,Sun,2022-01-16,12:30,Sassuolo,0.9,2–4,3.1,Hellas Verona,3843,Mapei Stadium - Città del Tricolore,Alessandro Prontera,/en/matches/4e9bc574/Sassuolo-Hellas-Verona-January-16-2022-Serie-A,,ITA-SERIA_A,21-22
22,Sun,2022-01-16,15:00,Venezia,1.3,1–1,1.6,Empoli,3805,Stadio Pierluigi Penzo,Piero Giacomelli,/en/matches/e3e227d2/Venezia-Empoli-January-16-2022-Serie-A,,ITA-SERIA_A,21-22
22,Sun,2022-01-16,18:00,Roma,1.8,1–0,0.4,Cagliari,5000,Stadio Olimpico,Lorenzo Maggioni,/en/matches/8feacd2a/Roma-Cagliari-January-16-2022-Serie-A,,ITA-SERIA_A,21-22
22,Sun,2022-01-16,20:45,Atalanta,1.6,0–0,1.8,Inter,5000,Stadio Atleti Azzurri d'Italia,Davide Massa,/en/matches/b6107d5e/Atalanta-Internazionale-January-16-2022-Serie-A,,ITA-SERIA_A,21-22
22,Mon,2022-01-17,18:30,Milan,2.2,1–2,1.5,Spezia,5000,Stadio Giuseppe Meazza,Marco Serra,/en/matches/3a49d3a9/Milan-Spezia-January-17-2022-Serie-A,,ITA-SERIA_A,21-22
22,Mon,2022-01-17,18:30,Bologna,0.9,0–2,2.3,Napoli,5000,Stadio Renato Dall'Ara,Livio Marinelli,/en/matches/7fa4a885/Bologna-Napoli-January-17-2022-Serie-A,,ITA-SERIA_A,21-22
22,Mon,2022-01-17,20:45,Fiorentina,3.4,6–0,0.1,Genoa,5000,Stadio Artemio Franchi,Fabio Maresca,/en/matches/a6f1d693/Fiorentina-Genoa-January-17-2022-Serie-A,,ITA-SERIA_A,21-22
23,Fri,2022-01-21,20:45,Hellas Verona,1.8,2–1,0.6,Bologna,4286,Stadio Marc'Antonio Bentegodi,Matteo Gariglio,/en/matches/f5671990/Hellas-Verona-Bologna-January-21-2022-Serie-A,,ITA-SERIA_A,21-22
23,Sat,2022-01-22,15:00,Genoa,1.0,0–0,0.1,Udinese,5000,Stadio Comunale Luigi Ferraris,Daniele Doveri,/en/matches/096c86d2/Genoa-Udinese-January-22-2022-Serie-A,,ITA-SERIA_A,21-22
23,Sat,2022-01-22,18:00,Inter,2.9,2–1,0.2,Venezia,5000,Stadio Giuseppe Meazza,Matteo Marchetti,/en/matches/5fe182f1/Internazionale-Venezia-January-22-2022-Serie-A,,ITA-SERIA_A,21-22
23,Sat,2022-01-22,20:45,Lazio,0.4,0–0,0.4,Atalanta,4000,Stadio Olimpico,Simone Sozza,/en/matches/a5ee61d2/Lazio-Atalanta-January-22-2022-Serie-A,,ITA-SERIA_A,21-22
23,Sun,2022-01-23,12:30,Cagliari,1.3,1–1,2.3,Fiorentina,5000,Unipol Domus,Gianluca Aureliano,/en/matches/19a449e0/Cagliari-Fiorentina-January-23-2022-Serie-A,,ITA-SERIA_A,21-22
23,Sun,2022-01-23,15:00,Torino,2.7,1–1,0.6,Sassuolo,5000,Stadio Olimpico di Torino,Francesco Fourneau,/en/matches/0dbee5b7/Torino-Sassuolo-January-23-2022-Serie-A,,ITA-SERIA_A,21-22
23,Sun,2022-01-23,15:00,Napoli,4.3,4–1,0.2,Salernitana,3000,Stadio Diego Armando Maradona,Luca Pairetto,/en/matches/861d5029/Napoli-Salernitana-January-23-2022-Serie-A,,ITA-SERIA_A,21-22
23,Sun,2022-01-23,15:00,Spezia,0.4,1–0,0.3,Sampdoria,5000,Stadio Alberto Picco,Gianluca Manganiello,/en/matches/f12f62b3/Spezia-Sampdoria-January-23-2022-Serie-A,,ITA-SERIA_A,21-22
23,Sun,2022-01-23,18:00,Empoli,0.9,2–4,2.5,Roma,4920,Stadio Carlo Castellani,Michael Fabbri,/en/matches/917843fa/Empoli-Roma-January-23-2022-Serie-A,,ITA-SERIA_A,21-22
23,Sun,2022-01-23,20:45,Milan,0.6,0–0,0.4,Juventus,5000,Stadio Giuseppe Meazza,Marco Di Bello,/en/matches/c439f074/Milan-Juventus-January-23-2022-Serie-A,,ITA-SERIA_A,21-22
24,Sat,2022-02-05,15:00,Roma,1.5,0–0,0.6,Genoa,29863,Stadio Olimpico,Rosario Abisso,/en/matches/d864a7c7/Roma-Genoa-February-5-2022-Serie-A,,ITA-SERIA_A,21-22
24,Sat,2022-02-05,18:00,Inter,1.0,1–2,1.4,Milan,37918,Stadio Giuseppe Meazza,Marco Guida,/en/matches/85e329ed/Derby-della-Madonnina-Internazionale-Milan-February-5-2022-Serie-A,,ITA-SERIA_A,21-22
24,Sat,2022-02-05,20:45,Fiorentina,0.7,0–3,2.5,Lazio,17181,Stadio Artemio Franchi,Daniele Orsato,/en/matches/7ecdc5b7/Fiorentina-Lazio-February-5-2022-Serie-A,,ITA-SERIA_A,21-22
24,Sun,2022-02-06,12:30,Atalanta,0.8,1–2,1.0,Cagliari,7868,Stadio Atleti Azzurri d'Italia,Alessandro Prontera,/en/matches/81a8232f/Atalanta-Cagliari-February-6-2022-Serie-A,,ITA-SERIA_A,21-22
24,Sun,2022-02-06,15:00,Venezia,0.4,0–2,1.5,Napoli,5554,Stadio Pierluigi Penzo,Maurizio Mariani,/en/matches/3c6f1dc5/Venezia-Napoli-February-6-2022-Serie-A,,ITA-SERIA_A,21-22
24,Sun,2022-02-06,15:00,Bologna,0.6,0–0,1.7,Empoli,10349,Stadio Renato Dall'Ara,Cosso Cosso,/en/matches/6ad52ce3/Bologna-Empoli-February-6-2022-Serie-A,,ITA-SERIA_A,21-22
24,Sun,2022-02-06,15:00,Sampdoria,2.1,4–0,1.3,Sassuolo,6232,Stadio Comunale Luigi Ferraris,Fabio Maresca,/en/matches/f33fb856/Sampdoria-Sassuolo-February-6-2022-Serie-A,,ITA-SERIA_A,21-22
24,Sun,2022-02-06,18:00,Udinese,1.2,2–0,0.4,Torino,9837,Dacia Arena,Antonio Rapuano,/en/matches/94b5ad10/Udinese-Torino-February-6-2022-Serie-A,,ITA-SERIA_A,21-22
24,Sun,2022-02-06,20:45,Juventus,1.6,2–0,0.6,Hellas Verona,17016,Allianz Stadium,Luca Massimi,/en/matches/702fbbeb/Juventus-Hellas-Verona-February-6-2022-Serie-A,,ITA-SERIA_A,21-22
