id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 33_level_0,Unnamed: league,Unnamed: season
93fffbcf,12,Diogo Costa,POR,GK,Porto,21,1999,6.0,11,0,0,1,1,10.4,0.37,0.4,0.06,56,149,37.6,248,26,52.8,40.8,32,56.3,44.0,72,6,8.3,12,2.0,19.6,Matches,UCL,21-22
1840e36d,13,Thibaut Courtois,BEL,GK,Real Madrid,29,1992,13.7,14,0,0,1,0,18.6,0.25,4.6,0.35,43,160,26.9,435,74,28.0,31.4,61,62.3,50.4,155,8,5.2,12,0.92,16.0,Matches,UCL,21-22
a04e2dd2,14,Johan Dahlin,SWE,GK,Malmö,34,1986,3.5,8,2,0,2,0,9.1,0.25,1.1,0.32,19,68,27.9,67,12,61.2,41.5,37,73.0,53.6,59,0,0.0,0,0.0,7.2,Matches,UCL,21-22
52b3c895,15,Ersin Destanoğlu,TUR,GK,Beşiktaş,20,2001,5.0,17,3,0,3,0,15.0,0.33,-2.0,-0.41,28,67,41.8,108,26,35.2,33.7,44,65.9,47.0,61,5,8.2,11,2.2,23.4,Matches,UCL,21-22
a9107589,16,Ismael Diawara,MLI,GK,Malmö,26,1994,2.5,6,2,0,0,0,7.8,0.33,1.8,0.73,8,28,28.6,43,8,30.2,32.2,27,55.6,43.9,30,1,3.3,3,1.2,15.8,Matches,UCL,21-22
08f5afaa,17,Gianluigi Donnarumma,ITA,GK,Paris S-G,22,1999,5.0,6,1,0,0,0,7.0,0.2,1.0,0.21,9,29,31.0,118,29,15.3,24.7,33,33.3,28.3,70,3,4.3,9,1.8,14.9,Matches,UCL,21-22
3bb7b8b4,18,Ederson,BRA,GK,Manchester City,27,1993,11.1,14,2,0,0,1,9.7,0.28,-3.3,-0.3,33,75,44.0,272,37,21.3,28.9,51,33.3,36.0,77,1,1.3,14,1.3,20.2,Matches,UCL,21-22
11c7fa75,19,Guillaume Faivre,SUI,GK,Young Boys,34,1987,3.0,6,0,1,2,0,4.5,0.28,-1.5,-0.51,17,40,42.5,119,9,31.9,30.8,11,18.2,29.6,25,4,16.0,1,0.33,7.9,Matches,UCL,21-22
7ba6d84e,20,David de Gea,ESP,GK,Manchester Utd,30,1990,7.0,9,0,0,2,0,8.3,0.29,-0.7,-0.1,25,65,38.5,108,17,37.0,35.4,62,40.3,39.4,76,0,0.0,4,0.57,20.0,Matches,UCL,21-22
3f034750,21,Ivo Grbić,CRO,GK,Lille,25,1996,6.0,4,2,0,0,0,4.1,0.14,0.1,0.02,27,103,26.2,128,27,52.3,40.1,45,80.0,54.0,94,6,6.4,1,0.17,9.8,Matches,UCL,21-22
bcb2ccd8,22,Péter Gulácsi,HUN,GK,RB Leipzig,31,1990,5.0,14,2,0,3,1,10.4,0.39,-2.6,-0.52,19,48,39.6,166,23,27.7,29.8,18,11.1,18.6,52,2,3.8,6,1.2,18.2,Matches,UCL,21-22
b583aef5,23,Mert Günok,TUR,GK,Beşiktaş,32,1989,1.0,2,0,0,0,0,1.7,0.29,-0.3,-0.25,13,23,56.5,31,5,48.4,36.2,12,66.7,47.7,14,2,14.3,2,2.0,20.0,Matches,UCL,21-22
74419746,24,Samir Handanović,SVN,GK,Inter,37,1984,8.0,7,0,1,2,0,5.2,0.27,-1.8,-0.23,17,41,41.5,238,45,16.0,25.2,24,12.5,25.8,81,2,2.5,3,0.38,12.2,Matches,UCL,21-22
a6de6361,25,Tom Heaton,ENG,GK,Manchester Utd,35,1986,0.3,0,0,0,0,0,0.0,,0.0,0.0,1,4,25.0,6,3,33.3,30.3,5,40.0,36.2,7,0,0.0,0,0.0,,Matches,UCL,21-22
e5a76dfe,26,Dean Henderson,ENG,GK,Manchester Utd,24,1997,0.7,1,,,,,0.7,0.17,,,1,10,10.0,23,7,34.8,34.5,6,33.3,36.7,11,1,9.1,6,8.06,20.9,Matches,UCL,21-22
f5dfc256,27,Léo Jardim,BRA,GK,Lille,26,1995,2.0,4,0,0,1,0,3.8,0.49,-0.2,-0.08,3,12,25.0,30,8,26.7,29.9,7,57.1,39.6,19,1,5.3,0,0.0,4.0,Matches,UCL,21-22
2fabebc0,28,Mikhail Kerzhakov,RUS,GK,Zenit,34,1987,2.0,4,0,0,1,0,3.6,0.41,-0.4,-0.19,5,8,62.5,22,5,22.7,29.9,11,27.3,28.9,23,3,13.0,0,0.0,10.8,Matches,UCL,21-22
cd59b9df,29,Gregor Kobel,SUI,GK,Dortmund,23,1997,6.0,11,0,0,0,1,7.9,0.3,-2.1,-0.35,23,42,54.8,143,17,23.8,28.0,36,22.2,30.0,65,2,3.1,6,1.0,15.8,Matches,UCL,21-22
ff74841d,30,Philipp Köhn,SUI,GK,RB Salzburg,23,1998,8.0,14,3,1,1,0,11.5,0.29,-2.5,-0.31,32,97,33.0,177,35,36.7,35.3,55,58.2,45.6,103,5,4.9,10,1.25,17.3,Matches,UCL,21-22
b8798a46,31,Stanislav Kritsyuk,RUS,GK,Zenit,30,1990,4.0,6,1,0,1,0,5.2,0.25,-0.8,-0.2,19,42,45.2,63,16,41.3,32.9,38,42.1,35.9,69,2,2.9,2,0.5,10.3,Matches,UCL,21-22
fcb38f57,32,Mike Maignan,FRA,GK,Milan,26,1995,3.0,7,1,0,1,1,5.4,0.18,-0.6,-0.21,8,42,19.0,95,22,30.5,32.6,22,59.1,50.9,65,3,4.6,3,1.0,15.4,Matches,UCL,21-22
11d8aff0,33,Josep Martinez,ESP,GK,RB Leipzig,23,1998,1.0,0,0,0,0,0,0.5,0.16,0.5,0.47,7,23,30.4,27,2,70.4,50.6,4,100.0,61.8,13,3,23.1,2,2.0,15.2,Matches,UCL,21-22
33887998,34,Edouard Mendy,SEN,GK,Chelsea,29,1992,9.3,7,1,0,0,0,5.4,0.28,-1.6,-0.18,10,36,27.8,176,42,13.6,26.0,48,25.0,25.6,59,1,1.7,9,1.0,21.7,Matches,UCL,21-22
d436eb94,35,Simon Mignolet,BEL,GK,Club Brugge,33,1988,6.0,20,3,0,0,0,20.4,0.38,0.4,0.07,53,98,54.1,176,19,44.3,35.4,47,42.6,36.4,43,4,9.3,13,2.17,16.5,Matches,UCL,21-22
a111cf41,36,Juan Musso,ARG,GK,Atalanta,27,1994,6.0,13,0,0,3,0,12.0,0.35,-1.0,-0.16,22,58,37.9,134,28,23.9,30.4,33,78.8,55.4,61,2,3.3,7,1.17,17.9,Matches,UCL,21-22
ecada4fc,37,Keylor Navas,CRC,GK,Paris S-G,34,1986,3.0,5,0,0,0,0,6.2,0.39,1.2,0.41,6,20,30.0,85,19,18.8,26.2,21,19.0,22.9,44,1,2.3,2,0.67,10.6,Matches,UCL,21-22
8778c910,38,Manuel Neuer,GER,GK,Bayern Munich,35,1986,9.0,6,0,0,0,0,6.7,0.33,0.7,0.07,40,65,61.5,321,43,18.4,27.4,44,13.6,25.1,65,3,4.6,23,2.56,23.1,Matches,UCL,21-22
ee8508c0,39,Jan Oblak,SVN,GK,Atlético Madrid,28,1993,10.0,10,2,0,1,0,13.3,0.33,3.3,0.33,45,178,25.3,194,36,60.3,41.4,96,63.5,44.9,116,9,7.8,7,0.7,13.2,Matches,UCL,21-22
e9c0c1b2,40,André Onana,CMR,GK,Ajax,25,1996,2.0,2,1,0,0,0,3.1,0.52,1.1,0.53,1,9,11.1,45,5,13.3,22.4,11,27.3,31.9,18,0,0.0,3,1.5,20.2,Matches,UCL,21-22
3392603d,41,Remko Pasveer,NED,GK,Ajax,37,1983,6.0,6,1,0,0,1,7.1,0.35,2.1,0.35,20,47,42.6,211,16,20.9,27.8,30,10.0,24.4,53,0,0.0,3,0.5,17.3,Matches,UCL,21-22
4c62d0c8,42,Mattia Perin,ITA,GK,Juventus,28,1992,1.0,0,0,0,0,0,0.3,0.15,0.3,0.29,2,6,33.3,17,3,29.4,31.5,3,33.3,30.7,7,0,0.0,0,0.0,10.0,Matches,UCL,21-22
c89e8aae,43,Pavao Pervan,AUT,GK,Wolfsburg,33,1987,1.0,2,0,0,0,0,2.0,0.29,0.0,0.05,4,15,26.7,33,6,27.3,33.1,9,66.7,47.1,18,0,0.0,1,1.0,18.3,Matches,UCL,21-22
34c3b935,44,Andriy Pyatov,UKR,GK,Shakhtar,37,1984,2.9,2,0,0,0,0,2.0,0.26,0.0,0.0,8,12,66.7,72,11,12.5,23.2,14,21.4,26.8,33,2,6.1,1,0.34,9.9,Matches,UCL,21-22
625c144a,45,Gerónimo Rulli,ARG,GK,Villarreal,29,1992,12.0,16,0,0,0,1,14.0,0.26,-1.0,-0.08,57,222,25.7,384,51,38.3,35.7,124,60.5,46.1,215,10,4.7,22,1.83,15.4,Matches,UCL,21-22
e1d4f20d,46,Oleksiy Shevchenko,UKR,GK,Shakhtar,29,1992,0.1,1,0,0,0,0,0.9,0.46,-0.1,-1.59,0,1,0.0,2,2,0.0,27.0,2,50.0,34.0,1,0,0.0,0,0.0,,Matches,UCL,21-22
42130443,47,Zack Steffen,USA,GK,Manchester City,26,1995,1.0,2,0,0,0,0,2.1,0.42,0.1,0.11,0,1,0.0,24,5,4.2,21.5,2,0.0,23.0,9,1,11.1,2,2.0,11.3,Matches,UCL,21-22
01b8a2b2,48,Wojciech Szczęsny,POL,GK,Juventus,31,1990,7.0,10,2,0,2,1,8.4,0.3,-0.6,-0.09,16,44,36.4,138,33,23.2,30.3,47,25.5,27.6,108,5,4.6,5,0.71,13.4,Matches,UCL,21-22
b056e3da,49,Ciprian Tătărușanu,ROU,GK,Milan,35,1986,3.0,2,0,0,0,0,2.3,0.25,0.3,0.1,15,24,62.5,72,20,25.0,29.4,26,23.1,30.3,34,1,2.9,1,0.33,8.8,Matches,UCL,21-22
6f51e382,50,Marc-André ter Stegen,GER,GK,Barcelona,29,1992,6.0,9,1,0,0,0,8.4,0.31,-0.6,-0.1,19,43,44.2,183,25,18.6,27.3,36,25.0,29.6,36,4,11.1,5,0.83,14.8,Matches,UCL,21-22
41f0b196,51,Anatolii Trubin,UKR,GK,Shakhtar,19,2001,3.0,9,0,0,1,1,7.9,0.32,-0.1,-0.03,6,17,35.3,83,17,20.5,26.0,13,0.0,16.2,37,0,0.0,3,1.0,17.4,Matches,UCL,21-22
7d3e7da6,52,Sven Ulreich,GER,GK,Bayern Munich,32,1988,1.0,1,0,0,0,0,1.2,0.24,0.2,0.2,1,2,50.0,30,7,6.7,21.5,2,0.0,10.5,7,0,0.0,3,3.0,15.6,Matches,UCL,21-22
728e9b2e,53,João Virgínia,POR,GK,Sporting CP,21,1999,1.0,4,1,0,0,0,3.0,0.3,-1.0,-1.02,3,10,30.0,33,7,27.3,27.9,5,20.0,20.2,9,2,22.2,0,0.0,6.3,Matches,UCL,21-22
03df04ff,54,Odisseas Vlachodimos,GRE,GK,Benfica,27,1994,10.0,17,0,1,2,1,20.3,0.38,4.3,0.43,54,153,35.3,265,50,41.9,36.8,92,45.7,39.9,152,4,2.6,5,0.5,13.6,Matches,UCL,21-22
