id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 33_level_0,Unnamed: league,Unnamed: season
132bb875,14,Mauro Goicoechea,URU,GK,Toulouse,31,1988,2.0,5,0,0,0,0,4.1,0.32,-0.9,-0.43,16,41,39.0,44,4,54.5,40.3,20,85.0,49.8,15,0,0.0,2,1.0,15.6,Matches,FRA-L1,19-20
cecbce23,15,Alfred Gomis,SEN,GK,Dijon,25,1993,18.0,20,1,2,2,1,17.5,0.21,-1.5,-0.08,148,343,43.1,566,114,41.5,36.1,168,64.3,46.4,306,23,7.5,13,0.72,12.2,Matches,FRA-L1,19-20
bc270726,16,Régis Gurtner,FRA,GK,Amiens,32,1986,28.0,50,1,1,12,1,40.8,0.29,-8.2,-0.29,194,462,42.0,562,93,47.7,38.4,255,76.1,51.0,425,10,2.4,10,0.36,11.8,Matches,FRA-L1,19-20
3a74f92b,17,Lovre Kalinić,CRO,GK,Toulouse,29,1990,3.4,4,0,0,0,0,2.9,0.24,-1.1,-0.32,25,82,30.5,79,12,60.8,43.3,38,89.5,57.7,65,8,12.3,3,0.88,14.1,Matches,FRA-L1,19-20
4e7db402,18,Alban Lafont,FRA,GK,Nantes,20,1999,27.0,29,3,0,2,1,26.6,0.23,-1.4,-0.05,147,452,32.5,695,131,44.6,36.5,187,75.9,51.5,379,9,2.4,31,1.15,15.5,Matches,FRA-L1,19-20
b49729cb,19,Gautier Larsonneur,FRA,GK,Brest,22,1997,26.6,34,3,0,4,0,41.4,0.28,7.4,0.28,128,373,34.3,783,152,35.9,35.2,235,39.1,35.2,454,19,4.2,28,1.05,13.5,Matches,FRA-L1,19-20
2fa2a875,20,Benjamin Lecomte,FRA,GK,Monaco,28,1991,28.0,44,6,0,7,1,42.8,0.28,-0.2,-0.01,146,337,43.3,637,136,34.5,33.0,212,55.2,42.3,394,20,5.1,39,1.39,15.8,Matches,FRA-L1,19-20
586ef3a3,21,Nicolas Lemaître,FRA,GK,Reims,22,1997,1.0,3,1,0,1,0,2.3,0.32,-0.7,-0.75,2,7,28.6,19,4,21.1,26.1,8,37.5,41.0,14,0,0.0,0,0.0,9.0,Matches,FRA-L1,19-20
51c83a90,22,Donovan Léon,GUF,GK,Brest,26,1992,1.4,3,1,0,0,0,4.3,0.3,1.3,0.97,8,20,40.0,34,8,44.1,38.3,8,62.5,46.3,30,2,6.7,0,0.0,5.3,Matches,FRA-L1,19-20
f00de885,23,Anthony Lopes,POR,GK,Lyon,28,1990,26.0,25,2,1,2,3,22.9,0.24,0.9,0.03,97,222,43.7,634,147,24.1,28.6,187,36.9,34.1,313,11,3.5,20,0.77,14.6,Matches,FRA-L1,19-20
fcb38f57,24,Mike Maignan,FRA,GK,Lille,24,1995,28.0,27,4,1,1,3,25.0,0.25,1.0,0.04,130,390,33.3,563,137,44.0,37.2,200,71.0,52.4,323,11,3.4,24,0.86,17.0,Matches,FRA-L1,19-20
1d2d5cc8,25,Steve Mandanda,FRA,GK,Marseille,34,1985,26.3,27,4,0,2,2,30.1,0.3,5.1,0.19,117,365,32.1,697,133,39.9,35.6,144,60.4,43.8,319,21,6.6,21,0.8,14.6,Matches,FRA-L1,19-20
33887998,26,Edouard Mendy,SEN,GK,Rennes,27,1992,24.0,19,3,1,4,1,20.7,0.22,2.7,0.11,155,338,45.9,624,99,38.0,34.5,163,62.0,43.6,334,33,9.9,22,0.92,12.9,Matches,FRA-L1,19-20
28a65a2c,27,Jessy Moulin,FRA,GK,Saint-Étienne,33,1986,5.0,4,2,0,0,0,6.8,0.22,2.8,0.57,22,86,25.6,131,28,48.1,39.5,42,54.8,43.7,77,4,5.2,0,0.0,9.7,Matches,FRA-L1,19-20
ecada4fc,28,Keylor Navas,CRC,GK,Paris S-G,32,1986,21.0,18,0,0,0,1,17.5,0.27,0.5,0.02,35,91,38.5,405,76,16.5,26.8,137,17.5,26.7,188,3,1.6,8,0.38,12.5,Matches,FRA-L1,19-20
ae7d0ecd,29,Alexandre Oukidja,ALG,GK,Metz,31,1988,26.5,31,3,0,5,0,30.4,0.22,-0.6,-0.02,186,593,31.4,675,101,60.6,43.8,208,88.5,59.4,471,32,6.8,31,1.17,14.1,Matches,FRA-L1,19-20
76806215,30,Yohann Pelé,FRA,GK,Marseille,36,1982,1.7,2,0,0,0,0,2.4,0.2,0.4,0.25,3,12,25.0,33,7,15.2,25.0,14,50.0,40.8,22,0,0.0,3,1.8,16.2,Matches,FRA-L1,19-20
b98cea65,31,Danijel Petković,MNE,GK,Angers,26,1993,2.0,1,0,0,0,0,1.1,0.16,0.1,0.06,15,27,55.6,34,10,44.1,35.0,19,63.2,46.6,43,4,9.3,0,0.0,4.7,Matches,FRA-L1,19-20
dab1b8dc,32,Denis Petrić,SRB,GK,Nantes,31,1988,1.0,2,0,0,1,0,2.6,0.43,0.6,0.58,3,13,23.1,9,2,66.7,46.2,11,63.6,43.2,13,1,7.7,0,0.0,10.0,Matches,FRA-L1,19-20
58ad9383,33,Predrag Rajković,SRB,GK,Reims,23,1995,27.0,18,1,1,2,0,25.0,0.23,7.0,0.26,115,354,32.5,802,133,31.9,33.1,202,48.5,42.3,399,27,6.8,20,0.74,12.4,Matches,FRA-L1,19-20
bcf1b2e9,34,Baptiste Reynet,FRA,GK,Toulouse,28,1990,22.6,49,3,1,3,1,36.9,0.27,-11.1,-0.49,181,463,39.1,616,80,50.0,38.2,228,68.0,48.6,357,9,2.5,23,1.02,16.1,Matches,FRA-L1,19-20
5f0241b2,35,Sergio Rico,ESP,GK,Paris S-G,25,1993,2.0,4,0,0,1,0,2.6,0.26,-1.4,-0.72,1,9,11.1,35,5,17.1,21.6,13,23.1,23.8,33,1,3.0,2,1.0,17.4,Matches,FRA-L1,19-20
cac76a72,36,Stéphane Ruffier,FRA,GK,Saint-Étienne,32,1986,22.0,40,3,0,1,0,33.3,0.3,-6.7,-0.31,102,287,35.5,463,72,41.3,34.8,159,60.4,43.1,249,9,3.6,15,0.68,12.7,Matches,FRA-L1,19-20
625c144a,37,Gerónimo Rulli,ARG,GK,Montpellier,27,1992,25.0,27,3,1,2,1,28.4,0.2,2.4,0.1,186,359,51.8,677,150,35.6,33.7,203,58.1,45.2,360,16,4.4,25,1.0,15.0,Matches,FRA-L1,19-20
74733221,38,Romain Salin,FRA,GK,Rennes,35,1984,4.0,5,0,0,0,0,5.4,0.24,0.4,0.1,21,54,38.9,94,24,30.9,33.4,36,69.4,47.3,80,2,2.5,3,0.75,14.6,Matches,FRA-L1,19-20
834b5c4c,39,Matz Sels,BEL,GK,Strasbourg,27,1992,27.0,32,6,0,3,0,33.4,0.26,1.4,0.05,199,458,43.4,651,111,49.3,39.6,201,68.2,51.3,335,17,5.1,9,0.33,11.0,Matches,FRA-L1,19-20
b056e3da,40,Ciprian Tătărușanu,ROU,GK,Lyon,33,1986,2.0,2,0,0,0,0,1.9,0.18,-0.1,-0.03,8,12,66.7,54,16,18.5,27.2,7,28.6,32.1,10,3,30.0,7,3.5,15.4,Matches,FRA-L1,19-20
