id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 33_level_0,Unnamed: league,Unnamed: season
aa81d8f8,10,Karl Jakob Hein,EST,GK,Valladolid,22-139,2002,3,3,0,1,0,0,2.7,0.22,-0.3,-0.1,10,35,28.6,95,19,28.4,31.9,15,53.3,48.7,35,3,8.6,3,1.0,18.9,Matches,ESP-LALIGA,24-25
d4b73232,11,Giorgi Mamardashvili,GEO,GK,Valencia,23-336,2000,3,6,1,0,1,0,5.2,0.23,-0.8,-0.25,16,42,38.1,94,16,37.2,35.7,12,58.3,46.2,38,2,5.3,5,1.67,19.3,Matches,ESP-LALIGA,24-25
bdedffac,12,Ørjan Nyland,NOR,GK,Sevilla,33-355,1990,3,4,0,0,0,1,2.9,0.19,-0.1,-0.03,11,43,25.6,108,14,36.1,34.1,11,36.4,32.9,48,1,2.1,3,1.0,16.7,Matches,ESP-LALIGA,24-25
ee8508c0,13,Jan Oblak,SVN,GK,Atlético Madrid,31-236,1993,3,2,0,0,0,1,1.3,0.16,0.3,0.09,2,7,28.6,47,9,8.5,26.7,18,16.7,28.7,44,0,0.0,4,1.33,15.2,Matches,ESP-LALIGA,24-25
a275838a,14,Alex Padilla,ESP,GK,Athletic Club,20-364,2003,2,3,0,0,1,0,2.7,0.38,-0.3,-0.17,11,40,27.5,64,11,46.9,38.5,11,90.9,59.9,24,2,8.3,2,1.0,14.5,Matches,ESP-LALIGA,24-25
374ee424,15,Álex Remiro,ESP,GK,Real Sociedad,29-159,1995,3,4,1,0,0,0,3.7,0.23,-0.3,-0.12,17,39,43.6,82,9,26.8,30.3,26,65.4,49.2,41,2,4.9,5,1.67,17.9,Matches,ESP-LALIGA,24-25
924ff27e,16,Leo Román,ESP,GK,Mallorca,24-055,2000,1,0,0,0,0,0,1.0,0.14,1.0,0.98,2,7,28.6,20,3,30.0,36.1,5,20.0,35.2,16,0,0.0,0,0.0,,Matches,ESP-LALIGA,24-25
ea83bfa6,17,Rui Silva,POR,GK,Betis,30-205,1994,2,1,0,0,0,0,1.1,0.36,0.1,0.04,4,16,25.0,66,12,21.2,29.0,11,18.2,24.1,32,1,3.1,4,2.0,21.5,Matches,ESP-LALIGA,24-25
9970da54,18,Antonio Sivera,ESP,GK,Alavés,28-019,1996,3,3,0,0,0,0,2.6,0.33,-0.4,-0.14,24,62,38.7,62,4,75.8,48.0,23,65.2,52.3,35,1,2.9,3,1.0,16.2,Matches,ESP-LALIGA,24-25
8f8c6934,19,David Soria,ESP,GK,Getafe,31-148,1993,2,1,0,0,0,0,0.8,0.23,-0.2,-0.09,7,33,21.2,37,3,67.6,51.9,11,72.7,57.0,23,2,8.7,0,0.0,6.0,Matches,ESP-LALIGA,24-25
5512b1a9,20,Juan Soriano,ESP,GK,Leganés,27-007,1997,3,2,0,0,0,1,4.0,0.31,3.0,0.99,18,71,25.4,65,6,66.2,49.2,30,93.3,68.3,72,4,5.6,0,0.0,6.6,Matches,ESP-LALIGA,24-25
6f51e382,21,Marc-André ter Stegen,GER,GK,Barcelona,32-122,1992,3,3,1,0,0,0,2.1,0.18,-0.9,-0.31,7,18,38.9,104,20,14.4,28.1,7,42.9,35.0,41,2,4.9,3,1.0,11.9,Matches,ESP-LALIGA,24-25
cde52ef5,22,Iván Villar,ESP,GK,Celta Vigo,27-052,1997,3,6,0,0,2,1,6.3,0.35,1.3,0.42,3,19,15.8,54,10,16.7,24.0,30,33.3,28.2,51,1,2.0,2,0.67,11.4,Matches,ESP-LALIGA,24-25
