id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 33_level_0,Unnamed: league,Unnamed: season
b90c4a43,24,Diant Ramaj,GER,GK,Eint Frankfurt,20,2001,1.0,1,0,0,1,0,1.0,0.2,0.0,0.01,1,3,33.3,21,7,9.5,29.1,4,25.0,22.0,15,1,6.7,1,1.0,11.5,Matches,GER-BL1,22-23
9f941969,25,Manuel Riemann,GER,GK,Bochum,33,1988,34.0,72,8,2,9,3,69.0,0.3,0.0,0.0,554,1175,47.1,1489,83,66.8,44.7,261,69.0,50.6,536,31,5.8,121,3.56,22.2,Matches,GER-BL1,22-23
a70b8345,26,Frederik Rønnow,DEN,GK,Union Berlin,29,1992,29.0,27,5,0,5,0,35.2,0.26,8.2,0.28,240,605,39.7,1115,109,44.6,36.5,163,66.3,49.4,434,43,9.9,29,1.0,13.5,Matches,GER-BL1,22-23
87436846,27,Marvin Schwäbe,GER,GK,Köln,27,1995,34.0,54,4,4,4,3,42.3,0.3,-8.7,-0.26,154,404,38.1,1203,117,28.8,31.3,185,31.4,33.9,468,19,4.1,22,0.65,13.4,Matches,GER-BL1,22-23
0d55d942,28,Alexander Schwolow,GER,GK,Schalke 04,30,1992,22.6,58,4,1,6,0,45.8,0.31,-12.2,-0.54,180,441,40.8,676,79,46.4,38.4,174,73.0,55.2,321,7,2.2,23,1.02,15.0,Matches,GER-BL1,22-23
0d8a37c2,29,Tobias Sippel,GER,GK,Gladbach,34,1988,5.7,12,1,0,3,0,11.6,0.33,-0.4,-0.08,25,106,23.6,212,23,33.5,32.7,48,72.9,53.1,88,2,2.3,4,0.71,13.1,Matches,GER-BL1,22-23
420c18a1,30,Yann Sommer,SUI,GK,Gladbach,33,1988,10.0,14,2,1,0,1,16.7,0.25,3.7,0.37,48,141,34.0,517,52,23.0,28.2,90,24.4,28.6,162,5,3.1,13,1.3,14.6,Matches,GER-BL1,22-23
420c18a1,31,Yann Sommer,SUI,GK,Bayern Munich,33,1988,19.0,25,7,1,1,0,23.7,0.32,-1.3,-0.07,48,118,40.7,651,83,14.6,25.1,98,23.5,28.7,212,12,5.7,27,1.42,16.7,Matches,GER-BL1,22-23
ce17b5eb,32,Kevin Trapp,GER,GK,Eint Frankfurt,32,1990,33.0,51,2,1,7,1,42.3,0.32,-7.7,-0.23,80,326,24.5,664,128,39.2,34.8,219,30.1,34.1,401,17,4.2,24,0.73,14.4,Matches,GER-BL1,22-23
7d3e7da6,33,Sven Ulreich,GER,GK,Bayern Munich,33,1988,3.0,2,0,0,1,0,2.4,0.18,0.4,0.13,9,26,34.6,112,21,20.5,26.0,18,16.7,23.4,34,2,5.9,4,1.33,17.5,Matches,GER-BL1,22-23
5c4bf6ba,34,Robin Zentner,GER,GK,Mainz 05,27,1994,26.0,39,3,1,2,0,35.4,0.3,-3.6,-0.14,160,474,33.8,672,146,50.0,40.0,194,71.1,54.1,321,43,13.4,53,2.04,17.4,Matches,GER-BL1,22-23
9b688ae1,35,Michael Zetterer,GER,GK,Werder Bremen,27,1995,1.7,3,0,0,1,0,3.2,0.24,0.2,0.11,16,33,48.5,49,13,51.0,41.6,12,66.7,50.3,15,3,20.0,4,2.37,16.5,Matches,GER-BL1,22-23
