id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 26_level_0,Unnamed: league,Unnamed: season
a3b952f8,21,Jesper Hansen,DEN,GK,Midtjylland,35,1985,4,4,360,4.0,9,2.25,30,21,70.0,0,2,2,0,0.0,0,0,0,0,,Matches,UCL,20-21
e5a76dfe,22,Dean Henderson,ENG,GK,Manchester Utd,23,1997,1,1,90,1.0,2,2.0,3,1,33.3,0,0,1,0,0.0,0,0,0,0,,Matches,UCL,20-21
2e7ff968,23,Marwin Hitz,SUI,GK,Dortmund,32,1987,6,6,540,6.0,12,2.0,30,19,66.7,2,1,3,0,0.0,2,2,0,0,0,Matches,UCL,20-21
3f65d5ce,24,Ethan Horvath,USA,GK,Club Brugge,25,1995,1,1,90,1.0,1,1.0,3,3,66.7,1,0,0,0,0.0,0,0,0,0,,Matches,UCL,20-21
62d7ef38,25,Caoimhín Kelleher,IRL,GK,Liverpool,21,1998,2,2,180,2.0,1,0.5,10,9,100.0,1,1,0,1,50.0,1,1,0,0,0,Matches,UCL,20-21
2fabebc0,26,Mikhail Kerzhakov,RUS,GK,Zenit,33,1987,6,6,540,6.0,13,2.17,28,15,64.3,0,1,5,0,0.0,3,3,0,0,0,Matches,UCL,20-21
1d2d5cc8,27,Steve Mandanda,FRA,GK,Marseille,35,1985,6,6,540,6.0,13,2.17,25,13,56.0,1,0,5,0,0.0,2,2,0,0,0,Matches,UCL,20-21
853b7c48,28,Agustín Marchesín,ARG,GK,Porto,32,1988,9,9,840,9.3,9,0.96,38,29,78.9,5,1,3,5,55.6,2,1,0,1,0,Matches,UCL,20-21
a3b0ed18,29,Guilherme Marinato,RUS,GK,Loko Moscow,34,1985,6,6,540,6.0,10,1.67,35,25,71.4,0,3,3,1,16.7,0,0,0,0,,Matches,UCL,20-21
33887998,30,Edouard Mendy,SEN,GK,Chelsea,28,1992,12,12,1080,12.0,3,0.25,34,31,91.2,9,2,1,9,75.0,0,0,0,0,,Matches,UCL,20-21
d436eb94,31,Simon Mignolet,BEL,GK,Club Brugge,32,1988,5,5,450,5.0,9,1.8,25,16,68.0,1,2,2,1,20.0,1,1,0,0,0,Matches,UCL,20-21
ecada4fc,32,Keylor Navas,CRC,GK,Paris S-G,33,1986,12,12,1080,12.0,15,1.25,69,53,82.6,6,1,5,2,16.7,3,3,0,0,0,Matches,UCL,20-21
0880e10b,33,Ruslan Neshcheret,UKR,GK,Dynamo Kyiv,18,2002,1,1,90,1.0,2,2.0,14,12,92.9,0,0,1,0,0.0,1,1,0,0,0,Matches,UCL,20-21
a9dc785c,34,Neto,BRA,GK,Barcelona,31,1989,3,3,270,3.0,1,0.33,4,3,100.0,3,0,0,2,66.7,1,1,0,0,0,Matches,UCL,20-21
8778c910,35,Manuel Neuer,GER,GK,Bayern Munich,34,1986,8,8,720,8.0,8,1.0,43,35,81.4,7,0,1,3,37.5,0,0,0,0,,Matches,UCL,20-21
afb0c500,36,Alexander Nübel,GER,GK,Bayern Munich,23,1996,2,2,180,2.0,2,1.0,5,3,60.0,1,1,0,0,0.0,0,0,0,0,,Matches,UCL,20-21
ee8508c0,37,Jan Oblak,SVN,GK,Atlético Madrid,27,1993,8,8,720,8.0,11,1.37,24,14,62.5,2,3,3,2,25.0,2,2,0,0,0,Matches,UCL,20-21
e9c0c1b2,38,André Onana,CMR,GK,Ajax,24,1996,6,6,540,6.0,7,1.17,28,22,78.6,2,1,3,0,0.0,1,1,0,0,0,Matches,UCL,20-21
14e05913,39,Alfonso Pastor,ESP,GK,Sevilla,19,2000,1,1,90,1.0,4,4.0,6,2,50.0,0,0,1,0,0.0,1,1,0,0,0,Matches,UCL,20-21
34c3b935,40,Andriy Pyatov,UKR,GK,Shakhtar,36,1984,1,1,90,1.0,4,4.0,6,2,50.0,0,0,1,0,0.0,1,1,0,0,0,Matches,UCL,20-21
e358587b,41,Pepe Reina,ESP,GK,Lazio,37,1982,7,7,630,7.0,12,1.71,28,17,64.3,1,4,2,0,0.0,2,2,0,0,0,Matches,UCL,20-21
903b6e8b,42,José Sá,POR,GK,Olympiacos,27,1993,6,6,540,6.0,10,1.67,34,24,79.4,1,0,5,1,16.7,3,3,0,0,0,Matches,UCL,20-21
d97b252e,43,Matvei Safonov,RUS,GK,Krasnodar,21,1999,4,4,360,4.0,8,2.0,30,22,80.0,1,1,2,1,25.0,3,2,0,1,0,Matches,UCL,20-21
74733221,44,Romain Salin,FRA,GK,Rennes,36,1984,2,2,180,2.0,4,2.0,8,4,50.0,0,0,2,0,0.0,0,0,0,0,,Matches,UCL,20-21
420c18a1,45,Yann Sommer,SUI,GK,Gladbach,31,1988,8,8,720,8.0,13,1.62,35,22,62.9,2,2,4,2,25.0,0,0,0,0,,Matches,UCL,20-21
ac4003af,46,Marco Sportiello,ITA,GK,Atalanta,28,1992,5,5,450,5.0,11,2.2,32,21,71.9,1,2,2,1,20.0,2,2,0,0,0,Matches,UCL,20-21
27d902c8,47,Cican Stankovic,AUT,GK,RB Salzburg,27,1992,6,6,540,6.0,17,2.83,32,16,53.1,1,1,4,0,0.0,2,2,0,0,0,Matches,UCL,20-21
42130443,48,Zack Steffen,USA,GK,Manchester City,25,1995,1,1,90,1.0,0,0.0,2,2,100.0,1,0,0,1,100.0,0,0,0,0,,Matches,UCL,20-21
339fe0e8,49,Thomas Strakosha,ALB,GK,Lazio,25,1995,1,1,90,1.0,1,1.0,7,6,85.7,1,0,0,0,0.0,0,0,0,0,,Matches,UCL,20-21
01b8a2b2,50,Wojciech Szczęsny,POL,GK,Juventus,30,1990,7,7,660,7.3,8,1.09,28,20,78.6,5,0,2,2,28.6,2,2,0,0,0,Matches,UCL,20-21
6f51e382,51,Marc-André ter Stegen,GER,GK,Barcelona,28,1992,5,5,450,5.0,9,1.8,25,16,76.0,2,1,2,1,20.0,3,3,0,0,0,Matches,UCL,20-21
41f0b196,52,Anatolii Trubin,UKR,GK,Shakhtar,18,2001,5,5,450,5.0,8,1.6,31,24,74.2,2,2,1,3,60.0,0,0,0,0,,Matches,UCL,20-21
7b456af7,53,Tomáš Vaclík,CZE,GK,Sevilla,31,1989,2,2,180,2.0,3,1.5,6,3,66.7,2,0,0,0,0.0,1,1,0,0,0,Matches,UCL,20-21
