Round,Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,league,season
Bundesliga,13,Sat,2020-12-19,15:30,Schalke 04,0.4,0–1,1.0,Arminia,,Veltins-Arena,Bastian Dankert,/en/matches/844cb66a/Schalke-04-Arminia-December-19-2020-Bundesliga,,GER-BL1,20-21
Bundesliga,13,Sat,2020-12-19,15:30,Gladbach,1.9,1–2,2.1,Hoffenheim,,Stadion im Borussia-Park,Frank Willenborg,/en/matches/9cba4e5b/Monchengladbach-Hoffenheim-December-19-2020-Bundesliga,,GER-BL1,20-21
Bundesliga,13,Sat,2020-12-19,15:30,Mainz 05,0.5,0–1,1.0,Werder Bremen,,Opel Arena,Guido Winkmann,/en/matches/d94a7894/Mainz-05-Werder-Bremen-December-19-2020-Bundesliga,,GER-BL1,20-21
Bundesliga,13,Sat,2020-12-19,18:30,Leverkusen,0.3,1–2,1.1,Bayern Munich,,BayArena,Felix Zwayer,/en/matches/ea4a5784/Bayer-Leverkusen-Bayern-Munich-December-19-2020-Bundesliga,,GER-BL1,20-21
Bundesliga,13,Sun,2020-12-20,15:30,Freiburg,2.8,4–1,1.9,Hertha BSC,,Schwarzwald-Stadion,Tobias Reichel,/en/matches/90e639ca/Freiburg-Hertha-BSC-December-20-2020-Bundesliga,,GER-BL1,20-21
Bundesliga,13,Sun,2020-12-20,18:00,Wolfsburg,1.4,1–0,1.2,Stuttgart,,Volkswagen Arena,Florian Badstübner,/en/matches/1126aa36/Wolfsburg-Stuttgart-December-20-2020-Bundesliga,,GER-BL1,20-21
Bundesliga,14,Sat,2021-01-02,15:30,Eint Frankfurt,1.5,2–1,0.8,Leverkusen,,Deutsche Bank Park,Felix Brych,/en/matches/13eea8f1/Eintracht-Frankfurt-Bayer-Leverkusen-January-2-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,14,Sat,2021-01-02,15:30,Arminia,0.9,0–1,2.5,Gladbach,,SchücoArena,Sascha Stegemann,/en/matches/2c625684/Arminia-Monchengladbach-January-2-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,14,Sat,2021-01-02,15:30,Köln,0.6,0–1,1.4,Augsburg,,RheinEnergieSTADION,Sören Storks,/en/matches/38634b76/Koln-Augsburg-January-2-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,14,Sat,2021-01-02,15:30,Hoffenheim,1.2,1–3,2.0,Freiburg,,PreZero Arena,Robert Hartmann,/en/matches/a8653b9a/Hoffenheim-Freiburg-January-2-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,14,Sat,2021-01-02,15:30,Werder Bremen,0.8,0–2,1.0,Union Berlin,,Weserstadion,Tobias Stieler,/en/matches/d70ff0fb/Werder-Bremen-Union-Berlin-January-2-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,14,Sat,2021-01-02,18:30,Hertha BSC,2.1,3–0,0.8,Schalke 04,,Olympiastadion Berlin,Sven Jablonski,/en/matches/fa99b883/Hertha-BSC-Schalke-04-January-2-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,14,Sat,2021-01-02,20:30,Stuttgart,0.9,0–1,2.8,RB Leipzig,,Mercedes-Benz Arena,Christian Dingert,/en/matches/8567cef6/Stuttgart-RB-Leipzig-January-2-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,14,Sun,2021-01-03,15:30,Dortmund,1.8,2–0,2.1,Wolfsburg,,Signal Iduna Park,Manuel Gräfe,/en/matches/380f273e/Dortmund-Wolfsburg-January-3-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,14,Sun,2021-01-03,18:00,Bayern Munich,4.3,5–2,1.3,Mainz 05,,Allianz Arena,Markus Schmidt,/en/matches/a6010fb3/Bayern-Munich-Mainz-05-January-3-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,15,Fri,2021-01-08,20:30,Gladbach,1.2,3–2,1.5,Bayern Munich,,Stadion im Borussia-Park,Harm Osmers,/en/matches/fc0fa29c/Monchengladbach-Bayern-Munich-January-8-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,15,Sat,2021-01-09,15:30,Mainz 05,0.8,0–2,2.3,Eint Frankfurt,,Opel Arena,Bastian Dankert,/en/matches/1e9c0da7/Mainz-05-Eintracht-Frankfurt-January-9-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,15,Sat,2021-01-09,15:30,Union Berlin,1.0,2–2,1.9,Wolfsburg,,Stadion An der Alten Försterei,Patrick Ittrich,/en/matches/515a34c0/Union-Berlin-Wolfsburg-January-9-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,15,Sat,2021-01-09,15:30,Leverkusen,0.7,1–1,0.3,Werder Bremen,,BayArena,Benjamin Cortus,/en/matches/5d96ded1/Bayer-Leverkusen-Werder-Bremen-January-9-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,15,Sat,2021-01-09,15:30,Freiburg,2.5,5–0,0.2,Köln,,Schwarzwald-Stadion,Robert Schröder,/en/matches/8eaa4d72/Freiburg-Koln-January-9-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,15,Sat,2021-01-09,15:30,Schalke 04,2.0,4–0,1.9,Hoffenheim,,Veltins-Arena,Felix Zwayer,/en/matches/f00e265e/Schalke-04-Hoffenheim-January-9-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,15,Sat,2021-01-09,18:30,RB Leipzig,1.7,1–3,2.2,Dortmund,,Red Bull Arena,Daniel Siebert,/en/matches/3280b7c0/RB-Leipzig-Dortmund-January-9-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,15,Sun,2021-01-10,15:30,Augsburg,1.0,1–4,3.5,Stuttgart,,WWK Arena,Daniel Schlager,/en/matches/bb8d256f/Augsburg-Stuttgart-January-10-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,15,Sun,2021-01-10,18:00,Arminia,0.7,1–0,0.6,Hertha BSC,,SchücoArena,Guido Winkmann,/en/matches/bf9fd193/Arminia-Hertha-BSC-January-10-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,16,Fri,2021-01-15,20:30,Union Berlin,1.4,1–0,0.9,Leverkusen,,Stadion An der Alten Försterei,Florian Badstübner,/en/matches/06e9834b/Union-Berlin-Bayer-Leverkusen-January-15-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,16,Sat,2021-01-16,15:30,Hoffenheim,0.6,0–0,0.7,Arminia,,PreZero Arena,Marco Fritz,/en/matches/1ca06d2f/Hoffenheim-Arminia-January-16-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,16,Sat,2021-01-16,15:30,Wolfsburg,0.8,2–2,2.4,RB Leipzig,,Volkswagen Arena,Tobias Stieler,/en/matches/510eb3f1/Wolfsburg-RB-Leipzig-January-16-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,16,Sat,2021-01-16,15:30,Dortmund,2.3,1–1,0.6,Mainz 05,,Signal Iduna Park,Sven Jablonski,/en/matches/67e50a37/Dortmund-Mainz-05-January-16-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,16,Sat,2021-01-16,15:30,Köln,0.4,0–0,0.5,Hertha BSC,,RheinEnergieSTADION,Frank Willenborg,/en/matches/89684a69/Koln-Hertha-BSC-January-16-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,16,Sat,2021-01-16,15:30,Werder Bremen,1.3,2–0,0.8,Augsburg,,Weserstadion,Sascha Stegemann,/en/matches/fbd73abb/Werder-Bremen-Augsburg-January-16-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,16,Sat,2021-01-16,18:30,Stuttgart,2.0,2–2,1.4,Gladbach,,Mercedes-Benz Arena,Felix Brych,/en/matches/8f8eb534/Stuttgart-Monchengladbach-January-16-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,16,Sun,2021-01-17,15:30,Bayern Munich,2.7,2–1,0.8,Freiburg,,Allianz Arena,Christian Dingert,/en/matches/393e0f65/Bayern-Munich-Freiburg-January-17-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,16,Sun,2021-01-17,18:00,Eint Frankfurt,2.1,3–1,0.2,Schalke 04,,Deutsche Bank Park,Manuel Gräfe,/en/matches/818dc8f0/Eintracht-Frankfurt-Schalke-04-January-17-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,17,Tue,2021-01-19,18:30,Gladbach,0.6,1–0,1.1,Werder Bremen,,Stadion im Borussia-Park,Martin Petersen,/en/matches/75f73cc8/Monchengladbach-Werder-Bremen-January-19-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,17,Tue,2021-01-19,20:30,Leverkusen,1.9,2–1,1.6,Dortmund,,BayArena,Felix Zwayer,/en/matches/52e5979b/Bayer-Leverkusen-Dortmund-January-19-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,17,Tue,2021-01-19,20:30,Hertha BSC,1.7,0–3,1.3,Hoffenheim,,Olympiastadion Berlin,Harm Osmers,/en/matches/83e32862/Hertha-BSC-Hoffenheim-January-19-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,17,Tue,2021-01-19,20:30,Mainz 05,0.7,0–2,1.1,Wolfsburg,,Opel Arena,Sören Storks,/en/matches/b0edbee1/Mainz-05-Wolfsburg-January-19-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,17,Wed,2021-01-20,18:30,Schalke 04,1.3,1–2,1.6,Köln,,Veltins-Arena,Daniel Siebert,/en/matches/291968f3/Schalke-04-Koln-January-20-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,17,Wed,2021-01-20,20:30,Augsburg,1.2,0–1,1.7,Bayern Munich,,WWK Arena,Matthias Jöllenbeck,/en/matches/02453334/Augsburg-Bayern-Munich-January-20-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,17,Wed,2021-01-20,20:30,Arminia,1.8,3–0,1.4,Stuttgart,,SchücoArena,Robert Hartmann,/en/matches/4049ec51/Arminia-Stuttgart-January-20-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,17,Wed,2021-01-20,20:30,RB Leipzig,1.6,1–0,0.2,Union Berlin,,Red Bull Arena,Markus Schmidt,/en/matches/9f2eb838/RB-Leipzig-Union-Berlin-January-20-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,17,Wed,2021-01-20,20:30,Freiburg,0.8,2–2,1.2,Eint Frankfurt,,Schwarzwald-Stadion,Guido Winkmann,/en/matches/c9250dba/Freiburg-Eintracht-Frankfurt-January-20-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,18,Fri,2021-01-22,20:30,Gladbach,2.0,4–2,1.7,Dortmund,,Stadion im Borussia-Park,Manuel Gräfe,/en/matches/e1234806/Monchengladbach-Dortmund-January-22-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,18,Sat,2021-01-23,15:30,Mainz 05,1.8,3–2,1.5,RB Leipzig,,Opel Arena,Christian Dingert,/en/matches/15f19b3c/Mainz-05-RB-Leipzig-January-23-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,18,Sat,2021-01-23,15:30,Arminia,0.5,1–5,2.4,Eint Frankfurt,,SchücoArena,Robert Schröder,/en/matches/1d252a82/Arminia-Eintracht-Frankfurt-January-23-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,18,Sat,2021-01-23,15:30,Augsburg,1.0,2–1,1.7,Union Berlin,,WWK Arena,Felix Brych,/en/matches/4e4a5a50/Augsburg-Union-Berlin-January-23-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,18,Sat,2021-01-23,15:30,Freiburg,1.3,2–1,3.1,Stuttgart,,Schwarzwald-Stadion,Tobias Stieler,/en/matches/a3dfeb48/Freiburg-Stuttgart-January-23-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,18,Sat,2021-01-23,15:30,Leverkusen,1.3,0–1,1.0,Wolfsburg,,BayArena,Marco Fritz,/en/matches/fbcf759f/Bayer-Leverkusen-Wolfsburg-January-23-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,18,Sat,2021-01-23,18:30,Hertha BSC,2.3,1–4,1.5,Werder Bremen,,Olympiastadion Berlin,Daniel Schlager,/en/matches/815895f1/Hertha-BSC-Werder-Bremen-January-23-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,18,Sun,2021-01-24,15:30,Schalke 04,0.9,0–4,3.5,Bayern Munich,,Veltins-Arena,Sascha Stegemann,/en/matches/515026cb/Schalke-04-Bayern-Munich-January-24-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,18,Sun,2021-01-24,18:00,Hoffenheim,2.1,3–0,2.1,Köln,,PreZero Arena,Sven Jablonski,/en/matches/8a0048f6/Hoffenheim-Koln-January-24-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,19,Fri,2021-01-29,20:30,Stuttgart,0.9,2–0,0.4,Mainz 05,,Mercedes-Benz Arena,Frank Willenborg,/en/matches/d26dbb59/Stuttgart-Mainz-05-January-29-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,19,Sat,2021-01-30,15:30,Bayern Munich,2.0,4–1,1.9,Hoffenheim,,Allianz Arena,Benjamin Cortus,/en/matches/0f7be142/Bayern-Munich-Hoffenheim-January-30-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,19,Sat,2021-01-30,15:30,Union Berlin,0.8,1–1,0.9,Gladbach,,Stadion An der Alten Försterei,Bastian Dankert,/en/matches/20d1cf50/Union-Berlin-Monchengladbach-January-30-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,19,Sat,2021-01-30,15:30,Werder Bremen,0.7,1–1,0.5,Schalke 04,,Weserstadion,Sören Storks,/en/matches/975c5e67/Werder-Bremen-Schalke-04-January-30-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,19,Sat,2021-01-30,15:30,Dortmund,1.7,3–1,0.3,Augsburg,,Signal Iduna Park,Patrick Ittrich,/en/matches/a42881c7/Dortmund-Augsburg-January-30-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,19,Sat,2021-01-30,15:30,Eint Frankfurt,2.1,3–1,0.5,Hertha BSC,,Deutsche Bank Park,Florian Badstübner,/en/matches/fefb7511/Eintracht-Frankfurt-Hertha-BSC-January-30-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,19,Sat,2021-01-30,18:30,RB Leipzig,1.4,1–0,0.7,Leverkusen,,Red Bull Arena,Harm Osmers,/en/matches/0898f32c/RB-Leipzig-Bayer-Leverkusen-January-30-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,19,Sun,2021-01-31,15:30,Köln,1.3,3–1,1.0,Arminia,,RheinEnergieSTADION,Felix Zwayer,/en/matches/a90c8577/Koln-Arminia-January-31-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,19,Sun,2021-01-31,18:00,Wolfsburg,1.8,3–0,1.1,Freiburg,,Volkswagen Arena,Tobias Reichel,/en/matches/543e9bb3/Wolfsburg-Freiburg-January-31-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,20,Fri,2021-02-05,20:00,Hertha BSC,1.3,0–1,2.1,Bayern Munich,,Olympiastadion Berlin,Robert Schröder,/en/matches/2449e1e0/Hertha-BSC-Bayern-Munich-February-5-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,20,Sat,2021-02-06,15:30,Freiburg,0.2,2–1,1.4,Dortmund,,Schwarzwald-Stadion,Felix Brych,/en/matches/3e4cb54e/Freiburg-Dortmund-February-6-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,20,Sat,2021-02-06,15:30,Leverkusen,4.1,5–2,1.7,Stuttgart,,BayArena,Sven Jablonski,/en/matches/3f791652/Bayer-Leverkusen-Stuttgart-February-6-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,20,Sat,2021-02-06,15:30,Schalke 04,0.2,0–3,2.2,RB Leipzig,,Veltins-Arena,Martin Petersen,/en/matches/97155cb7/Schalke-04-RB-Leipzig-February-6-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,20,Sat,2021-02-06,15:30,Mainz 05,2.0,1–0,1.2,Union Berlin,,Opel Arena,Sascha Stegemann,/en/matches/b8745270/Mainz-05-Union-Berlin-February-6-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,20,Sat,2021-02-06,15:30,Augsburg,0.6,0–2,2.1,Wolfsburg,,WWK Arena,Robert Hartmann,/en/matches/eb8b9036/Augsburg-Wolfsburg-February-6-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,20,Sat,2021-02-06,18:30,Gladbach,0.5,1–2,0.7,Köln,,Stadion im Borussia-Park,Christian Dingert,/en/matches/4cddc1dd/Monchengladbach-Koln-February-6-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,20,Sun,2021-02-07,15:30,Hoffenheim,0.9,1–3,1.3,Eint Frankfurt,,PreZero Arena,Daniel Siebert,/en/matches/fc60a844/Hoffenheim-Eintracht-Frankfurt-February-7-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,21,Fri,2021-02-12,20:30,RB Leipzig,2.1,2–1,1.0,Augsburg,,Red Bull Arena,Felix Zwayer,/en/matches/fc502ee4/RB-Leipzig-Augsburg-February-12-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,21,Sat,2021-02-13,15:30,Werder Bremen,0.7,0–0,0.9,Freiburg,,Weserstadion,Manuel Gräfe,/en/matches/1cf652b0/Werder-Bremen-Freiburg-February-13-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,21,Sat,2021-02-13,15:30,Dortmund,1.7,2–2,2.6,Hoffenheim,,Signal Iduna Park,Bastian Dankert,/en/matches/8017863e/Dortmund-Hoffenheim-February-13-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,21,Sat,2021-02-13,15:30,Stuttgart,1.0,1–1,1.3,Hertha BSC,,Mercedes-Benz Arena,Harm Osmers,/en/matches/93f39507/Stuttgart-Hertha-BSC-February-13-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,21,Sat,2021-02-13,15:30,Leverkusen,1.4,2–2,2.6,Mainz 05,,BayArena,Guido Winkmann,/en/matches/99d32e78/Bayer-Leverkusen-Mainz-05-February-13-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,21,Sat,2021-02-13,18:30,Union Berlin,2.0,0–0,0.3,Schalke 04,,Stadion An der Alten Försterei,Daniel Schlager,/en/matches/82ffa7e7/Union-Berlin-Schalke-04-February-13-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,21,Sun,2021-02-14,15:30,Eint Frankfurt,2.5,2–0,0.3,Köln,,Deutsche Bank Park,Frank Willenborg,/en/matches/9cf10ce4/Eintracht-Frankfurt-Koln-February-14-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,21,Sun,2021-02-14,18:00,Wolfsburg,0.9,0–0,0.6,Gladbach,,Volkswagen Arena,Tobias Stieler,/en/matches/609f2124/Wolfsburg-Monchengladbach-February-14-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,21,Mon,2021-02-15,20:30,Bayern Munich,2.5,3–3,1.4,Arminia,,Allianz Arena,Florian Badstübner,/en/matches/0616847d/Bayern-Munich-Arminia-February-15-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,22,Fri,2021-02-19,20:30,Arminia,0.6,0–3,1.5,Wolfsburg,,SchücoArena,Felix Brych,/en/matches/b36797c6/Arminia-Wolfsburg-February-19-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,22,Sat,2021-02-20,15:30,Gladbach,0.9,1–2,0.6,Mainz 05,,Stadion im Borussia-Park,Markus Schmidt,/en/matches/662c940b/Monchengladbach-Mainz-05-February-20-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,22,Sat,2021-02-20,15:30,Köln,0.8,0–1,0.6,Stuttgart,,RheinEnergieSTADION,Benjamin Cortus,/en/matches/86b75771/Koln-Stuttgart-February-20-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,22,Sat,2021-02-20,15:30,Freiburg,0.8,0–1,1.4,Union Berlin,,Schwarzwald-Stadion,Sören Storks,/en/matches/c9bf7114/Freiburg-Union-Berlin-February-20-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,22,Sat,2021-02-20,15:30,Eint Frankfurt,1.4,2–1,2.2,Bayern Munich,,Deutsche Bank Park,Sascha Stegemann,/en/matches/e03551be/Eintracht-Frankfurt-Bayern-Munich-February-20-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,22,Sat,2021-02-20,18:30,Schalke 04,0.9,0–4,1.6,Dortmund,,Veltins-Arena,Daniel Siebert,/en/matches/76ff1386/Revierderby-Schalke-04-Dortmund-February-20-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,22,Sun,2021-02-21,13:30,Augsburg,1.0,1–1,0.5,Leverkusen,,WWK Arena,Christian Dingert,/en/matches/2f2af4c0/Augsburg-Bayer-Leverkusen-February-21-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,22,Sun,2021-02-21,15:30,Hertha BSC,0.8,0–3,0.9,RB Leipzig,,Olympiastadion Berlin,Sven Jablonski,/en/matches/45048c9c/Hertha-BSC-RB-Leipzig-February-21-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,22,Sun,2021-02-21,18:00,Hoffenheim,2.3,4–0,0.1,Werder Bremen,,PreZero Arena,Robert Schröder,/en/matches/3bfb8618/Hoffenheim-Werder-Bremen-February-21-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,23,Fri,2021-02-26,20:30,Werder Bremen,1.0,2–1,1.2,Eint Frankfurt,,Weserstadion,Robert Hartmann,/en/matches/c6b1e173/Werder-Bremen-Eintracht-Frankfurt-February-26-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,23,Sat,2021-02-27,15:30,Bayern Munich,2.3,5–1,1.4,Köln,,Allianz Arena,Martin Petersen,/en/matches/09e10bc8/Bayern-Munich-Koln-February-27-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,23,Sat,2021-02-27,15:30,Stuttgart,2.2,5–1,1.5,Schalke 04,,Mercedes-Benz Arena,Guido Winkmann,/en/matches/3c1ba3f2/Stuttgart-Schalke-04-February-27-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,23,Sat,2021-02-27,15:30,Dortmund,2.8,3–0,0.8,Arminia,,Signal Iduna Park,Tobias Reichel,/en/matches/4e58c036/Dortmund-Arminia-February-27-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,23,Sat,2021-02-27,15:30,Wolfsburg,0.7,2–0,1.1,Hertha BSC,,Volkswagen Arena,Bastian Dankert,/en/matches/caa8cb79/Wolfsburg-Hertha-BSC-February-27-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,23,Sat,2021-02-27,18:30,RB Leipzig,1.6,3–2,1.4,Gladbach,,Red Bull Arena,Manuel Gräfe,/en/matches/d59c8780/RB-Leipzig-Monchengladbach-February-27-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,23,Sun,2021-02-28,13:30,Union Berlin,1.0,1–1,1.3,Hoffenheim,,Stadion An der Alten Försterei,Tobias Stieler,/en/matches/c2c249b0/Union-Berlin-Hoffenheim-February-28-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,23,Sun,2021-02-28,15:30,Mainz 05,0.9,0–1,1.1,Augsburg,,Opel Arena,Daniel Schlager,/en/matches/0c8bc96f/Mainz-05-Augsburg-February-28-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,23,Sun,2021-02-28,18:00,Leverkusen,1.3,1–2,1.3,Freiburg,,BayArena,Felix Zwayer,/en/matches/66ffc9f2/Bayer-Leverkusen-Freiburg-February-28-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,24,Fri,2021-03-05,20:30,Schalke 04,0.2,0–0,0.9,Mainz 05,,Veltins-Arena,Felix Brych,/en/matches/f7d71118/Schalke-04-Mainz-05-March-5-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,24,Sat,2021-03-06,15:30,Gladbach,0.5,0–1,1.4,Leverkusen,,Stadion im Borussia-Park,Daniel Siebert,/en/matches/0a67e4e1/Monchengladbach-Bayer-Leverkusen-March-6-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,24,Sat,2021-03-06,15:30,Eint Frankfurt,1.5,1–1,0.5,Stuttgart,,Deutsche Bank Park,Robert Schröder,/en/matches/109588f5/Eintracht-Frankfurt-Stuttgart-March-6-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,24,Sat,2021-03-06,15:30,Hertha BSC,2.5,2–1,0.7,Augsburg,,Olympiastadion Berlin,Florian Badstübner,/en/matches/35199ff9/Hertha-BSC-Augsburg-March-6-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,24,Sat,2021-03-06,15:30,Hoffenheim,1.1,2–1,2.4,Wolfsburg,,PreZero Arena,Markus Schmidt,/en/matches/67c048cb/Hoffenheim-Wolfsburg-March-6-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,24,Sat,2021-03-06,15:30,Freiburg,0.2,0–3,1.5,RB Leipzig,,Schwarzwald-Stadion,Guido Winkmann,/en/matches/82aa3a4c/Freiburg-RB-Leipzig-March-6-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,24,Sat,2021-03-06,18:30,Bayern Munich,3.1,4–2,0.6,Dortmund,,Allianz Arena,Marco Fritz,/en/matches/33b71362/Der-Klassiker-Bayern-Munich-Dortmund-March-6-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,24,Sun,2021-03-07,15:30,Köln,1.5,1–1,1.1,Werder Bremen,,RheinEnergieSTADION,Matthias Jöllenbeck,/en/matches/92c099c1/Koln-Werder-Bremen-March-7-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,24,Sun,2021-03-07,18:00,Arminia,0.4,0–0,1.4,Union Berlin,,SchücoArena,Harm Osmers,/en/matches/450ce215/Arminia-Union-Berlin-March-7-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,20,Wed,2021-03-10,18:30,Arminia,3.1,0–2,1.6,Werder Bremen,,SchücoArena,Markus Schmidt,/en/matches/ecdd3788/Arminia-Werder-Bremen-March-10-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,25,Fri,2021-03-12,20:30,Augsburg,1.4,3–1,3.1,Gladbach,,WWK Arena,Sven Jablonski,/en/matches/22304c50/Augsburg-Monchengladbach-March-12-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,25,Sat,2021-03-13,15:30,Union Berlin,2.5,2–1,1.3,Köln,,Stadion An der Alten Försterei,Deniz Aytekin,/en/matches/2c23c239/Union-Berlin-Koln-March-13-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,25,Sat,2021-03-13,15:30,Werder Bremen,1.0,1–3,3.9,Bayern Munich,,Weserstadion,Manuel Gräfe,/en/matches/4f54182b/Werder-Bremen-Bayern-Munich-March-13-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,25,Sat,2021-03-13,15:30,Wolfsburg,1.8,5–0,0.2,Schalke 04,,Volkswagen Arena,Sören Storks,/en/matches/8cf2990f/Wolfsburg-Schalke-04-March-13-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,25,Sat,2021-03-13,15:30,Mainz 05,1.8,1–0,0.9,Freiburg,,Opel Arena,Benjamin Cortus,/en/matches/efc2e669/Mainz-05-Freiburg-March-13-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,25,Sat,2021-03-13,18:30,Dortmund,1.7,2–0,0.1,Hertha BSC,,Signal Iduna Park,Martin Petersen,/en/matches/bcfe77e7/Dortmund-Hertha-BSC-March-13-2021-Bundesliga,,GER-BL1,20-21
Bundesliga,25,Sun,2021-03-14,13:30,Leverkusen,2.2,1–2,1.7,Arminia,,BayArena,Sascha Stegemann,/en/matches/6f7f7daf/Bayer-Leverkusen-Arminia-March-14-2021-Bundesliga,,GER-BL1,20-21
