id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 26_level_0,Unnamed: league,Unnamed: season
0743d0ec,46,Berke Özer,TUR,GK,Fenerbahçe,21,2000,3,3,270,3.0,2,0.67,9,7,77.8,1,1,1,1,33.3,0,0,0,0,,Matches,UEL,21-22
be855308,47,Sergio Padt,NED,GK,Ludogorets,31,1990,2,2,180,2.0,1,0.5,11,10,90.9,0,1,1,1,50.0,0,0,0,0,,Matches,UEL,21-22
cc1c5035,48,Iñaki Peña,ESP,GK,Galatasaray,22,1999,2,2,180,2.0,2,1.0,8,6,75.0,0,1,1,1,50.0,0,0,0,0,,Matches,UEL,21-22
d6f6ce93,49,Julian Pollersbeck,GER,GK,Lyon,26,1994,2,2,180,2.0,4,2.0,8,4,50.0,0,1,1,0,0.0,0,0,0,0,,Matches,UEL,21-22
d1a08b5a,50,Zoran Popović,SRB,GK,Red Star,33,1988,1,1,90,1.0,0,0.0,1,1,100.0,1,0,0,1,100.0,0,0,0,0,,Matches,UEL,21-22
99047b00,51,Elías Rafn Ólafsson,ISL,GK,Midtjylland,21,2000,3,3,270,3.0,5,1.67,12,6,66.7,0,2,1,0,0.0,2,1,1,0,50.0,Matches,UEL,21-22
374ee424,52,Álex Remiro,ESP,GK,Real Sociedad,26,1995,5,5,450,5.0,4,0.8,14,10,71.4,2,3,0,2,40.0,0,0,0,0,,Matches,UEL,21-22
4535e4bb,53,Mathew Ryan,AUS,GK,Real Sociedad,29,1992,3,3,270,3.0,7,2.33,20,12,75.0,0,1,2,0,0.0,3,2,1,0,33.3,Matches,UEL,21-22
fd834d1d,54,Tiago Sá,POR,GK,Braga,26,1995,1,1,90,1.0,3,3.0,6,3,66.7,0,0,1,0,0.0,1,1,0,0,0.0,Matches,UEL,21-22
53af52f3,55,Kasper Schmeichel,DEN,GK,Leicester City,34,1986,6,6,540,6.0,11,1.83,25,13,56.0,2,2,2,0,0.0,1,0,1,0,100.0,Matches,UEL,21-22
972d595a,56,Aleksandr Selikhov,RUS,GK,Spartak Moscow,27,1994,3,3,270,3.0,2,0.67,15,11,86.7,2,1,0,1,33.3,2,0,2,0,100.0,Matches,UEL,21-22
b69dfb42,57,Jörg Siebenhandl,AUT,GK,Sturm Graz,31,1990,6,6,540,6.0,10,1.67,29,19,69.0,0,2,4,0,0.0,1,1,0,0,0.0,Matches,UEL,21-22
ea83bfa6,58,Rui Silva,POR,GK,Betis,27,1994,7,6,589,6.5,11,1.68,25,15,60.0,2,2,2,2,33.3,1,1,0,0,0.0,Matches,UEL,21-22
339fe0e8,59,Thomas Strakosha,ALB,GK,Lazio,26,1995,8,8,720,8.0,7,0.87,25,19,80.0,2,4,2,4,50.0,2,2,0,0,0.0,Matches,UEL,21-22
6f51e382,60,Marc-André ter Stegen,GER,GK,Barcelona,29,1992,6,6,540,6.0,8,1.33,23,15,73.9,2,3,1,1,16.7,2,2,0,0,0.0,Matches,UEL,21-22
ce17b5eb,61,Kevin Trapp,GER,GK,Eint Frankfurt,31,1990,13,13,1230,13.7,13,0.95,47,33,76.6,7,6,0,2,15.4,3,2,1,0,33.3,Matches,UEL,21-22
7b456af7,62,Tomáš Vaclík,CZE,GK,Olympiacos,32,1989,8,8,720,8.0,12,1.5,30,18,63.3,3,0,5,2,25.0,1,1,0,0,0.0,Matches,UEL,21-22
f9e0c603,63,Maarten Vandevoordt,BEL,GK,Genk,19,2002,6,6,540,6.0,10,1.67,27,17,70.4,1,2,3,1,16.7,2,2,0,0,0.0,Matches,UEL,21-22
