Round,Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,league,season
Ligue 1,24,Sun,2019-02-10,15:00,Montpellier,1.8,2–2,1.5,Monaco,13709,Stade de la Mosson,Franck Schneider,/en/matches/e951de15/Montpellier-Monaco-February-10-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,24,Sun,2019-02-10,17:00,Rennes,2.5,3–0,1.5,Saint-Étienne,24230,Roazhon Park,Johan Hamel,/en/matches/05ddc679/Rennes-Saint-Etienne-February-10-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,24,Sun,2019-02-10,17:00,Guingamp,0.5,0–2,1.3,Lille,13886,Stade du Roudourou,Benoît Bastien,/en/matches/1ee062ca/Guingamp-Lille-February-10-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,24,Sun,2019-02-10,21:00,Nice,1.5,1–0,2.3,Lyon,22193,Stade de Nice,Mikael Lesage,/en/matches/ba71e6cd/Nice-Lyon-February-10-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,23,Wed,2019-02-13,19:00,Saint-Étienne,1.6,2–1,0.7,Strasbourg,16406,Stade Geoffroy-Guichard,Jérôme Brisard,/en/matches/d6046ce6/Saint-Etienne-Strasbourg-February-13-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,23,Wed,2019-02-13,19:30,Caen,0.6,0–1,1.5,Nantes,16627,Stade Michel d'Ornano,Willy Delajod,/en/matches/0d1cb0b0/Caen-Nantes-February-13-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,25,Fri,2019-02-15,19:00,Nîmes,1.2,2–0,1.2,Dijon,12703,Stade des Costières,Jérôme Miguelgorry,/en/matches/375cdae2/Nimes-Dijon-February-15-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,25,Fri,2019-02-15,20:45,Lyon,1.7,2–1,1.6,Guingamp,40305,Groupama Stadium,Antony Gautier,/en/matches/767020bd/Lyon-Guingamp-February-15-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,25,Sat,2019-02-16,17:00,Marseille,1.2,2–0,1.2,Amiens,50871,Orange Vélodrome,Johan Hamel,/en/matches/bcbe3bb8/Marseille-Amiens-February-16-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,25,Sat,2019-02-16,20:00,Angers,2.0,3–0,0.6,Nice,11117,Stade Raymond Kopa,Franck Schneider,/en/matches/6e0e4e88/Angers-Nice-February-16-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,25,Sat,2019-02-16,20:00,Monaco,1.3,1–0,0.3,Nantes,7557,Stade Louis II,Olivier Thual,/en/matches/94a15166/Monaco-Nantes-February-16-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,25,Sun,2019-02-17,15:00,Lille,1.1,0–0,0.7,Montpellier,36967,Stade Pierre-Mauroy,Ruddy Buquet,/en/matches/65eef14a/Lille-Montpellier-February-17-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,25,Sun,2019-02-17,15:00,Bordeaux,0.7,2–1,2.3,Toulouse,19332,Stade Matmut-Atlantique,Hakim Ben El Hadj Salem,/en/matches/6d485043/Bordeaux-Toulouse-February-17-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,25,Sun,2019-02-17,15:00,Caen,0.5,0–0,0.7,Strasbourg,14290,Stade Michel d'Ornano,Thomas Léonard,/en/matches/e230539c/Caen-Strasbourg-February-17-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,25,Sun,2019-02-17,17:00,Reims,0.7,2–0,0.4,Rennes,14792,Stade Auguste-Delaune,Florent Batta,/en/matches/12c91399/Reims-Rennes-February-17-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,25,Sun,2019-02-17,21:00,Saint-Étienne,0.6,0–1,1.5,Paris S-G,39652,Stade Geoffroy-Guichard,Benoît Bastien,/en/matches/1351e4d4/Saint-Etienne-Paris-Saint-Germain-February-17-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,23,Wed,2019-02-20,19:00,Bordeaux,1.1,0–0,1.5,Guingamp,14527,Stade Matmut-Atlantique,Willy Delajod,/en/matches/594c8866/Bordeaux-Guingamp-February-20-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,17,Wed,2019-02-20,21:00,Paris S-G,3.3,5–1,1.0,Montpellier,47198,Parc des Princes,François Letexier,/en/matches/92a540fc/Paris-Saint-Germain-Montpellier-February-20-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,26,Fri,2019-02-22,19:00,Dijon,0.5,0–1,1.1,Saint-Étienne,13511,Stade Gaston Gérard,Karim Abed,/en/matches/fcec5d43/Dijon-Saint-Etienne-February-22-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,26,Fri,2019-02-22,20:45,Strasbourg,0.5,1–1,1.1,Lille,25303,Stade de la Meinau,Clément Turpin,/en/matches/6a0b2a88/Strasbourg-Lille-February-22-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,26,Sat,2019-02-23,17:00,Paris S-G,3.9,3–0,0.6,Nîmes,47377,Parc des Princes,Amaury Delerue,/en/matches/b24f2c5c/Paris-Saint-Germain-Nimes-February-23-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,26,Sat,2019-02-23,20:00,Guingamp,0.6,1–0,0.4,Angers,16306,Stade du Roudourou,Jérôme Miguelgorry,/en/matches/81fd87e9/Guingamp-Angers-February-23-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,26,Sat,2019-02-23,20:00,Amiens,1.6,1–0,0.4,Nice,11074,Stade de la Licorne,Thomas Léonard,/en/matches/eadd0daf/Amiens-Nice-February-23-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,26,Sun,2019-02-24,15:00,Toulouse,1.6,1–1,2.1,Caen,20439,Stadium Municipal,François Letexier,/en/matches/45595c97/Toulouse-Caen-February-24-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,26,Sun,2019-02-24,15:00,Montpellier,1.8,2–4,2.1,Reims,11124,Stade de la Mosson,Willy Delajod,/en/matches/5e550ddf/Montpellier-Reims-February-24-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,26,Sun,2019-02-24,15:00,Nantes,1.8,1–0,0.2,Bordeaux,21910,Stade de la Beaujoire - Louis Fonteneau,Nicolas Rainville,/en/matches/cd6efee9/Nantes-Bordeaux-February-24-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,26,Sun,2019-02-24,17:00,Rennes,1.1,1–1,0.5,Marseille,28014,Roazhon Park,Mikael Lesage,/en/matches/8591c5f1/Rennes-Marseille-February-24-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,26,Sun,2019-02-24,21:00,Monaco,0.7,2–0,1.4,Lyon,10157,Stade Louis II,Benoît Millot,/en/matches/6f8618ce/Monaco-Lyon-February-24-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,27,Sat,2019-03-02,17:00,Caen,0.5,1–2,4.1,Paris S-G,20076,Stade Michel d'Ornano,Hakim Ben El Hadj Salem,/en/matches/4b01df7c/Caen-Paris-Saint-Germain-March-2-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,27,Sat,2019-03-02,20:00,Reims,1.2,2–2,2.3,Amiens,12549,Stade Auguste-Delaune,Franck Schneider,/en/matches/65ca5dfd/Reims-Amiens-March-2-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,27,Sat,2019-03-02,20:00,Angers,1.1,2–2,1.5,Monaco,11391,Stade Raymond Kopa,Antony Gautier,/en/matches/e0589a40/Angers-Monaco-March-2-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,27,Sun,2019-03-03,15:00,Nice,1.4,1–0,0.5,Strasbourg,17479,Stade de Nice,Eric Wattellier,/en/matches/6003d192/Nice-Strasbourg-March-3-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,27,Sun,2019-03-03,15:00,Lille,0.8,1–0,0.5,Dijon,32722,Stade Pierre-Mauroy,Olivier Thual,/en/matches/b5a84661/Lille-Dijon-March-3-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,27,Sun,2019-03-03,15:00,Guingamp,1.0,0–0,1.0,Nantes,15025,Stade du Roudourou,Ruddy Buquet,/en/matches/e48276c5/Guingamp-Nantes-March-3-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,27,Sun,2019-03-03,17:00,Lyon,3.8,5–1,0.4,Toulouse,44881,Groupama Stadium,Thomas Léonard,/en/matches/5c1b4a0c/Lyon-Toulouse-March-3-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,27,Sun,2019-03-03,21:00,Marseille,2.5,2–0,0.4,Saint-Étienne,57337,Orange Vélodrome,Clément Turpin,/en/matches/f74ea56a/Marseille-Saint-Etienne-March-3-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,27,Tue,2019-03-05,19:00,Bordeaux,1.2,1–2,1.7,Montpellier,14522,Stade Matmut-Atlantique,Jérôme Brisard,/en/matches/2b32e7be/Bordeaux-Montpellier-March-5-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,28,Sat,2019-03-09,17:00,Strasbourg,0.9,2–2,3.9,Lyon,25463,Stade de la Meinau,Jérôme Miguelgorry,/en/matches/e0f3727d/Strasbourg-Lyon-March-9-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,28,Sat,2019-03-09,20:00,Monaco,0.8,1–1,1.6,Bordeaux,8042,Stade Louis II,François Letexier,/en/matches/21e4e8be/Monaco-Bordeaux-March-9-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,28,Sat,2019-03-09,20:00,Dijon,0.9,1–1,3.0,Reims,12317,Stade Gaston Gérard,Florent Batta,/en/matches/490d67c5/Dijon-Reims-March-9-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,28,Sat,2019-03-09,20:00,Amiens,2.3,2–1,1.0,Nîmes,10523,Stade de la Licorne,Willy Delajod,/en/matches/ea36fa0f/Amiens-Nimes-March-9-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,28,Sun,2019-03-10,15:00,Saint-Étienne,0.3,0–1,1.8,Lille,26648,Stade Geoffroy-Guichard,Mikael Lesage,/en/matches/2c5d5671/Saint-Etienne-Lille-March-10-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,28,Sun,2019-03-10,15:00,Montpellier,1.3,2–2,1.5,Angers,10931,Stade de la Mosson,Karim Abed,/en/matches/74e6442d/Montpellier-Angers-March-10-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,28,Sun,2019-03-10,15:00,Toulouse,1.6,1–0,0.5,Guingamp,19802,Stadium Municipal,Jérôme Brisard,/en/matches/7c481405/Toulouse-Guingamp-March-10-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,28,Sun,2019-03-10,17:00,Rennes,2.0,3–1,0.3,Caen,23676,Roazhon Park,Benoît Millot,/en/matches/1c59f12b/Rennes-Caen-March-10-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,28,Sun,2019-03-10,21:00,Marseille,0.7,1–0,0.4,Nice,50935,Orange Vélodrome,Benoît Bastien,/en/matches/7e8a1e7b/Marseille-Nice-March-10-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,18,Tue,2019-03-12,19:00,Dijon,0.4,0–4,2.4,Paris S-G,15117,Stade Gaston Gérard,Jérôme Miguelgorry,/en/matches/ff3b045c/Dijon-Paris-Saint-Germain-March-12-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,29,Fri,2019-03-15,19:00,Nice,0.7,1–1,1.3,Toulouse,14402,Stade de Nice,Olivier Thual,/en/matches/3ce4d43e/Nice-Toulouse-March-15-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,29,Fri,2019-03-15,20:45,Lille,1.8,0–1,1.6,Monaco,37724,Stade Pierre-Mauroy,Hakim Ben El Hadj Salem,/en/matches/d2884d93/Lille-Monaco-March-15-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,29,Sat,2019-03-16,20:00,Guingamp,1.4,1–0,0.5,Dijon,15834,Stade du Roudourou,Mikael Lesage,/en/matches/7111c550/Guingamp-Dijon-March-16-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,29,Sat,2019-03-16,20:00,Caen,0.1,0–5,1.9,Saint-Étienne,18276,Stade Michel d'Ornano,Florent Batta,/en/matches/7b5fcebe/Caen-Saint-Etienne-March-16-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,29,Sat,2019-03-16,20:00,Nîmes,2.4,2–2,0.7,Strasbourg,13114,Stade des Costières,Amaury Delerue,/en/matches/8fef372a/Nimes-Strasbourg-March-16-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,29,Sat,2019-03-16,20:00,Angers,1.4,0–0,0.7,Amiens,10427,Stade Raymond Kopa,Benoît Millot,/en/matches/9e72173a/Angers-Amiens-March-16-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,29,Sun,2019-03-17,14:30,Lyon,2.7,3–2,0.6,Montpellier,47134,Groupama Stadium,Clément Turpin,/en/matches/406c5683/Lyon-Montpellier-March-17-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,29,Sun,2019-03-17,15:00,Reims,0.7,1–0,0.3,Nantes,14806,Stade Auguste-Delaune,Johan Hamel,/en/matches/a7f6bccd/Reims-Nantes-March-17-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,29,Sun,2019-03-17,17:00,Bordeaux,1.7,1–1,0.7,Rennes,19807,Stade Matmut-Atlantique,Eric Wattellier,/en/matches/3b6bac4c/Bordeaux-Rennes-March-17-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,29,Sun,2019-03-17,21:00,Paris S-G,1.3,3–1,0.3,Marseille,47647,Parc des Princes,Antony Gautier,/en/matches/335591dc/Paris-Saint-Germain-Marseille-March-17-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,30,Fri,2019-03-29,20:45,Rennes,1.3,0–1,1.9,Lyon,27094,Roazhon Park,Antony Gautier,/en/matches/e4a0b29f/Rennes-Lyon-March-29-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,30,Sat,2019-03-30,17:00,Marseille,1.3,2–2,2.2,Angers,53507,Orange Vélodrome,Jérôme Miguelgorry,/en/matches/fac8285e/Marseille-Angers-March-30-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,30,Sun,2019-03-31,15:00,Amiens,1.0,0–0,0.6,Bordeaux,11765,Stade de la Licorne,Mikael Lesage,/en/matches/120d1f11/Amiens-Bordeaux-March-31-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,30,Sun,2019-03-31,15:00,Monaco,1.9,0–1,0.8,Caen,7031,Stade Louis II,Ruddy Buquet,/en/matches/169b95cd/Monaco-Caen-March-31-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,30,Sun,2019-03-31,15:00,Dijon,0.8,0–1,0.9,Nice,12345,Stade Gaston Gérard,Nicolas Rainville,/en/matches/77f266b6/Dijon-Nice-March-31-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,30,Sun,2019-03-31,17:00,Nantes,2.0,2–3,2.5,Lille,25045,Stade de la Beaujoire - Louis Fonteneau,Willy Delajod,/en/matches/c9783ea3/Nantes-Lille-March-31-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,30,Sun,2019-03-31,21:00,Toulouse,1.1,0–1,1.5,Paris S-G,27147,Stadium Municipal,Amaury Delerue,/en/matches/8b24ddbc/Toulouse-Paris-Saint-Germain-March-31-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,30,Mon,2019-04-01,20:30,Saint-Étienne,2.2,2–1,1.5,Nîmes,22595,Stade Geoffroy-Guichard,Karim Abed,/en/matches/6a236005/Saint-Etienne-Nimes-April-1-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,30,Wed,2019-04-03,19:00,Montpellier,2.2,2–0,0.5,Guingamp,11187,Stade de la Mosson,Franck Schneider,/en/matches/61e304b8/Montpellier-Guingamp-April-3-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,30,Wed,2019-04-03,19:00,Strasbourg,2.4,4–0,1.2,Reims,25081,Stade de la Meinau,Jeremy Stinat,/en/matches/db561b22/Strasbourg-Reims-April-3-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,31,Fri,2019-04-05,20:45,Bordeaux,1.5,2–0,1.6,Marseille,34152,Stade Matmut-Atlantique,Hakim Ben El Hadj Salem,/en/matches/f7b17a5f/Bordeaux-Marseille-April-5-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,31,Sat,2019-04-06,17:00,Lyon,3.1,1–3,1.0,Dijon,52431,Groupama Stadium,Johan Hamel,/en/matches/0541ac50/Lyon-Dijon-April-6-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,31,Sat,2019-04-06,20:00,Nîmes,1.1,2–0,0.2,Caen,12183,Stade des Costières,Olivier Thual,/en/matches/18d344e5/Nimes-Caen-April-6-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,31,Sat,2019-04-06,20:00,Guingamp,0.6,1–1,2.1,Monaco,13997,Stade du Roudourou,Benoît Bastien,/en/matches/5eac0afa/Guingamp-Monaco-April-6-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,31,Sat,2019-04-06,20:00,Angers,1.6,3–3,2.2,Rennes,12378,Stade Raymond Kopa,Nicolas Rainville,/en/matches/d2b5105f/Angers-Rennes-April-6-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,31,Sat,2019-04-06,20:00,Amiens,1.1,2–2,2.5,Saint-Étienne,11832,Stade de la Licorne,Eric Wattellier,/en/matches/ffba8abf/Amiens-Saint-Etienne-April-6-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,31,Sun,2019-04-07,15:00,Reims,1.0,1–1,1.0,Lille,18642,Stade Auguste-Delaune,Jérôme Brisard,/en/matches/14f45b6e/Reims-Lille-April-7-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,31,Sun,2019-04-07,15:00,Toulouse,2.8,1–0,0.8,Nantes,16264,Stadium Municipal,Florent Batta,/en/matches/2031387f/Toulouse-Nantes-April-7-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,31,Sun,2019-04-07,17:00,Nice,1.7,1–0,0.7,Montpellier,17980,Stade de Nice,Ruddy Buquet,/en/matches/096aa88a/Nice-Montpellier-April-7-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,31,Sun,2019-04-07,21:00,Paris S-G,3.4,2–2,0.6,Strasbourg,47419,Parc des Princes,Thomas Léonard,/en/matches/c5a3a2dd/Paris-Saint-Germain-Strasbourg-April-7-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,27,Tue,2019-04-09,19:00,Nîmes,1.7,3–1,0.6,Rennes,13142,Stade des Costières,Florent Batta,/en/matches/994b2ad8/Nimes-Rennes-April-9-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,32,Fri,2019-04-12,19:00,Dijon,1.4,0–0,0.2,Amiens,12532,Stade Gaston Gérard,Karim Abed,/en/matches/ef0a622f/Dijon-Amiens-April-12-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,32,Fri,2019-04-12,20:45,Nantes,1.0,2–1,1.3,Lyon,25050,Stade de la Beaujoire - Louis Fonteneau,Jérôme Brisard,/en/matches/dc8b83ce/Nantes-Lyon-April-12-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,32,Sat,2019-04-13,17:00,Marseille,1.0,2–1,1.1,Nîmes,62614,Orange Vélodrome,Franck Schneider,/en/matches/10c30fce/Marseille-Nimes-April-13-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,32,Sat,2019-04-13,20:00,Caen,0.7,0–1,2.0,Angers,17175,Stade Michel d'Ornano,Jeremy Stinat,/en/matches/1f3d473c/Caen-Angers-April-13-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,32,Sat,2019-04-13,20:00,Monaco,1.9,0–0,0.7,Reims,7094,Stade Louis II,Willy Delajod,/en/matches/9ff0704f/Monaco-Reims-April-13-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,32,Sat,2019-04-13,20:00,Strasbourg,1.7,3–3,1.9,Guingamp,25190,Stade de la Meinau,Antony Gautier,/en/matches/d7661e3b/Strasbourg-Guingamp-April-13-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,32,Sun,2019-04-14,15:00,Rennes,1.4,0–0,0.5,Nice,23706,Roazhon Park,Mikael Lesage,/en/matches/ab1e5c68/Rennes-Nice-April-14-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,32,Sun,2019-04-14,15:00,Montpellier,1.9,2–1,0.3,Toulouse,11986,Stade de la Mosson,Benoît Millot,/en/matches/e7ff1ff0/Montpellier-Toulouse-April-14-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,32,Sun,2019-04-14,17:00,Saint-Étienne,1.9,3–0,0.3,Bordeaux,33935,Stade Geoffroy-Guichard,Ruddy Buquet,/en/matches/6a8b98ba/Saint-Etienne-Bordeaux-April-14-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,32,Sun,2019-04-14,21:00,Lille,1.7,5–1,1.3,Paris S-G,49712,Stade Pierre-Mauroy,Benoît Bastien,/en/matches/f0d500da/Lille-Paris-Saint-Germain-April-14-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,28,Wed,2019-04-17,19:00,Nantes,1.8,3–2,0.6,Paris S-G,34471,Stade de la Beaujoire - Louis Fonteneau,Antony Gautier,/en/matches/9b494820/Nantes-Paris-Saint-Germain-April-17-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,33,Fri,2019-04-19,19:00,Dijon,1.3,3–2,0.8,Rennes,12751,Stade Gaston Gérard,Olivier Thual,/en/matches/050367b9/Dijon-Rennes-April-19-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,33,Fri,2019-04-19,20:45,Lyon,3.0,2–1,0.8,Angers,43917,Groupama Stadium,Benoît Millot,/en/matches/6eea3ae0/Lyon-Angers-April-19-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,33,Sat,2019-04-20,17:00,Guingamp,1.4,1–3,1.9,Marseille,18164,Stade du Roudourou,Mikael Lesage,/en/matches/43aeb747/Guingamp-Marseille-April-20-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,33,Sat,2019-04-20,20:00,Strasbourg,0.4,1–3,2.5,Montpellier,25192,Stade de la Meinau,François Letexier,/en/matches/3f44f10d/Strasbourg-Montpellier-April-20-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,33,Sat,2019-04-20,20:00,Nice,2.6,0–1,0.9,Caen,17092,Stade de Nice,Jérôme Miguelgorry,/en/matches/a0a12160/Nice-Caen-April-20-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,33,Sat,2019-04-20,20:00,Nîmes,1.3,2–1,1.1,Bordeaux,17092,Stade des Costières,Florent Batta,/en/matches/f2d6766b/Nimes-Bordeaux-April-20-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,33,Sun,2019-04-21,15:00,Nantes,1.2,3–2,0.4,Amiens,19253,Stade de la Beaujoire - Louis Fonteneau,Thomas Léonard,/en/matches/0f09bba4/Nantes-Amiens-April-21-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,33,Sun,2019-04-21,15:00,Toulouse,0.6,0–0,1.2,Lille,15002,Stadium Municipal,Nicolas Rainville,/en/matches/d386d6d6/Toulouse-Lille-April-21-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,33,Sun,2019-04-21,17:00,Reims,0.6,0–2,1.8,Saint-Étienne,19102,Stade Auguste-Delaune,Amaury Delerue,/en/matches/dbdafc79/Reims-Saint-Etienne-April-21-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,33,Sun,2019-04-21,21:00,Paris S-G,2.4,3–1,1.0,Monaco,43581,Parc des Princes,Clément Turpin,/en/matches/467e2b6a/Paris-Saint-Germain-Monaco-April-21-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,34,Fri,2019-04-26,20:45,Bordeaux,1.0,2–3,2.4,Lyon,27455,Stade Matmut-Atlantique,Benoît Bastien,/en/matches/948885e4/Bordeaux-Lyon-April-26-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,34,Sun,2019-04-28,15:00,Angers,0.7,1–1,0.3,Reims,11464,Stade Raymond Kopa,Karim Abed,/en/matches/0893ef91/Angers-Reims-April-28-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,34,Sun,2019-04-28,15:00,Caen,1.7,1–0,0.9,Dijon,19004,Stade Michel d'Ornano,Antony Gautier,/en/matches/3a839d93/Caen-Dijon-April-28-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,34,Sun,2019-04-28,15:00,Nice,2.1,3–0,0.8,Guingamp,16379,Stade de Nice,Hakim Ben El Hadj Salem,/en/matches/465f6d09/Nice-Guingamp-April-28-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,34,Sun,2019-04-28,15:00,Lille,2.4,5–0,0.9,Nîmes,36356,Stade Pierre-Mauroy,Amaury Delerue,/en/matches/a581b115/Lille-Nimes-April-28-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,34,Sun,2019-04-28,15:00,Amiens,0.5,0–0,0.3,Strasbourg,11833,Stade de la Licorne,Stéphanie Frappart,/en/matches/f2d50612/Amiens-Strasbourg-April-28-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,34,Sun,2019-04-28,17:00,Saint-Étienne,1.6,2–0,1.8,Toulouse,28203,Stade Geoffroy-Guichard,Jeremy Stinat,/en/matches/de489603/Saint-Etienne-Toulouse-April-28-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,34,Sun,2019-04-28,21:00,Marseille,1.5,1–2,1.1,Nantes,51969,Orange Vélodrome,Johan Hamel,/en/matches/a4b7f64b/Marseille-Nantes-April-28-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,34,Tue,2019-04-30,19:00,Montpellier,2.1,3–2,1.2,Paris S-G,20477,Stade de la Mosson,Mikael Lesage,/en/matches/27aba02c/Montpellier-Paris-Saint-Germain-April-30-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,34,Wed,2019-05-01,19:00,Rennes,1.8,2–2,1.1,Monaco,28285,Roazhon Park,Eric Wattellier,/en/matches/84eddedd/Rennes-Monaco-May-1-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,35,Fri,2019-05-03,20:45,Strasbourg,1.1,1–1,1.6,Marseille,25962,Stade de la Meinau,Jérôme Miguelgorry,/en/matches/3149818a/Strasbourg-Marseille-May-3-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,35,Sat,2019-05-04,17:00,Paris S-G,2.5,1–1,1.1,Nice,47283,Parc des Princes,Franck Schneider,/en/matches/483b053c/Paris-Saint-Germain-Nice-May-4-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,35,Sat,2019-05-04,20:00,Bordeaux,0.6,0–1,0.8,Angers,18584,Stade Matmut-Atlantique,Nicolas Rainville,/en/matches/03a115fb/Bordeaux-Angers-May-4-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,35,Sat,2019-05-04,20:00,Reims,0.4,0–3,2.0,Nîmes,13314,Stade Auguste-Delaune,Thomas Léonard,/en/matches/6034c5fc/Reims-Nimes-May-4-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,35,Sat,2019-05-04,20:00,Guingamp,0.5,0–0,0.0,Caen,16879,Stade du Roudourou,Jérôme Brisard,/en/matches/af626aee/Guingamp-Caen-May-4-2019-Ligue-1,,FRA-L1,18-19
Ligue 1,35,Sun,2019-05-05,15:00,Montpellier,0.9,1–1,0.2,Amiens,14330,Stade de la Mosson,Olivier Thual,/en/matches/703a0d85/Montpellier-Amiens-May-5-2019-Ligue-1,,FRA-L1,18-19
