Round,Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,league,season
Bundesliga,13,Sat,2017-11-25,15:30,Eint Frankfurt,0.8,0–1,1.2,Leverkusen,50000,Commerzbank-Arena,Patrick Ittrich,/en/matches/025873f1/Eintracht-Frankfurt-Bayer-Leverkusen-November-25-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,13,Sat,2017-11-25,15:30,Augsburg,2.4,2–1,0.2,Wolfsburg,26541,WWK Arena,Tobias Stieler,/en/matches/201cd31a/Augsburg-Wolfsburg-November-25-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,13,Sat,2017-11-25,15:30,RB Leipzig,1.2,2–0,0.5,Werder Bremen,40172,Red Bull Arena,Sascha Stegemann,/en/matches/41e9fba5/RB-Leipzig-Werder-Bremen-November-25-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,13,Sat,2017-11-25,15:30,Dortmund,2.4,4–4,1.1,Schalke 04,80179,Signal Iduna Park,Deniz Aytekin,/en/matches/bb7d0d6e/Revierderby-Dortmund-Schalke-04-November-25-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,13,Sat,2017-11-25,15:30,Freiburg,1.8,2–1,1.0,Mainz 05,24000,Schwarzwald-Stadion,Daniel Siebert,/en/matches/f8a05ecc/Freiburg-Mainz-05-November-25-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,13,Sat,2017-11-25,18:30,Gladbach,2.1,2–1,1.6,Bayern Munich,54018,Stadion im Borussia-Park,Manuel Gräfe,/en/matches/bb91fda7/Monchengladbach-Bayern-Munich-November-25-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,13,Sun,2017-11-26,15:30,Hamburger SV,1.4,3–0,0.7,Hoffenheim,46470,Volksparkstadion,Bastian Dankert,/en/matches/3214d59a/Hamburger-SV-Hoffenheim-November-26-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,13,Sun,2017-11-26,18:00,Köln,0.8,0–2,2.2,Hertha BSC,47800,RheinEnergieSTADION,Bibiana Steinhaus,/en/matches/fdd92607/Koln-Hertha-BSC-November-26-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,14,Fri,2017-12-01,20:30,Freiburg,1.1,0–0,0.5,Hamburger SV,24000,Schwarzwald-Stadion,Benjamin Brand,/en/matches/a9d5d2bf/Freiburg-Hamburger-SV-December-1-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,14,Sat,2017-12-02,15:30,Bayern Munich,3.9,3–1,1.1,Hannover 96,75000,Allianz Arena,Guido Winkmann,/en/matches/510f2e4a/Bayern-Munich-Hannover-96-December-2-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,14,Sat,2017-12-02,15:30,Leverkusen,2.0,1–1,1.1,Dortmund,30210,BayArena,Robert Hartmann,/en/matches/8c42066b/Bayer-Leverkusen-Dortmund-December-2-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,14,Sat,2017-12-02,15:30,Hoffenheim,1.3,4–0,0.4,RB Leipzig,28299,Dietmar-Hopp-Stadion,Daniel Siebert,/en/matches/937c962a/Hoffenheim-RB-Leipzig-December-2-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,14,Sat,2017-12-02,15:30,Mainz 05,0.8,1–3,2.2,Augsburg,25037,Opel Arena,Frank Willenborg,/en/matches/b1d57dce/Mainz-05-Augsburg-December-2-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,14,Sat,2017-12-02,15:30,Werder Bremen,0.7,1–0,1.1,Stuttgart,41500,Weserstadion,Bastian Dankert,/en/matches/ee9e4bab/Werder-Bremen-Stuttgart-December-2-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,14,Sat,2017-12-02,18:30,Schalke 04,2.3,2–2,1.8,Köln,61761,Veltins-Arena,Tobias Stieler,/en/matches/ca1491c0/Schalke-04-Koln-December-2-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,14,Sun,2017-12-03,15:30,Hertha BSC,1.2,1–2,0.4,Eint Frankfurt,38781,Olympiastadion Berlin,Sören Storks,/en/matches/213ca3fd/Hertha-BSC-Eintracht-Frankfurt-December-3-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,14,Sun,2017-12-03,18:00,Wolfsburg,1.6,3–0,1.5,Gladbach,24250,Volkswagen Arena,Benjamin Cortus,/en/matches/4112421a/Wolfsburg-Monchengladbach-December-3-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,15,Fri,2017-12-08,20:30,Stuttgart,0.4,0–2,1.9,Leverkusen,54650,Mercedes-Benz Arena,Deniz Aytekin,/en/matches/123f83ae/Stuttgart-Bayer-Leverkusen-December-8-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,15,Sat,2017-12-09,15:30,RB Leipzig,1.4,2–2,1.3,Mainz 05,32817,Red Bull Arena,Patrick Ittrich,/en/matches/63978a6a/RB-Leipzig-Mainz-05-December-9-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,15,Sat,2017-12-09,15:30,Hamburger SV,1.0,0–0,0.1,Wolfsburg,45226,Volksparkstadion,Christian Dingert,/en/matches/adb3ac02/Hamburger-SV-Wolfsburg-December-9-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,15,Sat,2017-12-09,15:30,Dortmund,2.0,1–2,0.9,Werder Bremen,81160,Signal Iduna Park,Manuel Gräfe,/en/matches/d24ad27a/Dortmund-Werder-Bremen-December-9-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,15,Sat,2017-12-09,15:30,Eint Frankfurt,0.5,0–1,0.3,Bayern Munich,51500,Commerzbank-Arena,Harm Osmers,/en/matches/ff7fdc64/Eintracht-Frankfurt-Bayern-Munich-December-9-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,15,Sat,2017-12-09,18:30,Gladbach,1.3,1–1,1.2,Schalke 04,54018,Stadion im Borussia-Park,Sascha Stegemann,/en/matches/3b9df3e3/Monchengladbach-Schalke-04-December-9-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,15,Sun,2017-12-10,13:30,Köln,1.6,3–4,3.5,Freiburg,45100,RheinEnergieSTADION,Robert Kampka,/en/matches/bbc05ea2/Koln-Freiburg-December-10-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,15,Sun,2017-12-10,15:30,Hannover 96,1.1,2–0,1.0,Hoffenheim,36800,HDI-Arena,Markus Schmidt,/en/matches/ae539f2b/Hannover-96-Hoffenheim-December-10-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,15,Sun,2017-12-10,18:00,Augsburg,1.6,1–1,0.7,Hertha BSC,26641,WWK Arena,Martin Petersen,/en/matches/c3bfaffc/Augsburg-Hertha-BSC-December-10-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,16,Tue,2017-12-12,18:30,Wolfsburg,2.4,1–1,0.7,RB Leipzig,22827,Volkswagen Arena,Guido Winkmann,/en/matches/a1893670/Wolfsburg-RB-Leipzig-December-12-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,16,Tue,2017-12-12,20:30,Hamburger SV,1.5,1–2,0.9,Eint Frankfurt,40983,Volksparkstadion,Manuel Gräfe,/en/matches/5c318430/Hamburger-SV-Eintracht-Frankfurt-December-12-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,16,Tue,2017-12-12,20:30,Mainz 05,0.7,0–2,2.0,Dortmund,32976,Opel Arena,Benjamin Brand,/en/matches/644c1529/Mainz-05-Dortmund-December-12-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,16,Tue,2017-12-12,20:30,Freiburg,1.7,1–0,0.2,Gladbach,23800,Schwarzwald-Stadion,Deniz Aytekin,/en/matches/7911edf3/Freiburg-Monchengladbach-December-12-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,16,Wed,2017-12-13,18:30,Hoffenheim,1.5,1–0,0.6,Stuttgart,30150,Dietmar-Hopp-Stadion,Bibiana Steinhaus,/en/matches/4d86918b/Hoffenheim-Stuttgart-December-13-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,16,Wed,2017-12-13,20:30,Schalke 04,2.0,3–2,1.5,Augsburg,59215,Veltins-Arena,Sven Jablonski,/en/matches/0e20e687/Schalke-04-Augsburg-December-13-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,16,Wed,2017-12-13,20:30,Leverkusen,2.4,1–0,0.3,Werder Bremen,26620,BayArena,Tobias Stieler,/en/matches/5bc98bc7/Bayer-Leverkusen-Werder-Bremen-December-13-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,16,Wed,2017-12-13,20:30,Hertha BSC,2.3,3–1,2.1,Hannover 96,29231,Olympiastadion Berlin,Robert Hartmann,/en/matches/7bdb23f3/Hertha-BSC-Hannover-96-December-13-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,16,Wed,2017-12-13,20:30,Bayern Munich,3.5,1–0,0.3,Köln,75000,Allianz Arena,Daniel Siebert,/en/matches/ed957090/Bayern-Munich-Koln-December-13-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,17,Fri,2017-12-15,20:30,Gladbach,2.6,3–1,0.7,Hamburger SV,51409,Stadion im Borussia-Park,Markus Schmidt,/en/matches/73de6f40/Monchengladbach-Hamburger-SV-December-15-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,17,Sat,2017-12-16,15:30,Stuttgart,1.2,0–1,1.6,Bayern Munich,58885,Mercedes-Benz Arena,Patrick Ittrich,/en/matches/3020841e/Stuttgart-Bayern-Munich-December-16-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,17,Sat,2017-12-16,15:30,Augsburg,2.6,3–3,1.7,Freiburg,26345,WWK Arena,Christian Dingert,/en/matches/ad16335a/Augsburg-Freiburg-December-16-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,17,Sat,2017-12-16,15:30,Eint Frankfurt,1.7,2–2,1.8,Schalke 04,50600,Commerzbank-Arena,Robert Kampka,/en/matches/ad6a5d57/Eintracht-Frankfurt-Schalke-04-December-16-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,17,Sat,2017-12-16,15:30,Köln,2.5,1–0,1.2,Wolfsburg,41100,RheinEnergieSTADION,Benjamin Brand,/en/matches/b5015ae9/Koln-Wolfsburg-December-16-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,17,Sat,2017-12-16,15:30,Werder Bremen,1.6,2–2,1.1,Mainz 05,39000,Weserstadion,Benjamin Cortus,/en/matches/f7c70334/Werder-Bremen-Mainz-05-December-16-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,17,Sat,2017-12-16,18:30,Dortmund,3.4,2–1,1.2,Hoffenheim,81000,Signal Iduna Park,Harm Osmers,/en/matches/c94385e6/Dortmund-Hoffenheim-December-16-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,17,Sun,2017-12-17,15:30,Hannover 96,2.4,4–4,2.2,Leverkusen,32800,HDI-Arena,Sören Storks,/en/matches/f9d3b3de/Hannover-96-Bayer-Leverkusen-December-17-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,17,Sun,2017-12-17,18:00,RB Leipzig,2.5,2–3,1.5,Hertha BSC,36109,Red Bull Arena,Frank Willenborg,/en/matches/d3d3adc1/RB-Leipzig-Hertha-BSC-December-17-2017-Bundesliga,,GER-BL1,17-18
Bundesliga,18,Fri,2018-01-12,20:30,Leverkusen,0.7,1–3,1.2,Bayern Munich,30210,BayArena,Daniel Siebert,/en/matches/3697cc06/Bayer-Leverkusen-Bayern-Munich-January-12-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,18,Sat,2018-01-13,15:30,Eint Frankfurt,1.5,1–1,0.1,Freiburg,45300,Commerzbank-Arena,Sascha Stegemann,/en/matches/041ec31e/Eintracht-Frankfurt-Freiburg-January-13-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,18,Sat,2018-01-13,15:30,Stuttgart,0.3,1–0,1.0,Hertha BSC,57181,Mercedes-Benz Arena,Felix Brych,/en/matches/2e639ca1/Stuttgart-Hertha-BSC-January-13-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,18,Sat,2018-01-13,15:30,Werder Bremen,2.3,1–1,0.9,Hoffenheim,37500,Weserstadion,Robert Hartmann,/en/matches/460cbaec/Werder-Bremen-Hoffenheim-January-13-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,18,Sat,2018-01-13,15:30,Hannover 96,2.4,3–2,0.6,Mainz 05,34500,HDI-Arena,Bastian Dankert,/en/matches/8defd102/Hannover-96-Mainz-05-January-13-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,18,Sat,2018-01-13,15:30,Augsburg,1.2,1–0,0.4,Hamburger SV,30087,WWK Arena,Manuel Gräfe,/en/matches/d4ed5da2/Augsburg-Hamburger-SV-January-13-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,18,Sat,2018-01-13,18:30,RB Leipzig,2.3,3–1,0.6,Schalke 04,42558,Red Bull Arena,Deniz Aytekin,/en/matches/a39514a2/RB-Leipzig-Schalke-04-January-13-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,18,Sun,2018-01-14,15:30,Köln,1.6,2–1,2.0,Gladbach,50000,RheinEnergieSTADION,Felix Zwayer,/en/matches/ef0d1886/Koln-Monchengladbach-January-14-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,18,Sun,2018-01-14,18:00,Dortmund,2.6,0–0,1.0,Wolfsburg,80600,Signal Iduna Park,Tobias Stieler,/en/matches/36f0a636/Dortmund-Wolfsburg-January-14-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,19,Fri,2018-01-19,20:30,Hertha BSC,0.9,1–1,1.6,Dortmund,65893,Olympiastadion Berlin,Christian Dingert,/en/matches/382c4f2c/Hertha-BSC-Dortmund-January-19-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,19,Sat,2018-01-20,15:30,Wolfsburg,0.9,1–3,1.7,Eint Frankfurt,24450,Volkswagen Arena,Markus Schmidt,/en/matches/405093b2/Wolfsburg-Eintracht-Frankfurt-January-20-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,19,Sat,2018-01-20,15:30,Mainz 05,2.8,3–2,1.1,Stuttgart,25736,Opel Arena,Harm Osmers,/en/matches/4f912929/Mainz-05-Stuttgart-January-20-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,19,Sat,2018-01-20,15:30,Gladbach,1.0,2–0,1.1,Augsburg,42016,Stadion im Borussia-Park,Bibiana Steinhaus,/en/matches/8c117759/Monchengladbach-Augsburg-January-20-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,19,Sat,2018-01-20,15:30,Hoffenheim,0.8,1–4,2.3,Leverkusen,28017,Dietmar-Hopp-Stadion,Tobias Stieler,/en/matches/9cdd1a86/Hoffenheim-Bayer-Leverkusen-January-20-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,19,Sat,2018-01-20,15:30,Freiburg,0.6,2–1,0.7,RB Leipzig,23700,Schwarzwald-Stadion,Benjamin Brand,/en/matches/b8687e9c/Freiburg-RB-Leipzig-January-20-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,19,Sat,2018-01-20,18:30,Hamburger SV,0.9,0–2,1.5,Köln,52674,Volksparkstadion,Guido Winkmann,/en/matches/78839a33/Hamburger-SV-Koln-January-20-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,19,Sun,2018-01-21,15:30,Bayern Munich,1.9,4–2,0.9,Werder Bremen,75000,Allianz Arena,Robert Kampka,/en/matches/42f65c02/Bayern-Munich-Werder-Bremen-January-21-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,19,Sun,2018-01-21,18:00,Schalke 04,0.7,1–1,1.1,Hannover 96,60650,Veltins-Arena,Martin Petersen,/en/matches/2cd5f518/Schalke-04-Hannover-96-January-21-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,20,Fri,2018-01-26,20:30,Eint Frankfurt,1.6,2–0,1.5,Gladbach,47500,Commerzbank-Arena,Marco Fritz,/en/matches/60678a27/Eintracht-Frankfurt-Monchengladbach-January-26-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,20,Sat,2018-01-27,15:30,RB Leipzig,1.1,1–1,1.2,Hamburger SV,42558,Red Bull Arena,Benjamin Cortus,/en/matches/01024937/RB-Leipzig-Hamburger-SV-January-27-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,20,Sat,2018-01-27,15:30,Dortmund,0.8,2–2,0.8,Freiburg,81360,Signal Iduna Park,Daniel Siebert,/en/matches/07437edc/Dortmund-Freiburg-January-27-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,20,Sat,2018-01-27,15:30,Bayern Munich,3.2,5–2,1.0,Hoffenheim,75000,Allianz Arena,Manuel Gräfe,/en/matches/710723e0/Bayern-Munich-Hoffenheim-January-27-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,20,Sat,2018-01-27,15:30,Köln,1.1,1–1,1.0,Augsburg,49900,RheinEnergieSTADION,Christian Dingert,/en/matches/b0ce1c71/Koln-Augsburg-January-27-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,20,Sat,2018-01-27,15:30,Stuttgart,0.6,0–2,2.6,Schalke 04,55096,Mercedes-Benz Arena,Felix Zwayer,/en/matches/df44e8f2/Stuttgart-Schalke-04-January-27-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,20,Sat,2018-01-27,18:30,Werder Bremen,1.6,0–0,0.9,Hertha BSC,40030,Weserstadion,Bastian Dankert,/en/matches/dbb50537/Werder-Bremen-Hertha-BSC-January-27-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,20,Sun,2018-01-28,15:30,Leverkusen,1.8,2–0,0.1,Mainz 05,25471,BayArena,Frank Willenborg,/en/matches/7505aaac/Bayer-Leverkusen-Mainz-05-January-28-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,20,Sun,2018-01-28,18:00,Hannover 96,1.1,0–1,0.3,Wolfsburg,34300,HDI-Arena,Felix Brych,/en/matches/c214077e/Hannover-96-Wolfsburg-January-28-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,21,Fri,2018-02-02,20:30,Köln,2.0,2–3,2.3,Dortmund,50000,RheinEnergieSTADION,Benjamin Brand,/en/matches/e5b2ba9b/Koln-Dortmund-February-2-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,21,Sat,2018-02-03,15:30,Mainz 05,1.3,0–2,1.4,Bayern Munich,34000,Opel Arena,Sören Storks,/en/matches/0e9f3237/Mainz-05-Bayern-Munich-February-3-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,21,Sat,2018-02-03,15:30,Schalke 04,0.8,1–2,1.8,Werder Bremen,62271,Veltins-Arena,Guido Winkmann,/en/matches/3b6845fd/Schalke-04-Werder-Bremen-February-3-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,21,Sat,2018-02-03,15:30,Hertha BSC,1.1,1–1,2.0,Hoffenheim,32598,Olympiastadion Berlin,Deniz Aytekin,/en/matches/5d985e10/Hertha-BSC-Hoffenheim-February-3-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,21,Sat,2018-02-03,15:30,Wolfsburg,0.8,1–1,2.0,Stuttgart,24378,Volkswagen Arena,Robert Hartmann,/en/matches/6469399a/Wolfsburg-Stuttgart-February-3-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,21,Sat,2018-02-03,15:30,Freiburg,0.8,0–0,0.9,Leverkusen,24000,Schwarzwald-Stadion,Robert Kampka,/en/matches/e2baa7b5/Freiburg-Bayer-Leverkusen-February-3-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,21,Sat,2018-02-03,18:30,Gladbach,1.1,0–1,1.5,RB Leipzig,49018,Stadion im Borussia-Park,Tobias Stieler,/en/matches/04be7e29/Monchengladbach-RB-Leipzig-February-3-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,21,Sun,2018-02-04,15:30,Augsburg,2.8,3–0,0.4,Eint Frankfurt,27188,WWK Arena,Harm Osmers,/en/matches/0dbabba1/Augsburg-Eintracht-Frankfurt-February-4-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,21,Sun,2018-02-04,18:00,Hamburger SV,1.4,1–1,1.4,Hannover 96,46016,Volksparkstadion,Sascha Stegemann,/en/matches/cd71d99b/Hamburger-SV-Hannover-96-February-4-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,22,Fri,2018-02-09,20:30,RB Leipzig,2.1,2–0,0.8,Augsburg,34286,Red Bull Arena,Sven Jablonski,/en/matches/5674e43c/RB-Leipzig-Augsburg-February-9-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,22,Sat,2018-02-10,15:30,Leverkusen,1.7,0–2,1.2,Hertha BSC,25601,BayArena,Patrick Ittrich,/en/matches/53ba98f7/Bayer-Leverkusen-Hertha-BSC-February-10-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,22,Sat,2018-02-10,15:30,Hoffenheim,2.2,4–2,1.3,Mainz 05,24105,Dietmar-Hopp-Stadion,Benjamin Cortus,/en/matches/9e0a5c20/Hoffenheim-Mainz-05-February-10-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,22,Sat,2018-02-10,15:30,Dortmund,2.8,2–0,0.5,Hamburger SV,81360,Signal Iduna Park,Marco Fritz,/en/matches/bee2d55d/Dortmund-Hamburger-SV-February-10-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,22,Sat,2018-02-10,15:30,Eint Frankfurt,2.3,4–2,1.3,Köln,47700,Commerzbank-Arena,Daniel Siebert,/en/matches/de11b7e9/Eintracht-Frankfurt-Koln-February-10-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,22,Sat,2018-02-10,15:30,Hannover 96,1.0,2–1,1.3,Freiburg,37800,HDI-Arena,Manuel Gräfe,/en/matches/ece63dff/Hannover-96-Freiburg-February-10-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,22,Sat,2018-02-10,18:30,Bayern Munich,1.4,2–1,0.6,Schalke 04,75000,Allianz Arena,Tobias Stieler,/en/matches/e625d868/Bayern-Munich-Schalke-04-February-10-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,22,Sun,2018-02-11,15:30,Stuttgart,0.7,1–0,0.5,Gladbach,53296,Mercedes-Benz Arena,Frank Willenborg,/en/matches/f86e7b44/Stuttgart-Monchengladbach-February-11-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,22,Sun,2018-02-11,18:00,Werder Bremen,1.1,3–1,1.4,Wolfsburg,38062,Weserstadion,Deniz Aytekin,/en/matches/f25c526f/Werder-Bremen-Wolfsburg-February-11-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,23,Fri,2018-02-16,20:30,Hertha BSC,0.5,0–2,1.4,Mainz 05,30908,Olympiastadion Berlin,Martin Petersen,/en/matches/0c29c2ac/Hertha-BSC-Mainz-05-February-16-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,23,Sat,2018-02-17,15:30,Hamburger SV,1.5,1–2,2.8,Leverkusen,45691,Volksparkstadion,Felix Brych,/en/matches/72136350/Hamburger-SV-Bayer-Leverkusen-February-17-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,23,Sat,2018-02-17,15:30,Köln,0.3,1–1,1.1,Hannover 96,48400,RheinEnergieSTADION,Markus Schmidt,/en/matches/8dadcf54/Koln-Hannover-96-February-17-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,23,Sat,2018-02-17,15:30,Freiburg,1.8,1–0,0.4,Werder Bremen,24000,Schwarzwald-Stadion,Robert Hartmann,/en/matches/c35d275d/Freiburg-Werder-Bremen-February-17-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,23,Sat,2018-02-17,15:30,Wolfsburg,0.2,1–2,3.2,Bayern Munich,30000,Volkswagen Arena,Sascha Stegemann,/en/matches/d1a1d3ab/Wolfsburg-Bayern-Munich-February-17-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,23,Sat,2018-02-17,18:30,Schalke 04,1.0,2–1,0.6,Hoffenheim,60741,Veltins-Arena,Benjamin Brand,/en/matches/07919b8c/Schalke-04-Hoffenheim-February-17-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,23,Sun,2018-02-18,15:30,Augsburg,0.4,0–1,1.4,Stuttgart,30007,WWK Arena,Tobias Stieler,/en/matches/b563f5b3/Augsburg-Stuttgart-February-18-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,23,Sun,2018-02-18,18:00,Gladbach,2.4,0–1,0.3,Dortmund,54018,Stadion im Borussia-Park,Bastian Dankert,/en/matches/1c528760/Monchengladbach-Dortmund-February-18-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,23,Mon,2018-02-19,20:30,Eint Frankfurt,1.6,2–1,0.5,RB Leipzig,45100,Commerzbank-Arena,Felix Zwayer,/en/matches/9d67b474/Eintracht-Frankfurt-RB-Leipzig-February-19-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,24,Fri,2018-02-23,20:30,Mainz 05,0.8,1–1,1.4,Wolfsburg,25173,Opel Arena,Bastian Dankert,/en/matches/39771daa/Mainz-05-Wolfsburg-February-23-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,24,Sat,2018-02-24,15:30,Bayern Munich,1.8,0–0,0.2,Hertha BSC,75000,Allianz Arena,Guido Winkmann,/en/matches/8b92872c/Bayern-Munich-Hertha-BSC-February-24-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,24,Sat,2018-02-24,15:30,Stuttgart,2.2,1–0,0.3,Eint Frankfurt,55418,Mercedes-Benz Arena,Bibiana Steinhaus,/en/matches/b0a98271/Stuttgart-Eintracht-Frankfurt-February-24-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,24,Sat,2018-02-24,15:30,Hoffenheim,0.8,1–1,1.0,Freiburg,30150,Dietmar-Hopp-Stadion,Christian Dingert,/en/matches/cc8a3296/Hoffenheim-Freiburg-February-24-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,24,Sat,2018-02-24,15:30,Hannover 96,1.8,0–1,1.6,Gladbach,43000,HDI-Arena,Robert Kampka,/en/matches/d2a19828/Hannover-96-Monchengladbach-February-24-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,24,Sat,2018-02-24,18:30,Werder Bremen,0.7,1–0,0.4,Hamburger SV,42100,Weserstadion,Felix Zwayer,/en/matches/d60846c2/Werder-Bremen-Hamburger-SV-February-24-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,24,Sun,2018-02-25,15:30,Leverkusen,0.5,0–2,2.5,Schalke 04,30210,BayArena,Daniel Siebert,/en/matches/d94f8771/Bayer-Leverkusen-Schalke-04-February-25-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,24,Sun,2018-02-25,18:00,RB Leipzig,2.1,1–2,1.2,Köln,31793,Red Bull Arena,Harm Osmers,/en/matches/836fdd2c/RB-Leipzig-Koln-February-25-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,24,Mon,2018-02-26,20:30,Dortmund,1.2,1–1,1.3,Augsburg,54300,Signal Iduna Park,Manuel Gräfe,/en/matches/add934f9/Dortmund-Augsburg-February-26-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,25,Fri,2018-03-02,20:30,Gladbach,2.2,2–2,1.7,Werder Bremen,52211,Stadion im Borussia-Park,Benjamin Cortus,/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,25,Sat,2018-03-03,15:30,Schalke 04,0.4,1–0,1.0,Hertha BSC,61578,Veltins-Arena,Sascha Stegemann,/en/matches/1f05f4dc/Schalke-04-Hertha-BSC-March-3-2018-Bundesliga,,GER-BL1,17-18
