Round,Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,league,season
Round of 16,,Thu,2024-03-07,18:45,Sparta Prague,0.9,1–5,2.8,Liverpool,18349,epet Arena,José Sánchez,/en/matches/eda83a1d/Sparta-Prague-Liverpool-March-7-2024-Europa-League,Leg 1 of 2,UEL,23-24
Round of 16,,Thu,2024-03-07,20:00,Benfica,2.4,2–2,1.3,Rangers,48759,Estádio do Sport Lisboa e Benfica,Tobias Stieler,/en/matches/04acbdce/Benfica-Rangers-March-7-2024-Europa-League,Leg 1 of 2,UEL,23-24
Round of 16,,Thu,2024-03-07,21:00,Freiburg,1.5,1–0,1.4,West Ham,34700,Europa-Park Stadion,Alejandro Hernández,/en/matches/2f7e2d02/Freiburg-West-Ham-United-March-7-2024-Europa-League,Leg 1 of 2,UEL,23-24
Round of 16,,Thu,2024-03-07,21:00,Milan,2.4,4–2,0.5,Slavia Prague,59325,Stadio Giuseppe Meazza,Halil Umut Meler,/en/matches/49133f4a/Milan-Slavia-Prague-March-7-2024-Europa-League,Leg 1 of 2,UEL,23-24
Round of 16,,Thu,2024-03-07,21:00,Marseille,3.0,4–0,0.3,Villarreal,53396,Orange Vélodrome,Serdar Gözübüyük,/en/matches/8e3c0d7f/Marseille-Villarreal-March-7-2024-Europa-League,Leg 1 of 2,UEL,23-24
Round of 16,,Thu,2024-03-07,21:45,Qarabağ,1.8,2–2,1.3,Leverkusen,30423,Tofiq Bəhramov adına Respublika stadionu,Benoît Bastien,/en/matches/2a455224/Qarabag-Bayer-Leverkusen-March-7-2024-Europa-League,Leg 1 of 2,UEL,23-24
Round of 16,,Thu,2024-03-14,17:45,Rangers,0.6,0–1,1.6,Benfica,49943,Ibrox Stadium,Ivan Kružliak,/en/matches/42496c8f/Rangers-Benfica-March-14-2024-Europa-League,Leg 2 of 2; Benfica won,UEL,23-24
Round of 16,,Thu,2024-03-14,17:45,West Ham,2.1,5–0,0.3,Freiburg,51014,London Stadium,Marco Guida,/en/matches/ccd60080/West-Ham-United-Freiburg-March-14-2024-Europa-League,Leg 2 of 2; West Ham won,UEL,23-24
Round of 16,,Thu,2024-03-14,18:45,Villarreal,1.9,3–1,1.6,Marseille,15378,Estadio de la Cerámica,István Kovács,/en/matches/172fc352/Villarreal-Marseille-March-14-2024-Europa-League,Leg 2 of 2; Marseille won,UEL,23-24
Round of 16,,Thu,2024-03-14,18:45,Slavia Prague,0.4,1–3,2.1,Milan,19334,Fortuna Arena,Glenn Nyberg,/en/matches/9dae7793/Slavia-Prague-Milan-March-14-2024-Europa-League,Leg 2 of 2; Milan won,UEL,23-24
Round of 16,,Thu,2024-03-14,20:00,Brighton,1.4,1–0,0.4,Roma,30380,The American Express Community Stadium,Felix Zwayer,/en/matches/7e229c83/Brighton-and-Hove-Albion-Roma-March-14-2024-Europa-League,Leg 2 of 2; Roma won,UEL,23-24
Round of 16,,Thu,2024-03-14,20:00,Liverpool,3.6,6–1,0.4,Sparta Prague,59581,Anfield Sports & Community Centre,Artur Soares Dias,/en/matches/930d92c4/Liverpool-Sparta-Prague-March-14-2024-Europa-League,Leg 2 of 2; Liverpool won,UEL,23-24
Round of 16,,Thu,2024-03-14,21:00,Leverkusen,4.1,3–2,1.1,Qarabağ,30210,BayArena,Anthony Taylor,/en/matches/58b65788/Bayer-Leverkusen-Qarabag-March-14-2024-Europa-League,Leg 2 of 2; Leverkusen won,UEL,23-24
Round of 16,,Thu,2024-03-14,21:00,Atalanta,1.6,2–1,1.2,Sporting CP,14649,Gewiss Stadium,Sandro Schärer,/en/matches/84a22633/Atalanta-Sporting-CP-March-14-2024-Europa-League,Leg 2 of 2; Atalanta won,UEL,23-24
Quarter-finals,,Thu,2024-04-11,20:00,Liverpool,2.6,0–3,3.2,Atalanta,59004,Anfield,Halil Umut Meler,/en/matches/52b91e53/Liverpool-Atalanta-April-11-2024-Europa-League,Leg 1 of 2,UEL,23-24
Quarter-finals,,Thu,2024-04-11,20:00,Benfica,1.0,2–1,0.9,Marseille,53845,Estádio do Sport Lisboa e Benfica,Michael Oliver,/en/matches/cc69e872/Benfica-Marseille-April-11-2024-Europa-League,Leg 1 of 2,UEL,23-24
Quarter-finals,,Thu,2024-04-11,21:00,Leverkusen,2.3,2–0,0.2,West Ham,30210,BayArena,Artur Soares Dias,/en/matches/140514f8/Bayer-Leverkusen-West-Ham-United-April-11-2024-Europa-League,Leg 1 of 2,UEL,23-24
Quarter-finals,,Thu,2024-04-11,21:00,Milan,1.6,0–1,0.6,Roma,75023,Stadio Giuseppe Meazza,Clément Turpin,/en/matches/7a458c9c/Milan-Roma-April-11-2024-Europa-League,Leg 1 of 2,UEL,23-24
Quarter-finals,,Thu,2024-04-18,20:00,West Ham,1.5,1–1,1.1,Leverkusen,62473,London Stadium,José Sánchez,/en/matches/5bade2fe/West-Ham-United-Bayer-Leverkusen-April-18-2024-Europa-League,Leg 2 of 2; Leverkusen won,UEL,23-24
Quarter-finals,,Thu,2024-04-18,21:00,Atalanta,0.6,0–1,1.6,Liverpool,14994,Gewiss Stadium,François Letexier,/en/matches/67a48203/Atalanta-Liverpool-April-18-2024-Europa-League,Leg 2 of 2; Atalanta won,UEL,23-24
Quarter-finals,,Thu,2024-04-18,21:00,Roma,1.4,2–1,1.0,Milan,66025,Stadio Olimpico,Szymon Marciniak,/en/matches/74c40fb2/Roma-Milan-April-18-2024-Europa-League,Leg 2 of 2; Roma won,UEL,23-24
Quarter-finals,,Thu,2024-04-18,21:00,Marseille,1.6,(4) 1–0 (2),1.3,Benfica,59645,Orange Vélodrome,Felix Zwayer,/en/matches/d5a87ee3/Marseille-Benfica-April-18-2024-Europa-League,Leg 2 of 2; Marseille won; Marseille won on penalty kicks following extra time,UEL,23-24
Semi-finals,,Thu,2024-05-02,21:00,Roma,1.5,0–2,2.0,Leverkusen,64073,Stadio Olimpico,François Letexier,/en/matches/97987702/Roma-Bayer-Leverkusen-May-2-2024-Europa-League,Leg 1 of 2,UEL,23-24
Semi-finals,,Thu,2024-05-02,21:00,Marseille,0.9,1–1,0.8,Atalanta,64475,Orange Vélodrome,Daniel Siebert,/en/matches/b90c0216/Marseille-Atalanta-May-2-2024-Europa-League,Leg 1 of 2,UEL,23-24
Semi-finals,,Thu,2024-05-09,21:00,Leverkusen,2.8,2–2,2.1,Roma,30210,BayArena,Danny Makkelie,/en/matches/01a92bd0/Bayer-Leverkusen-Roma-May-9-2024-Europa-League,Leg 2 of 2; Leverkusen won,UEL,23-24
Semi-finals,,Thu,2024-05-09,21:00,Atalanta,1.8,3–0,0.4,Marseille,14994,Gewiss Stadium,Jesús Gil,/en/matches/78007919/Atalanta-Marseille-May-9-2024-Europa-League,Leg 2 of 2; Atalanta won,UEL,23-24
Final,,Wed,2024-05-22,20:00,Atalanta,0.7,3–0,0.8,Leverkusen,47135,Aviva Stadium (Neutral Site),István Kovács,/en/matches/9e9bd2fa/Atalanta-Bayer-Leverkusen-May-22-2024-Europa-League,,UEL,23-24
