Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,league,season
25,Mon,2021-02-22,20:00,Brighton,2.4,1–2,0.2,Crystal Palace,,The American Express Community Stadium,Kevin Friend,/en/matches/86f378b6/Brighton-and-Hove-Albion-Crystal-Palace-February-22-2021-Premier-League,,ENG-EPL,20-21
18,Tue,2021-02-23,18:00,Leeds United,1.3,3–0,0.9,Southampton,,Elland Road,Andre Marriner,/en/matches/6a198933/Leeds-United-Southampton-February-23-2021-Premier-League,,ENG-EPL,20-21
26,Sat,2021-02-27,12:30,Manchester City,0.5,2–1,1.5,West Ham,,Etihad Stadium,Michael Oliver,/en/matches/6faa8392/Manchester-City-West-Ham-United-February-27-2021-Premier-League,,ENG-EPL,20-21
26,Sat,2021-02-27,15:00,West Brom,0.8,1–0,2.9,Brighton,,The Hawthorns,Lee Mason,/en/matches/ff18265a/West-Bromwich-Albion-Brighton-and-Hove-Albion-February-27-2021-Premier-League,,ENG-EPL,20-21
26,Sat,2021-02-27,17:30,Leeds United,0.9,0–1,0.7,Aston Villa,,Elland Road,Peter Bankes,/en/matches/70056c3b/Leeds-United-Aston-Villa-February-27-2021-Premier-League,,ENG-EPL,20-21
26,Sat,2021-02-27,20:00,Newcastle Utd,1.7,1–1,1.1,Wolves,,St. James' Park,Mike Dean,/en/matches/99e5e3dc/Newcastle-United-Wolverhampton-Wanderers-February-27-2021-Premier-League,,ENG-EPL,20-21
26,Sun,2021-02-28,12:00,Crystal Palace,0.1,0–0,1.4,Fulham,,Selhurst Park,Anthony Taylor,/en/matches/2d530fe3/Crystal-Palace-Fulham-February-28-2021-Premier-League,,ENG-EPL,20-21
26,Sun,2021-02-28,12:00,Leicester City,0.4,1–3,2.3,Arsenal,,King Power Stadium,Paul Tierney,/en/matches/88b309f1/Leicester-City-Arsenal-February-28-2021-Premier-League,,ENG-EPL,20-21
26,Sun,2021-02-28,14:00,Tottenham,2.1,4–0,0.7,Burnley,,Tottenham Hotspur Stadium,Kevin Friend,/en/matches/d28c364e/Tottenham-Hotspur-Burnley-February-28-2021-Premier-League,,ENG-EPL,20-21
26,Sun,2021-02-28,16:30,Chelsea,1.1,0–0,0.4,Manchester Utd,,Stamford Bridge,Stuart Attwell,/en/matches/9ba4df6a/Chelsea-Manchester-United-February-28-2021-Premier-League,,ENG-EPL,20-21
26,Sun,2021-02-28,19:15,Sheffield Utd,0.7,0–2,2.7,Liverpool,,Bramall Lane,Jonathan Moss,/en/matches/3826d9aa/Sheffield-United-Liverpool-February-28-2021-Premier-League,,ENG-EPL,20-21
26,Mon,2021-03-01,20:00,Everton,1.2,1–0,0.6,Southampton,,Goodison Park,Martin Atkinson,/en/matches/a81e1c82/Everton-Southampton-March-1-2021-Premier-League,,ENG-EPL,20-21
29,Tue,2021-03-02,20:00,Manchester City,3.3,4–1,0.3,Wolves,,Etihad Stadium,Chris Kavanagh,/en/matches/7145e0a8/Manchester-City-Wolverhampton-Wanderers-March-2-2021-Premier-League,,ENG-EPL,20-21
29,Wed,2021-03-03,18:00,Sheffield Utd,0.9,1–0,2.3,Aston Villa,,Bramall Lane,Robert Jones,/en/matches/3a9c1c4d/Sheffield-United-Aston-Villa-March-3-2021-Premier-League,,ENG-EPL,20-21
29,Wed,2021-03-03,18:00,Burnley,1.8,1–1,1.2,Leicester City,,Turf Moor,Andy Madley,/en/matches/5e1c69aa/Burnley-Leicester-City-March-3-2021-Premier-League,,ENG-EPL,20-21
29,Wed,2021-03-03,20:15,Crystal Palace,0.9,0–0,0.9,Manchester Utd,,Selhurst Park,Andre Marriner,/en/matches/aecb46ac/Crystal-Palace-Manchester-United-March-3-2021-Premier-League,,ENG-EPL,20-21
29,Thu,2021-03-04,18:00,West Brom,1.0,0–1,1.0,Everton,,The Hawthorns,Darren England,/en/matches/ee055741/West-Bromwich-Albion-Everton-March-4-2021-Premier-League,,ENG-EPL,20-21
33,Thu,2021-03-04,18:00,Fulham,0.7,0–1,1.6,Tottenham,,Craven Cottage,David Coote,/en/matches/44b3d20c/Fulham-Tottenham-Hotspur-March-4-2021-Premier-League,,ENG-EPL,20-21
29,Thu,2021-03-04,20:15,Liverpool,0.3,0–1,1.0,Chelsea,,Anfield,Martin Atkinson,/en/matches/86920e88/Liverpool-Chelsea-March-4-2021-Premier-League,,ENG-EPL,20-21
27,Sat,2021-03-06,12:30,Burnley,1.1,1–1,2.5,Arsenal,,Turf Moor,Andre Marriner,/en/matches/db9a5ac8/Burnley-Arsenal-March-6-2021-Premier-League,,ENG-EPL,20-21
27,Sat,2021-03-06,15:00,Sheffield Utd,0.7,0–2,1.9,Southampton,,Bramall Lane,Paul Tierney,/en/matches/9d08bb4e/Sheffield-United-Southampton-March-6-2021-Premier-League,,ENG-EPL,20-21
27,Sat,2021-03-06,17:30,Aston Villa,0.6,0–0,1.6,Wolves,,Villa Park,Andy Madley,/en/matches/e52c1e46/Aston-Villa-Wolverhampton-Wanderers-March-6-2021-Premier-League,,ENG-EPL,20-21
27,Sat,2021-03-06,20:00,Brighton,0.8,1–2,0.9,Leicester City,,The American Express Community Stadium,Michael Oliver,/en/matches/6fc64077/Brighton-and-Hove-Albion-Leicester-City-March-6-2021-Premier-League,,ENG-EPL,20-21
27,Sun,2021-03-07,12:00,West Brom,2.0,0–0,0.5,Newcastle Utd,,The Hawthorns,Martin Atkinson,/en/matches/a096c32f/West-Bromwich-Albion-Newcastle-United-March-7-2021-Premier-League,,ENG-EPL,20-21
27,Sun,2021-03-07,14:00,Liverpool,0.9,0–1,1.3,Fulham,,Anfield,Kevin Friend,/en/matches/5826a836/Liverpool-Fulham-March-7-2021-Premier-League,,ENG-EPL,20-21
27,Sun,2021-03-07,16:30,Manchester City,1.3,0–2,1.7,Manchester Utd,,Etihad Stadium,Anthony Taylor,/en/matches/28ebbc70/Manchester-Derby-Manchester-City-Manchester-United-March-7-2021-Premier-League,,ENG-EPL,20-21
27,Sun,2021-03-07,19:15,Tottenham,2.7,4–1,0.5,Crystal Palace,,Tottenham Hotspur Stadium,Stuart Attwell,/en/matches/330fc75f/Tottenham-Hotspur-Crystal-Palace-March-7-2021-Premier-League,,ENG-EPL,20-21
27,Mon,2021-03-08,18:00,Chelsea,2.4,2–0,0.3,Everton,,Stamford Bridge,David Coote,/en/matches/7e4a240e/Chelsea-Everton-March-8-2021-Premier-League,,ENG-EPL,20-21
27,Mon,2021-03-08,20:00,West Ham,1.8,2–0,1.4,Leeds United,,London Stadium,Mike Dean,/en/matches/c3b4d1ba/West-Ham-United-Leeds-United-March-8-2021-Premier-League,,ENG-EPL,20-21
33,Wed,2021-03-10,18:00,Manchester City,2.6,5–2,1.6,Southampton,,Etihad Stadium,Jonathan Moss,/en/matches/ba04db4f/Manchester-City-Southampton-March-10-2021-Premier-League,,ENG-EPL,20-21
28,Fri,2021-03-12,20:00,Newcastle Utd,1.5,1–1,0.9,Aston Villa,,St. James' Park,Paul Tierney,/en/matches/5ac8e391/Newcastle-United-Aston-Villa-March-12-2021-Premier-League,,ENG-EPL,20-21
28,Sat,2021-03-13,12:30,Leeds United,0.4,0–0,1.0,Chelsea,,Elland Road,Kevin Friend,/en/matches/a711769f/Leeds-United-Chelsea-March-13-2021-Premier-League,,ENG-EPL,20-21
28,Sat,2021-03-13,15:00,Crystal Palace,1.2,1–0,0.8,West Brom,,Selhurst Park,Simon Hooper,/en/matches/29954372/Crystal-Palace-West-Bromwich-Albion-March-13-2021-Premier-League,,ENG-EPL,20-21
28,Sat,2021-03-13,17:30,Everton,1.5,1–2,0.8,Burnley,,Goodison Park,Jonathan Moss,/en/matches/91cce376/Everton-Burnley-March-13-2021-Premier-League,,ENG-EPL,20-21
28,Sat,2021-03-13,20:00,Fulham,0.3,0–3,2.2,Manchester City,,Craven Cottage,Andre Marriner,/en/matches/279b0eb5/Fulham-Manchester-City-March-13-2021-Premier-League,,ENG-EPL,20-21
28,Sun,2021-03-14,12:00,Southampton,0.6,1–2,0.8,Brighton,,St. Mary's Stadium,Stuart Attwell,/en/matches/b40eb9c6/Southampton-Brighton-and-Hove-Albion-March-14-2021-Premier-League,,ENG-EPL,20-21
28,Sun,2021-03-14,14:00,Leicester City,4.0,5–0,0.1,Sheffield Utd,,King Power Stadium,Peter Bankes,/en/matches/d3bc5214/Leicester-City-Sheffield-United-March-14-2021-Premier-League,,ENG-EPL,20-21
28,Sun,2021-03-14,16:30,Arsenal,1.7,2–1,0.4,Tottenham,,Emirates Stadium,Michael Oliver,/en/matches/127b8258/North-London-Derby-Arsenal-Tottenham-Hotspur-March-14-2021-Premier-League,,ENG-EPL,20-21
28,Sun,2021-03-14,19:15,Manchester Utd,1.5,1–0,0.6,West Ham,,Old Trafford,Martin Atkinson,/en/matches/05c95367/Manchester-United-West-Ham-United-March-14-2021-Premier-League,,ENG-EPL,20-21
28,Mon,2021-03-15,20:00,Wolves,1.1,0–1,0.9,Liverpool,,Molineux Stadium,Craig Pawson,/en/matches/ad3063c2/Wolverhampton-Wanderers-Liverpool-March-15-2021-Premier-League,,ENG-EPL,20-21
29,Fri,2021-03-19,20:00,Fulham,1.6,1–2,1.3,Leeds United,,Craven Cottage,David Coote,/en/matches/05e3dd18/Fulham-Leeds-United-March-19-2021-Premier-League,,ENG-EPL,20-21
29,Sat,2021-03-20,20:00,Brighton,0.9,3–0,0.1,Newcastle Utd,,The American Express Community Stadium,Anthony Taylor,/en/matches/1daf63a9/Brighton-and-Hove-Albion-Newcastle-United-March-20-2021-Premier-League,,ENG-EPL,20-21
29,Sun,2021-03-21,15:00,West Ham,2.4,3–3,1.4,Arsenal,,London Stadium,Jonathan Moss,/en/matches/c592a3d7/West-Ham-United-Arsenal-March-21-2021-Premier-League,,ENG-EPL,20-21
18,Sun,2021-03-21,19:30,Aston Villa,0.4,0–2,1.8,Tottenham,,Villa Park,Mike Dean,/en/matches/faf3633c/Aston-Villa-Tottenham-Hotspur-March-21-2021-Premier-League,,ENG-EPL,20-21
30,Sat,2021-04-03,12:30,Chelsea,2.1,2–5,1.6,West Brom,,Stamford Bridge,David Coote,/en/matches/c5d6a493/Chelsea-West-Bromwich-Albion-April-3-2021-Premier-League,,ENG-EPL,20-21
30,Sat,2021-04-03,15:00,Leeds United,2.4,2–1,1.1,Sheffield Utd,,Elland Road,Graham Scott,/en/matches/c4ed64b9/Leeds-United-Sheffield-United-April-3-2021-Premier-League,,ENG-EPL,20-21
30,Sat,2021-04-03,17:30,Leicester City,0.3,0–2,1.4,Manchester City,,King Power Stadium,Anthony Taylor,/en/matches/d798017f/Leicester-City-Manchester-City-April-3-2021-Premier-League,,ENG-EPL,20-21
30,Sat,2021-04-03,20:00,Arsenal,0.1,0–3,2.4,Liverpool,,Emirates Stadium,Stuart Attwell,/en/matches/562d1981/Arsenal-Liverpool-April-3-2021-Premier-League,,ENG-EPL,20-21
30,Sun,2021-04-04,12:00,Southampton,2.2,3–2,1.5,Burnley,,St. Mary's Stadium,Andre Marriner,/en/matches/2c313b76/Southampton-Burnley-April-4-2021-Premier-League,,ENG-EPL,20-21
30,Sun,2021-04-04,14:05,Newcastle Utd,3.4,2–2,2.7,Tottenham,,St. James' Park,Craig Pawson,/en/matches/7a399858/Newcastle-United-Tottenham-Hotspur-April-4-2021-Premier-League,,ENG-EPL,20-21
30,Sun,2021-04-04,16:30,Aston Villa,1.5,3–1,1.0,Fulham,,Villa Park,Andy Madley,/en/matches/a2d96ab5/Aston-Villa-Fulham-April-4-2021-Premier-League,,ENG-EPL,20-21
30,Sun,2021-04-04,19:30,Manchester Utd,1.5,2–1,1.2,Brighton,,Old Trafford,Mike Dean,/en/matches/de17a70e/Manchester-United-Brighton-and-Hove-Albion-April-4-2021-Premier-League,,ENG-EPL,20-21
30,Mon,2021-04-05,18:00,Everton,2.5,1–1,0.7,Crystal Palace,,Goodison Park,Kevin Friend,/en/matches/66f16cd5/Everton-Crystal-Palace-April-5-2021-Premier-League,,ENG-EPL,20-21
30,Mon,2021-04-05,20:15,Wolves,2.1,2–3,1.3,West Ham,,Molineux Stadium,Michael Oliver,/en/matches/4c2f6a7b/Wolverhampton-Wanderers-West-Ham-United-April-5-2021-Premier-League,,ENG-EPL,20-21
31,Fri,2021-04-09,20:00,Fulham,0.9,0–1,0.5,Wolves,,Craven Cottage,Jonathan Moss,/en/matches/be1ee647/Fulham-Wolverhampton-Wanderers-April-9-2021-Premier-League,,ENG-EPL,20-21
31,Sat,2021-04-10,12:30,Manchester City,2.1,1–2,0.1,Leeds United,,Etihad Stadium,Andre Marriner,/en/matches/ad969519/Manchester-City-Leeds-United-April-10-2021-Premier-League,,ENG-EPL,20-21
31,Sat,2021-04-10,15:00,Liverpool,2.3,2–1,0.5,Aston Villa,,Anfield,Paul Tierney,/en/matches/20bdebdc/Liverpool-Aston-Villa-April-10-2021-Premier-League,,ENG-EPL,20-21
31,Sat,2021-04-10,17:30,Crystal Palace,0.4,1–4,3.1,Chelsea,,Selhurst Park,Michael Oliver,/en/matches/54b07679/Crystal-Palace-Chelsea-April-10-2021-Premier-League,,ENG-EPL,20-21
31,Sun,2021-04-11,12:00,Burnley,2.0,1–2,1.2,Newcastle Utd,,Turf Moor,Anthony Taylor,/en/matches/daebaaa1/Burnley-Newcastle-United-April-11-2021-Premier-League,,ENG-EPL,20-21
31,Sun,2021-04-11,14:05,West Ham,0.8,3–2,0.9,Leicester City,,London Stadium,Mike Dean,/en/matches/06b2801a/West-Ham-United-Leicester-City-April-11-2021-Premier-League,,ENG-EPL,20-21
31,Sun,2021-04-11,16:30,Tottenham,0.9,1–3,2.1,Manchester Utd,,Tottenham Hotspur Stadium,Chris Kavanagh,/en/matches/a51d567c/Tottenham-Hotspur-Manchester-United-April-11-2021-Premier-League,,ENG-EPL,20-21
31,Sun,2021-04-11,19:00,Sheffield Utd,0.3,0–3,1.7,Arsenal,,Bramall Lane,Peter Bankes,/en/matches/34395b54/Sheffield-United-Arsenal-April-11-2021-Premier-League,,ENG-EPL,20-21
31,Mon,2021-04-12,18:00,West Brom,3.0,3–0,1.5,Southampton,,The Hawthorns,Simon Hooper,/en/matches/3dee3681/West-Bromwich-Albion-Southampton-April-12-2021-Premier-League,,ENG-EPL,20-21
31,Mon,2021-04-12,20:15,Brighton,1.2,0–0,0.4,Everton,,The American Express Community Stadium,Darren England,/en/matches/ac6ac8f8/Brighton-and-Hove-Albion-Everton-April-12-2021-Premier-League,,ENG-EPL,20-21
32,Fri,2021-04-16,20:00,Everton,1.8,2–2,1.4,Tottenham,,Goodison Park,Michael Oliver,/en/matches/ebeb462d/Everton-Tottenham-Hotspur-April-16-2021-Premier-League,,ENG-EPL,20-21
32,Sat,2021-04-17,12:30,Newcastle Utd,2.2,3–2,1.9,West Ham,,St. James' Park,Kevin Friend,/en/matches/25a3b695/Newcastle-United-West-Ham-United-April-17-2021-Premier-League,,ENG-EPL,20-21
32,Sat,2021-04-17,20:15,Wolves,1.1,1–0,0.5,Sheffield Utd,,Molineux Stadium,Robert Jones,/en/matches/07745ff2/Wolverhampton-Wanderers-Sheffield-United-April-17-2021-Premier-League,,ENG-EPL,20-21
32,Sun,2021-04-18,13:30,Arsenal,2.7,1–1,0.9,Fulham,,Emirates Stadium,Craig Pawson,/en/matches/a19ff865/Arsenal-Fulham-April-18-2021-Premier-League,,ENG-EPL,20-21
32,Sun,2021-04-18,16:00,Manchester Utd,2.5,3–1,0.9,Burnley,,Old Trafford,Jonathan Moss,/en/matches/3e00561f/Manchester-United-Burnley-April-18-2021-Premier-League,,ENG-EPL,20-21
32,Mon,2021-04-19,20:00,Leeds United,2.3,1–1,1.4,Liverpool,,Elland Road,Anthony Taylor,/en/matches/6c0666e6/Leeds-United-Liverpool-April-19-2021-Premier-League,,ENG-EPL,20-21
32,Tue,2021-04-20,20:15,Chelsea,0.7,0–0,0.5,Brighton,,Stamford Bridge,Stuart Attwell,/en/matches/07b4e58b/Chelsea-Brighton-and-Hove-Albion-April-20-2021-Premier-League,,ENG-EPL,20-21
29,Wed,2021-04-21,18:00,Tottenham,1.4,2–1,0.8,Southampton,,Tottenham Hotspur Stadium,David Coote,/en/matches/81a7befa/Tottenham-Hotspur-Southampton-April-21-2021-Premier-League,,ENG-EPL,20-21
32,Wed,2021-04-21,20:15,Aston Villa,0.7,1–2,1.2,Manchester City,,Villa Park,Peter Bankes,/en/matches/ac46a079/Aston-Villa-Manchester-City-April-21-2021-Premier-League,,ENG-EPL,20-21
32,Thu,2021-04-22,20:00,Leicester City,2.1,3–0,0.5,West Brom,,King Power Stadium,Andy Madley,/en/matches/be6edfdf/Leicester-City-West-Bromwich-Albion-April-22-2021-Premier-League,,ENG-EPL,20-21
33,Fri,2021-04-23,20:00,Arsenal,0.8,0–1,0.5,Everton,,Emirates Stadium,Jonathan Moss,/en/matches/30f36320/Arsenal-Everton-April-23-2021-Premier-League,,ENG-EPL,20-21
33,Sat,2021-04-24,12:30,Liverpool,2.4,1–1,1.0,Newcastle Utd,,Anfield,Andre Marriner,/en/matches/81e8aaf4/Liverpool-Newcastle-United-April-24-2021-Premier-League,,ENG-EPL,20-21
33,Sat,2021-04-24,17:30,West Ham,0.4,0–1,2.5,Chelsea,,London Stadium,Chris Kavanagh,/en/matches/ea1579bb/West-Ham-United-Chelsea-April-24-2021-Premier-League,,ENG-EPL,20-21
33,Sat,2021-04-24,20:00,Sheffield Utd,0.7,1–0,2.0,Brighton,,Bramall Lane,Kevin Friend,/en/matches/1ef0a8f2/Sheffield-United-Brighton-and-Hove-Albion-April-24-2021-Premier-League,,ENG-EPL,20-21
33,Sun,2021-04-25,12:00,Wolves,0.4,0–4,2.0,Burnley,,Molineux Stadium,Darren England,/en/matches/5656770f/Wolverhampton-Wanderers-Burnley-April-25-2021-Premier-League,,ENG-EPL,20-21
33,Sun,2021-04-25,14:00,Leeds United,0.3,0–0,1.2,Manchester Utd,,Elland Road,Craig Pawson,/en/matches/8422804d/Leeds-United-Manchester-United-April-25-2021-Premier-League,,ENG-EPL,20-21
33,Sun,2021-04-25,19:00,Aston Villa,3.2,2–2,1.5,West Brom,,Villa Park,Stuart Attwell,/en/matches/2ab535fa/Aston-Villa-West-Bromwich-Albion-April-25-2021-Premier-League,,ENG-EPL,20-21
33,Mon,2021-04-26,20:00,Leicester City,1.5,2–1,0.7,Crystal Palace,,King Power Stadium,Graham Scott,/en/matches/b30b8887/Leicester-City-Crystal-Palace-April-26-2021-Premier-League,,ENG-EPL,20-21
34,Fri,2021-04-30,20:00,Southampton,0.9,1–1,1.9,Leicester City,,St. Mary's Stadium,Robert Jones,/en/matches/c0d4f879/Southampton-Leicester-City-April-30-2021-Premier-League,,ENG-EPL,20-21
34,Sat,2021-05-01,12:30,Crystal Palace,0.9,0–2,1.7,Manchester City,,Selhurst Park,David Coote,/en/matches/bf22075a/Crystal-Palace-Manchester-City-May-1-2021-Premier-League,,ENG-EPL,20-21
34,Sat,2021-05-01,15:00,Brighton,2.3,2–0,0.6,Leeds United,,The American Express Community Stadium,Chris Kavanagh,/en/matches/1e2ba709/Brighton-and-Hove-Albion-Leeds-United-May-1-2021-Premier-League,,ENG-EPL,20-21
34,Sat,2021-05-01,17:30,Chelsea,1.7,2–0,0.3,Fulham,,Stamford Bridge,Kevin Friend,/en/matches/44d49bd5/Chelsea-Fulham-May-1-2021-Premier-League,,ENG-EPL,20-21
34,Sat,2021-05-01,20:00,Everton,1.0,1–2,1.6,Aston Villa,,Goodison Park,Simon Hooper,/en/matches/2452619d/Everton-Aston-Villa-May-1-2021-Premier-League,,ENG-EPL,20-21
34,Sun,2021-05-02,14:00,Newcastle Utd,0.3,0–2,2.0,Arsenal,,St. James' Park,Mike Dean,/en/matches/af2c27de/Newcastle-United-Arsenal-May-2-2021-Premier-League,,ENG-EPL,20-21
34,Sun,2021-05-02,19:15,Tottenham,2.2,4–0,0.5,Sheffield Utd,,Tottenham Hotspur Stadium,Andre Marriner,/en/matches/8b2e31ef/Tottenham-Hotspur-Sheffield-United-May-2-2021-Premier-League,,ENG-EPL,20-21
34,Mon,2021-05-03,18:00,West Brom,1.1,1–1,1.0,Wolves,,The Hawthorns,Paul Tierney,/en/matches/378a8a95/West-Bromwich-Albion-Wolverhampton-Wanderers-May-3-2021-Premier-League,,ENG-EPL,20-21
34,Mon,2021-05-03,20:15,Burnley,2.0,1–2,2.3,West Ham,,Turf Moor,Anthony Taylor,/en/matches/a89e62a7/Burnley-West-Ham-United-May-3-2021-Premier-League,,ENG-EPL,20-21
35,Fri,2021-05-07,20:00,Leicester City,2.2,2–4,2.7,Newcastle Utd,,King Power Stadium,Darren England,/en/matches/d93b0c17/Leicester-City-Newcastle-United-May-7-2021-Premier-League,,ENG-EPL,20-21
35,Sat,2021-05-08,12:30,Leeds United,2.5,3–1,0.9,Tottenham,,Elland Road,Michael Oliver,/en/matches/4eecc9bb/Leeds-United-Tottenham-Hotspur-May-8-2021-Premier-League,,ENG-EPL,20-21
35,Sat,2021-05-08,15:00,Sheffield Utd,0.7,0–2,2.0,Crystal Palace,,Bramall Lane,Simon Hooper,/en/matches/02c409c1/Sheffield-United-Crystal-Palace-May-8-2021-Premier-League,,ENG-EPL,20-21
35,Sat,2021-05-08,17:30,Manchester City,1.8,1–2,0.7,Chelsea,,Etihad Stadium,Anthony Taylor,/en/matches/b657d658/Manchester-City-Chelsea-May-8-2021-Premier-League,,ENG-EPL,20-21
35,Sat,2021-05-08,20:15,Liverpool,1.7,2–0,1.1,Southampton,,Anfield,Kevin Friend,/en/matches/e5923f92/Liverpool-Southampton-May-8-2021-Premier-League,,ENG-EPL,20-21
35,Sun,2021-05-09,12:00,Wolves,1.1,2–1,0.3,Brighton,,Molineux Stadium,Jonathan Moss,/en/matches/ad903480/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-May-9-2021-Premier-League,,ENG-EPL,20-21
35,Sun,2021-05-09,14:05,Aston Villa,0.5,1–3,1.7,Manchester Utd,,Villa Park,Chris Kavanagh,/en/matches/c80d17ca/Aston-Villa-Manchester-United-May-9-2021-Premier-League,,ENG-EPL,20-21
35,Sun,2021-05-09,16:30,West Ham,1.3,0–1,1.5,Everton,,London Stadium,Stuart Attwell,/en/matches/57632a35/West-Ham-United-Everton-May-9-2021-Premier-League,,ENG-EPL,20-21
35,Sun,2021-05-09,19:00,Arsenal,0.9,3–1,1.8,West Brom,,Emirates Stadium,Peter Bankes,/en/matches/49369ed5/Arsenal-West-Bromwich-Albion-May-9-2021-Premier-League,,ENG-EPL,20-21
35,Mon,2021-05-10,20:00,Fulham,1.0,0–2,1.5,Burnley,,Craven Cottage,David Coote,/en/matches/430d879c/Fulham-Burnley-May-10-2021-Premier-League,,ENG-EPL,20-21
36,Tue,2021-05-11,18:00,Manchester Utd,0.2,1–2,0.9,Leicester City,,Old Trafford,Craig Pawson,/en/matches/855994bf/Manchester-United-Leicester-City-May-11-2021-Premier-League,,ENG-EPL,20-21
32,Tue,2021-05-11,20:15,Southampton,1.2,3–1,1.5,Crystal Palace,,St. Mary's Stadium,Andy Madley,/en/matches/5e4ec091/Southampton-Crystal-Palace-May-11-2021-Premier-League,,ENG-EPL,20-21
36,Wed,2021-05-12,20:15,Chelsea,1.8,0–1,0.6,Arsenal,,Stamford Bridge,Andre Marriner,/en/matches/51632a55/North-West-London-Derby-Chelsea-Arsenal-May-12-2021-Premier-League,,ENG-EPL,20-21
19,Thu,2021-05-13,18:00,Aston Villa,0.6,0–0,1.0,Everton,,Villa Park,Martin Atkinson,/en/matches/b5b24fd8/Aston-Villa-Everton-May-13-2021-Premier-League,,ENG-EPL,20-21
34,Thu,2021-05-13,20:15,Manchester Utd,1.9,2–4,2.7,Liverpool,,Old Trafford,Anthony Taylor,/en/matches/9f0275a4/North-West-Derby-Manchester-United-Liverpool-May-13-2021-Premier-League,,ENG-EPL,20-21
36,Fri,2021-05-14,20:00,Newcastle Utd,2.2,3–4,1.5,Manchester City,,St. James' Park,Kevin Friend,/en/matches/27601c16/Newcastle-United-Manchester-City-May-14-2021-Premier-League,,ENG-EPL,20-21
36,Sat,2021-05-15,12:30,Burnley,1.3,0–4,1.5,Leeds United,,Turf Moor,Graham Scott,/en/matches/18d42916/Burnley-Leeds-United-May-15-2021-Premier-League,,ENG-EPL,20-21
36,Sat,2021-05-15,15:00,Southampton,1.6,3–1,0.8,Fulham,,St. Mary's Stadium,Craig Pawson,/en/matches/34739ed7/Southampton-Fulham-May-15-2021-Premier-League,,ENG-EPL,20-21
36,Sat,2021-05-15,20:00,Brighton,0.8,1–1,1.7,West Ham,,The American Express Community Stadium,Andre Marriner,/en/matches/1a1095c2/Brighton-and-Hove-Albion-West-Ham-United-May-15-2021-Premier-League,,ENG-EPL,20-21
36,Sun,2021-05-16,12:00,Crystal Palace,1.9,3–2,1.4,Aston Villa,,Selhurst Park,David Coote,/en/matches/7b21d5b9/Crystal-Palace-Aston-Villa-May-16-2021-Premier-League,,ENG-EPL,20-21
36,Sun,2021-05-16,14:05,Tottenham,3.2,2–0,0.9,Wolves,,Tottenham Hotspur Stadium,Martin Atkinson,/en/matches/9059c960/Tottenham-Hotspur-Wolverhampton-Wanderers-May-16-2021-Premier-League,,ENG-EPL,20-21
36,Sun,2021-05-16,16:30,West Brom,1.0,1–2,1.9,Liverpool,,The Hawthorns,Mike Dean,/en/matches/6a834f6e/West-Bromwich-Albion-Liverpool-May-16-2021-Premier-League,,ENG-EPL,20-21
36,Sun,2021-05-16,19:00,Everton,1.4,0–1,1.2,Sheffield Utd,,Goodison Park,Jonathan Moss,/en/matches/707d5282/Everton-Sheffield-United-May-16-2021-Premier-League,,ENG-EPL,20-21
37,Tue,2021-05-18,18:00,Manchester Utd,0.9,1–1,0.9,Fulham,10000,Old Trafford,Lee Mason,/en/matches/d8018048/Manchester-United-Fulham-May-18-2021-Premier-League,,ENG-EPL,20-21
37,Tue,2021-05-18,18:00,Southampton,1.6,0–2,1.7,Leeds United,8000,St. Mary's Stadium,Peter Bankes,/en/matches/de4e566f/Southampton-Leeds-United-May-18-2021-Premier-League,,ENG-EPL,20-21
37,Tue,2021-05-18,19:00,Brighton,1.1,3–2,0.9,Manchester City,7945,The American Express Community Stadium,Stuart Attwell,/en/matches/3b1cd656/Brighton-and-Hove-Albion-Manchester-City-May-18-2021-Premier-League,,ENG-EPL,20-21
37,Tue,2021-05-18,20:15,Chelsea,3.1,2–1,0.8,Leicester City,8000,Stamford Bridge,Mike Dean,/en/matches/509c9927/Chelsea-Leicester-City-May-18-2021-Premier-League,,ENG-EPL,20-21
37,Wed,2021-05-19,18:00,Newcastle Utd,1.6,1–0,0.9,Sheffield Utd,10000,St. James' Park,Robert Jones,/en/matches/62adcd41/Newcastle-United-Sheffield-United-May-19-2021-Premier-League,,ENG-EPL,20-21
37,Wed,2021-05-19,18:00,Tottenham,0.8,1–2,1.4,Aston Villa,10000,Tottenham Hotspur Stadium,Craig Pawson,/en/matches/d4273555/Tottenham-Hotspur-Aston-Villa-May-19-2021-Premier-League,,ENG-EPL,20-21
37,Wed,2021-05-19,18:00,Everton,0.7,1–0,0.3,Wolves,4988,Goodison Park,Andy Madley,/en/matches/eb7bd01f/Everton-Wolverhampton-Wanderers-May-19-2021-Premier-League,,ENG-EPL,20-21
37,Wed,2021-05-19,19:00,Crystal Palace,1.0,1–3,1.8,Arsenal,6500,Selhurst Park,Anthony Taylor,/en/matches/624e6758/Crystal-Palace-Arsenal-May-19-2021-Premier-League,,ENG-EPL,20-21
37,Wed,2021-05-19,20:15,Burnley,0.8,0–3,2.6,Liverpool,3387,Turf Moor,Chris Kavanagh,/en/matches/33d72496/Burnley-Liverpool-May-19-2021-Premier-League,,ENG-EPL,20-21
