Round,Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,league,season
Knockout round play-offs,,Thu,2023-02-23,21:00,Union Berlin,1.7,3–1,1.9,Ajax,21800,Stadion An der Alten Försterei,Ricardo de Burgos,/en/matches/db4c2e9d/Union-Berlin-Ajax-February-23-2023-Europa-League,Leg 2 of 2; Union Berlin won,UEL,22-23
Round of 16,,Thu,2023-03-09,17:45,Sporting CP,2.2,2–2,2.0,Arsenal,36006,Estádio José Alvalade,Tobias Stieler,/en/matches/0f67bdaa/Sporting-CP-Arsenal-March-9-2023-Europa-League,Leg 1 of 2,UEL,22-23
Round of 16,,Thu,2023-03-09,18:45,Roma,2.2,2–0,0.8,Real Sociedad,61608,Stadio Olimpico,Sandro Schärer,/en/matches/5b886548/Roma-Real-Sociedad-March-9-2023-Europa-League,Leg 1 of 2,UEL,22-23
Round of 16,,Thu,2023-03-09,18:45,Leverkusen,0.7,2–0,0.6,Ferencváros,25001,BayArena,Davide Massa,/en/matches/8234f7ec/Bayer-Leverkusen-Ferencvaros-March-9-2023-Europa-League,Leg 1 of 2,UEL,22-23
Round of 16,,Thu,2023-03-09,18:45,Union Berlin,2.6,3–3,1.3,Union SG,21605,Stadion An der Alten Försterei,Orel Grinfeeld,/en/matches/8cf47b5e/Union-Berlin-Union-SG-March-9-2023-Europa-League,Leg 1 of 2,UEL,22-23
Round of 16,,Thu,2023-03-09,20:00,Manchester Utd,3.0,4–1,0.5,Betis,72998,Old Trafford,Daniel Siebert,/en/matches/d23b725f/Manchester-United-Real-Betis-March-9-2023-Europa-League,Leg 1 of 2,UEL,22-23
Round of 16,,Thu,2023-03-09,21:00,Sevilla,0.7,2–0,1.1,Fenerbahçe,24480,Estadio Ramón Sánchez Pizjuán,François Letexier,/en/matches/32b1570a/Sevilla-Fenerbahce-March-9-2023-Europa-League,Leg 1 of 2,UEL,22-23
Round of 16,,Thu,2023-03-09,21:00,Juventus,2.0,1–0,0.0,Freiburg,37474,Allianz Stadium,Anastasios Sidiropoulos,/en/matches/a99b5410/Juventus-Freiburg-March-9-2023-Europa-League,Leg 1 of 2,UEL,22-23
Round of 16,,Thu,2023-03-09,22:00,Shakhtar,0.3,1–1,2.0,Feyenoord,17423,Stadion Miejski Legii Warszawa im. Marsz...,Ivan Kružliak,/en/matches/1d014b6c/Shakhtar-Donetsk-Feyenoord-March-9-2023-Europa-League,Leg 1 of 2,UEL,22-23
Round of 16,,Thu,2023-03-16,18:45,Feyenoord,1.6,7–1,0.5,Shakhtar,37500,Stadion Feijenoord,Jesús Gil,/en/matches/28317be2/Feyenoord-Shakhtar-Donetsk-March-16-2023-Europa-League,Leg 2 of 2; Feyenoord won,UEL,22-23
Round of 16,,Thu,2023-03-16,18:45,Betis,1.2,0–1,1.9,Manchester Utd,54643,Estadio Benito Villamarín,Srđan Jovanović,/en/matches/2f7b523a/Real-Betis-Manchester-United-March-16-2023-Europa-League,Leg 2 of 2; Manchester Utd won,UEL,22-23
Round of 16,,Thu,2023-03-16,18:45,Freiburg,0.8,0–2,1.8,Juventus,33420,Europa-Park Stadion,Serdar Gözübüyük,/en/matches/39d16658/Freiburg-Juventus-March-16-2023-Europa-League,Leg 2 of 2; Juventus won,UEL,22-23
Round of 16,,Thu,2023-03-16,20:00,Arsenal,1.6,(3) 1–1 (5),1.3,Sporting CP,59929,Emirates Stadium,Antonio Matéu,/en/matches/e180013b/Arsenal-Sporting-CP-March-16-2023-Europa-League,Leg 2 of 2; Sporting CP won; Sporting CP won on penalty kicks following extra time,UEL,22-23
Round of 16,,Thu,2023-03-16,20:45,Fenerbahçe,1.7,1–0,0.1,Sevilla,44775,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Michael Oliver,/en/matches/2b8032a8/Fenerbahce-Sevilla-March-16-2023-Europa-League,Leg 2 of 2; Sevilla won,UEL,22-23
Round of 16,,Thu,2023-03-16,21:00,Real Sociedad,1.7,0–0,0.1,Roma,35054,Reale Arena,István Kovács,/en/matches/05c0021b/Real-Sociedad-Roma-March-16-2023-Europa-League,Leg 2 of 2; Roma won,UEL,22-23
Round of 16,,Thu,2023-03-16,21:00,Ferencváros,1.0,0–2,2.7,Leverkusen,50675,Puskás Aréna,Artur Dias,/en/matches/0dfde02c/Ferencvaros-Bayer-Leverkusen-March-16-2023-Europa-League,Leg 2 of 2; Leverkusen won,UEL,22-23
Round of 16,,Thu,2023-03-16,21:00,Union SG,1.7,3–0,0.4,Union Berlin,15681,Lotto Park,José Sánchez,/en/matches/1aeb6caf/Union-SG-Union-Berlin-March-16-2023-Europa-League,Leg 2 of 2; Union SG won,UEL,22-23
Quarter-finals,,Thu,2023-04-13,18:45,Feyenoord,0.6,1–0,2.2,Roma,42960,Stadion Feijenoord,Jose Maria,/en/matches/6fa57edf/Feyenoord-Roma-April-13-2023-Europa-League,Leg 1 of 2,UEL,22-23
Quarter-finals,,Thu,2023-04-13,20:00,Manchester Utd,1.7,2–2,0.6,Sevilla,72825,Old Trafford,Felix Zwayer,/en/matches/01fa98a5/Manchester-United-Sevilla-April-13-2023-Europa-League,Leg 1 of 2,UEL,22-23
Quarter-finals,,Thu,2023-04-13,21:00,Juventus,0.9,1–0,1.7,Sporting CP,38490,Allianz Stadium,Halil Umut Meler,/en/matches/32c37d07/Juventus-Sporting-CP-April-13-2023-Europa-League,Leg 1 of 2,UEL,22-23
Quarter-finals,,Thu,2023-04-13,21:00,Leverkusen,1.4,1–1,0.6,Union SG,30210,BayArena,Ivan Kružliak,/en/matches/c20774ea/Bayer-Leverkusen-Union-SG-April-13-2023-Europa-League,Leg 1 of 2,UEL,22-23
Quarter-finals,,Thu,2023-04-20,20:00,Sporting CP,2.0,1–1,1.3,Juventus,45903,Estádio José Alvalade,François Letexier,/en/matches/b0ced1b2/Sporting-CP-Juventus-April-20-2023-Europa-League,Leg 2 of 2; Juventus won,UEL,22-23
Quarter-finals,,Thu,2023-04-20,21:00,Roma,5.0,4–1,1.2,Feyenoord,66742,Stadio Olimpico,Anthony Taylor,/en/matches/6ff39099/Roma-Feyenoord-April-20-2023-Europa-League,Leg 2 of 2; Roma won; Required Extra Time,UEL,22-23
Quarter-finals,,Thu,2023-04-20,21:00,Union SG,1.3,1–4,2.4,Leverkusen,17069,Lotto Park,Antonio Matéu,/en/matches/cb356229/Union-SG-Bayer-Leverkusen-April-20-2023-Europa-League,Leg 2 of 2; Leverkusen won,UEL,22-23
Quarter-finals,,Thu,2023-04-20,21:00,Sevilla,2.0,3–0,1.0,Manchester Utd,41974,Estadio Ramón Sánchez Pizjuán,Artur Dias,/en/matches/d76a64a2/Sevilla-Manchester-United-April-20-2023-Europa-League,Leg 2 of 2; Sevilla won,UEL,22-23
Semi-finals,,Thu,2023-05-11,21:00,Roma,1.3,1–0,1.0,Leverkusen,62123,Stadio Olimpico,Michael Oliver,/en/matches/28a23be1/Roma-Bayer-Leverkusen-May-11-2023-Europa-League,Leg 1 of 2,UEL,22-23
Semi-finals,,Thu,2023-05-11,21:00,Juventus,2.0,1–1,1.6,Sevilla,34816,Allianz Stadium,Daniel Siebert,/en/matches/764d8a90/Juventus-Sevilla-May-11-2023-Europa-League,Leg 1 of 2,UEL,22-23
Semi-finals,,Thu,2023-05-18,21:00,Leverkusen,1.1,0–0,0.0,Roma,30210,BayArena,Slavko Vinčič,/en/matches/4b84e97a/Bayer-Leverkusen-Roma-May-18-2023-Europa-League,Leg 2 of 2; Roma won,UEL,22-23
Semi-finals,,Thu,2023-05-18,21:00,Sevilla,1.4,2–1,1.8,Juventus,42186,Estadio Ramón Sánchez Pizjuán,Danny Makkelie,/en/matches/61b7a47e/Sevilla-Juventus-May-18-2023-Europa-League,Leg 2 of 2; Sevilla won; Required Extra Time,UEL,22-23
Final,,Wed,2023-05-31,21:00,Sevilla,0.8,(4) 1–1 (1),1.9,Roma,,Puskás Aréna (Neutral Site),Anthony Taylor,/en/matches/ac86bb5f/Sevilla-Roma-May-31-2023-Europa-League,Sevilla won on penalty kicks following extra time,UEL,22-23
