Round,Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,league,season
Group stage,5,Thu,2017-11-23,21:05,Partizan,1.2,2–1,0.7,Young Boys,20568,Stadion Partizana,Tamás Bognár,/en/matches/b51d732c/Partizan-Young-Boys-November-23-2017-Europa-League,,UEL,17-18
Group stage,5,Thu,2017-11-23,22:00,FC Astana,0.5,2–3,2.9,Villarreal,29800,Astana Arena,Gediminas Mažeika,/en/matches/1f720395/FC-Astana-Villarreal-November-23-2017-Europa-League,,UEL,17-18
Group stage,5,Thu,2017-11-23,22:05,AEK Athens,1.5,2–2,0.8,Rijeka,17100,Olympiako Stadio Spyros Louis,Mattias Gestranius,/en/matches/68d1a30e/AEK-Athens-Rijeka-November-23-2017-Europa-League,,UEL,17-18
Group stage,5,Thu,2017-11-23,22:05,Sheriff Tiraspol,1.2,1–0,0.7,Fastav Zlín,5485,Bolshaya Sportivnaya Arena,Ola Nilsen,/en/matches/6d287ecd/Sheriff-Tiraspol-Fastav-Zlin-November-23-2017-Europa-League,,UEL,17-18
Group stage,5,Thu,2017-11-23,22:05,Maccabi Tel Aviv,0.6,0–2,1.0,Slavia Prague,6874,Winner Stadium,István Kovács,/en/matches/dc2fb1a9/Maccabi-Tel-Aviv-Slavia-Prague-November-23-2017-Europa-League,,UEL,17-18
Group stage,5,Thu,2017-11-23,22:05,Ludogorets,1.9,1–2,1.2,Başakşehir,7520,Ludogorets Arena,Miroslav Zelinka,/en/matches/f79823f9/Ludogorets-Razgrad-Istanbul-Basaksehir-November-23-2017-Europa-League,,UEL,17-18
Group stage,6,Thu,2017-12-07,19:00,Fastav Zlín,0.5,0–2,2.0,Loko Moscow,4682,Andrův stadion,Mete Kalkavan,/en/matches/0f5b7801/Fastav-Zlin-Lokomotiv-Moscow-December-7-2017-Europa-League,,UEL,17-18
Group stage,6,Thu,2017-12-07,19:00,Young Boys,0.9,2–1,0.5,Skënderbeu Korçë,8023,Stade de Suisse Wankdorf Bern,Lee Evans,/en/matches/311a7284/Young-Boys-Skenderbeu-Korce-December-7-2017-Europa-League,,UEL,17-18
Group stage,6,Thu,2017-12-07,19:00,Villarreal,1.3,0–1,1.2,Maccabi Tel Aviv,12613,Estadio de la Cerámica,Mads-Kristoffer Kristoffersen,/en/matches/3bb77d29/Villarreal-Maccabi-Tel-Aviv-December-7-2017-Europa-League,,UEL,17-18
Group stage,6,Thu,2017-12-07,19:00,Apollon Limassol,0.6,0–3,1.6,Everton,4237,Stadio Città del Tricolore,Sébastien Delferière,/en/matches/3ce9fe65/Apollon-Limassol-Everton-December-7-2017-Europa-League,,UEL,17-18
Group stage,6,Thu,2017-12-07,19:00,FC Copenhagen,2.2,2–0,1.4,Sheriff Tiraspol,14246,Telia Parken,Serdar Gözübüyük,/en/matches/8331aa6f/FC-Copenhagen-Sheriff-Tiraspol-December-7-2017-Europa-League,,UEL,17-18
Group stage,6,Thu,2017-12-07,19:00,Atalanta,1.5,1–0,1.2,Lyon,14500,Stadio Città del Tricolore,Aleksey Eskov,/en/matches/8e44c481/Atalanta-Lyon-December-7-2017-Europa-League,,UEL,17-18
Group stage,6,Thu,2017-12-07,19:00,Slavia Prague,1.4,0–1,1.2,FC Astana,14198,Eden Aréna,Davide Massa,/en/matches/9dde6863/Slavia-Prague-FC-Astana-December-7-2017-Europa-League,,UEL,17-18
Group stage,6,Thu,2017-12-07,19:00,Austria Wien,0.3,0–0,0.8,AEK Athens,23133,Ernst-Happel-Stadion,Craig Pawson,/en/matches/a1dc8d47/Austria-Wien-AEK-Athens-December-7-2017-Europa-League,,UEL,17-18
Group stage,6,Thu,2017-12-07,19:00,Hoffenheim,0.8,1–1,0.9,Ludogorets,7814,Wirsol Rhein-Neckar-Arena,Orel Grinfeeld,/en/matches/c946fbdd/Hoffenheim-Ludogorets-Razgrad-December-7-2017-Europa-League,,UEL,17-18
Group stage,6,Thu,2017-12-07,19:00,Rijeka,0.6,2–0,0.8,Milan,8021,Nogometno igralište Rujevica,István Vad,/en/matches/e11e01fb/Rijeka-Milan-December-7-2017-Europa-League,,UEL,17-18
Group stage,6,Thu,2017-12-07,20:00,Dynamo Kyiv,3.5,4–1,1.8,Partizan,14678,NSK Olimpijs'kyj,Paweł Gil,/en/matches/c45d1ccb/Dynamo-Kyiv-Partizan-December-7-2017-Europa-League,,UEL,17-18
Group stage,6,Thu,2017-12-07,20:05,Arsenal,3.1,6–0,0.5,BATE Borisov,25909,Arsenal Stadium,Robert Schörgenhofer,/en/matches/1d5eeee5/Arsenal-BATE-Borisov-December-7-2017-Europa-League,,UEL,17-18
Group stage,6,Thu,2017-12-07,20:05,Vitória,1.3,1–1,0.7,Konyaspor,9040,Estádio Dom Afonso Henriques,Daniel Siebert,/en/matches/3cdb0792/Vitoria-Guimaraes-Konyaspor-December-7-2017-Europa-League,,UEL,17-18
Group stage,6,Thu,2017-12-07,21:00,Başakşehir,1.4,2–1,1.4,Braga,5241,Başakşehir Fatih Terim Stadium,John Beaton,/en/matches/82a4d977/Istanbul-Basaksehir-Braga-December-7-2017-Europa-League,,UEL,17-18
Group stage,6,Thu,2017-12-07,21:05,Vitesse,2.6,1–0,0.5,Nice,17564,GelreDome,Sandro Schärer,/en/matches/4679e4ff/Vitesse-Nice-December-7-2017-Europa-League,,UEL,17-18
Group stage,6,Thu,2017-12-07,21:05,Real Sociedad,3.2,1–3,1.1,Zenit,20609,Estadio Municipal de Anoeta,Liran Liany,/en/matches/659608a8/Real-Sociedad-Zenit-December-7-2017-Europa-League,,UEL,17-18
Group stage,6,Thu,2017-12-07,21:05,Hertha BSC,1.5,1–1,1.0,Östersund,15686,Olympiastadion Berlin,Tiago Martins,/en/matches/6fb0d4df/Hertha-BSC-Ostersund-December-7-2017-Europa-League,,UEL,17-18
Group stage,6,Thu,2017-12-07,21:05,Zulte Waregem,0.8,3–2,2.1,Lazio,8845,Regenboogstadion,Charalambos Kalogeropoulos,/en/matches/b3a743e8/Zulte-Waregem-Lazio-December-7-2017-Europa-League,,UEL,17-18
Group stage,6,Thu,2017-12-07,21:05,FK Vardar,1.2,1–1,1.3,Rosenborg,7839,Telekom Arena,Sergiy Boyko,/en/matches/c9b8b1f6/FK-Vardar-Rosenborg-December-7-2017-Europa-League,,UEL,17-18
Group stage,6,Thu,2017-12-07,21:05,Marseille,1.0,0–0,1.0,RB Salzburg,23812,Orange Vélodrome,Aliaksei Kulbakov,/en/matches/e5a9107f/Marseille-Red-Bull-Salzburg-December-7-2017-Europa-League,,UEL,17-18
Group stage,6,Thu,2017-12-07,21:05,Red Star,1.0,1–0,0.6,Köln,51364,Stadion Rajko Mitić,Bobby Madden,/en/matches/f8bf65a7/Red-Star-Koln-December-7-2017-Europa-League,,UEL,17-18
Group stage,6,Thu,2017-12-07,22:05,Zorya Luhansk,0.4,0–2,1.1,Athletic Club,8428,L'viv Arena,Ruddy Buquet,/en/matches/5b6fec69/Zorya-Luhansk-Athletic-Club-December-7-2017-Europa-League,,UEL,17-18
Group stage,6,Thu,2017-12-07,22:05,Be'er Sheva,0.5,0–2,2.3,Viktoria Plzeň,10542,Turner Stadium,Aleksandar Stavrev,/en/matches/9ec96327/Hapoel-Beer-Sheva-Viktoria-Plzen-December-7-2017-Europa-League,,UEL,17-18
Group stage,6,Thu,2017-12-07,22:05,FCSB,0.5,1–2,0.3,Lugano,13231,Arena Naţională,Nikola Dabanović,/en/matches/dacb04d6/FCSB-Lugano-December-7-2017-Europa-League,,UEL,17-18
Round of 32,,Tue,2018-02-13,18:00,Red Star,1.3,0–0,0.7,CSKA Moscow,35642,Stadion Rajko Mitić,Paweł Raczkowski,/en/matches/1d004e2f/Red-Star-CSKA-Moscow-February-13-2018-Europa-League,Leg 1 of 2,UEL,17-18
Round of 32,,Fri,2018-02-16,00:00,Dortmund,1.9,3–2,1.3,Atalanta,62500,Astana Arena,Daniel Stefański,/en/matches/6e861a48/Dortmund-Atalanta-February-16-2018-Europa-League,Leg 1 of 2,UEL,17-18
Round of 32,,Thu,2018-02-15,19:00,Marseille,2.8,3–0,0.4,Braga,21731,Orange Vélodrome,Serdar Gözübüyük,/en/matches/15b447cb/Marseille-Braga-February-15-2018-Europa-League,Leg 1 of 2,UEL,17-18
Round of 32,,Thu,2018-02-15,19:00,Nice,1.5,2–3,2.2,Loko Moscow,16918,Stade de Nice,István Kovács,/en/matches/5b67e4f6/Nice-Lokomotiv-Moscow-February-15-2018-Europa-League,Leg 1 of 2,UEL,17-18
Round of 32,,Thu,2018-02-15,19:00,Östersund,1.2,0–3,1.5,Arsenal,7665,Jämtkraft Arena,David Fernández,/en/matches/602428a3/Ostersund-Arsenal-February-15-2018-Europa-League,Leg 1 of 2,UEL,17-18
Round of 32,,Thu,2018-02-15,19:00,Real Sociedad,1.5,2–2,1.0,RB Salzburg,19790,Estadio Municipal de Anoeta,Bobby Madden,/en/matches/7e493de6/Real-Sociedad-Red-Bull-Salzburg-February-15-2018-Europa-League,Leg 1 of 2,UEL,17-18
Round of 32,,Thu,2018-02-15,20:00,Ludogorets,0.4,0–3,1.7,Milan,7887,Ludogorets Arena,Milorad Mažić,/en/matches/e2c93160/Ludogorets-Razgrad-Milan-February-15-2018-Europa-League,Leg 1 of 2,UEL,17-18
Round of 32,,Thu,2018-02-15,20:05,Celtic,1.0,1–0,0.7,Zenit,56743,Celtic Park,Damir Skomina,/en/matches/83655494/Celtic-Zenit-February-15-2018-Europa-League,Leg 1 of 2,UEL,17-18
Round of 32,,Thu,2018-02-15,21:00,Spartak Moscow,1.3,1–3,1.7,Athletic Club,43145,Akademiya Spartak,Benoît Bastien,/en/matches/36c23496/Spartak-Moscow-Athletic-Club-February-15-2018-Europa-League,Leg 1 of 2,UEL,17-18
Round of 32,,Thu,2018-02-15,21:05,Napoli,1.0,1–3,2.8,RB Leipzig,14554,Stadio San Paolo,Artur Soares Dias,/en/matches/9c756c0c/Napoli-RB-Leipzig-February-15-2018-Europa-League,Leg 1 of 2,UEL,17-18
Round of 32,,Thu,2018-02-15,21:05,Partizan,1.3,1–1,0.4,Viktoria Plzeň,17165,Stadion Partizana,Tasos Sidiropoulos,/en/matches/9f79f614/Partizan-Viktoria-Plzen-February-15-2018-Europa-League,Leg 1 of 2,UEL,17-18
Round of 32,,Thu,2018-02-15,21:05,AEK Athens,1.6,1–1,0.5,Dynamo Kyiv,30518,Telia Parken,Carlos del Cerro,/en/matches/b848a46e/AEK-Athens-Dynamo-Kyiv-February-15-2018-Europa-League,Leg 1 of 2,UEL,17-18
Round of 32,,Thu,2018-02-15,21:05,FC Copenhagen,1.6,1–4,2.7,Atlético Madrid,34912,Telia Parken,Aliaksei Kulbakov,/en/matches/c18f21c0/FC-Copenhagen-Atletico-Madrid-February-15-2018-Europa-League,Leg 1 of 2,UEL,17-18
Round of 32,,Thu,2018-02-15,21:05,Lyon,1.4,3–1,1.4,Villarreal,46846,Groupama Stadium,Viktor Kassai,/en/matches/ef8a2de7/Lyon-Villarreal-February-15-2018-Europa-League,Leg 1 of 2,UEL,17-18
Round of 32,,Thu,2018-02-15,22:00,FC Astana,0.6,1–3,2.5,Sporting CP,29737,Astana Arena,Ruddy Buquet,/en/matches/740bbadb/FC-Astana-Sporting-CP-February-15-2018-Europa-League,Leg 1 of 2,UEL,17-18
Round of 32,,Thu,2018-02-15,22:05,FCSB,0.7,1–0,2.1,Lazio,33455,Arena Naţională,Deniz Aytekin,/en/matches/c2ec2a79/FCSB-Lazio-February-15-2018-Europa-League,Leg 1 of 2,UEL,17-18
Round of 32,,Wed,2018-02-21,20:00,CSKA Moscow,1.7,1–0,1.0,Red Star,18753,VEB Arena,Jorge de Sousa,/en/matches/5579a5d2/CSKA-Moscow-Red-Star-February-21-2018-Europa-League,Leg 2 of 2; CSKA Moscow won,UEL,17-18
Round of 32,,Thu,2018-02-22,18:00,Sporting CP,1.5,3–3,1.4,FC Astana,30456,Estádio José Alvalade,Tamás Bognár,/en/matches/4ccb67b8/Sporting-CP-FC-Astana-February-22-2018-Europa-League,Leg 2 of 2; Sporting CP won,UEL,17-18
Round of 32,,Thu,2018-02-22,19:00,Viktoria Plzeň,2.1,2–0,0.4,Partizan,10185,Doosan Arena,Jakob Kehlet,/en/matches/01e96c79/Viktoria-Plzen-Partizan-February-22-2018-Europa-League,Leg 2 of 2; Viktoria Plzeň won,UEL,17-18
Round of 32,,Thu,2018-02-22,19:00,Villarreal,1.1,0–1,2.3,Lyon,17028,Estadio de la Cerámica,Luca Banti,/en/matches/79797b2a/Villarreal-Lyon-February-22-2018-Europa-League,Leg 2 of 2; Lyon won,UEL,17-18
Round of 32,,Thu,2018-02-22,19:00,Atlético Madrid,1.2,1–0,0.4,FC Copenhagen,44035,Estadio Wanda Metropolitano,Gediminas Mažeika,/en/matches/a9522c70/Atletico-Madrid-FC-Copenhagen-February-22-2018-Europa-League,Leg 2 of 2; Atlético Madrid won,UEL,17-18
Round of 32,,Thu,2018-02-22,19:00,Loko Moscow,0.8,1–0,0.7,Nice,18104,RZD Arena,Pavel Královec,/en/matches/b37aac48/Lokomotiv-Moscow-Nice-February-22-2018-Europa-League,Leg 2 of 2; Loko Moscow won,UEL,17-18
Round of 32,,Thu,2018-02-22,19:00,Lazio,3.2,5–1,1.1,FCSB,27597,Stadio Olimpico,Slavko Vinčić,/en/matches/cbb0aae3/Lazio-FCSB-February-22-2018-Europa-League,Leg 2 of 2; Lazio won,UEL,17-18
Round of 32,,Thu,2018-02-22,19:00,RB Leipzig,0.3,0–2,1.8,Napoli,36163,Red Bull Arena,Anthony Taylor,/en/matches/f861cf37/RB-Leipzig-Napoli-February-22-2018-Europa-League,Leg 2 of 2; RB Leipzig won,UEL,17-18
Round of 32,,Thu,2018-02-22,20:00,Dynamo Kyiv,1.4,0–0,1.5,AEK Athens,27024,NSK Olimpijs'kyj,Matej Jug,/en/matches/ff1a54a3/Dynamo-Kyiv-AEK-Athens-February-22-2018-Europa-League,Leg 2 of 2; Dynamo Kyiv won,UEL,17-18
Round of 32,,Thu,2018-02-22,20:05,Braga,1.5,1–0,1.3,Marseille,9016,Estádio Municipal de Bragança,Svein Oddvar Moen,/en/matches/333ee4f5/Braga-Marseille-February-22-2018-Europa-League,Leg 2 of 2; Marseille won,UEL,17-18
Round of 32,,Thu,2018-02-22,20:05,Arsenal,1.4,1–2,0.7,Östersund,58405,Arsenal Stadium,Ivan Kružliak,/en/matches/c3fc9d93/Arsenal-Ostersund-February-22-2018-Europa-League,Leg 2 of 2; Arsenal won,UEL,17-18
Round of 32,,Thu,2018-02-22,21:00,Zenit,1.6,3–0,0.4,Celtic,50492,Stadion Petrovskij,Antonio Matéu Lahoz,/en/matches/083c7884/Zenit-Celtic-February-22-2018-Europa-League,Leg 2 of 2; Zenit won,UEL,17-18
Round of 32,,Thu,2018-02-22,21:05,RB Salzburg,2.0,2–1,0.6,Real Sociedad,13912,Red Bull Arena,Sergey Karasev,/en/matches/1d30c30c/Red-Bull-Salzburg-Real-Sociedad-February-22-2018-Europa-League,Leg 2 of 2; RB Salzburg won,UEL,17-18
Round of 32,,Thu,2018-02-22,21:05,Atalanta,1.8,1–1,1.0,Dortmund,17492,Stadio Città del Tricolore,Jesús Gil,/en/matches/20cafd52/Atalanta-Dortmund-February-22-2018-Europa-League,Leg 2 of 2; Dortmund won,UEL,17-18
Round of 32,,Thu,2018-02-22,21:05,Athletic Club,0.5,1–2,0.6,Spartak Moscow,36873,San Mamés,Tobias Stieler,/en/matches/6cba0090/Athletic-Club-Spartak-Moscow-February-22-2018-Europa-League,Leg 2 of 2; Athletic Club won,UEL,17-18
Round of 32,,Thu,2018-02-22,21:05,Milan,1.7,1–0,0.6,Ludogorets,17453,Stadio Giuseppe Meazza,Alberto Undiano,/en/matches/e6640526/Milan-Ludogorets-Razgrad-February-22-2018-Europa-League,Leg 2 of 2; Milan won,UEL,17-18
Round of 16,,Thu,2018-03-08,19:00,Dortmund,1.5,1–2,1.9,RB Salzburg,53700,Signal Iduna Park,Slavko Vinčić,/en/matches/1ad37d97/Dortmund-Red-Bull-Salzburg-March-8-2018-Europa-League,Leg 1 of 2,UEL,17-18
Round of 16,,Thu,2018-03-08,19:00,Atlético Madrid,1.3,3–0,0.2,Loko Moscow,40767,Estadio Wanda Metropolitano,Jakob Kehlet,/en/matches/6c79af03/Atletico-Madrid-Lokomotiv-Moscow-March-8-2018-Europa-League,Leg 1 of 2,UEL,17-18
Round of 16,,Thu,2018-03-08,19:00,Milan,1.3,0–2,1.4,Arsenal,72821,Stadio Giuseppe Meazza,Clément Turpin,/en/matches/c8be2a0e/Milan-Arsenal-March-8-2018-Europa-League,Leg 1 of 2,UEL,17-18
Round of 16,,Thu,2018-03-08,20:05,Sporting CP,3.2,2–0,0.5,Viktoria Plzeň,26090,Estádio José Alvalade,Aliaksei Kulbakov,/en/matches/434289e9/Sporting-CP-Viktoria-Plzen-March-8-2018-Europa-League,Leg 1 of 2,UEL,17-18
Round of 16,,Thu,2018-03-08,21:00,CSKA Moscow,0.6,0–1,1.0,Lyon,13990,VEB Arena,Antonio Matéu Lahoz,/en/matches/1c36cf82/CSKA-Moscow-Lyon-March-8-2018-Europa-League,Leg 1 of 2,UEL,17-18
Round of 16,,Thu,2018-03-08,21:05,RB Leipzig,2.0,2–1,0.5,Zenit,19877,Red Bull Arena,Ovidiu Hațegan,/en/matches/1b87cbdf/RB-Leipzig-Zenit-March-8-2018-Europa-League,Leg 1 of 2,UEL,17-18
Round of 16,,Thu,2018-03-08,21:05,Marseille,2.6,3–1,1.0,Athletic Club,37657,Orange Vélodrome,Jorge de Sousa,/en/matches/2d821fe2/Marseille-Athletic-Club-March-8-2018-Europa-League,Leg 1 of 2,UEL,17-18
Round of 16,,Thu,2018-03-08,21:05,Lazio,1.1,2–2,1.6,Dynamo Kyiv,21562,Stadio Olimpico,Ivan Kružliak,/en/matches/67963906/Lazio-Dynamo-Kyiv-March-8-2018-Europa-League,Leg 1 of 2,UEL,17-18
Round of 16,,Thu,2018-03-15,19:00,Loko Moscow,0.5,1–5,1.7,Atlético Madrid,22041,RZD Arena,Artur Soares Dias,/en/matches/1090f83e/Lokomotiv-Moscow-Atletico-Madrid-March-15-2018-Europa-League,Leg 2 of 2; Atlético Madrid won,UEL,17-18
Round of 16,,Thu,2018-03-15,19:00,Viktoria Plzeň,1.5,2–1,3.0,Sporting CP,9370,Doosan Arena,Tobias Stieler,/en/matches/6f0376b5/Viktoria-Plzen-Sporting-CP-March-15-2018-Europa-League,Leg 2 of 2; Sporting CP won,UEL,17-18
Round of 16,,Thu,2018-03-15,19:00,Athletic Club,1.7,1–2,1.5,Marseille,40580,Estadio San Mamés,Anthony Taylor,/en/matches/928c9160/Athletic-Club-Marseille-March-15-2018-Europa-League,Leg 2 of 2; Marseille won,UEL,17-18
Round of 16,,Thu,2018-03-15,20:00,Dynamo Kyiv,0.4,0–2,3.4,Lazio,52639,NSK Olimpijs'kyj,Jesús Gil,/en/matches/39a81b28/Dynamo-Kyiv-Lazio-March-15-2018-Europa-League,Leg 2 of 2; Lazio won,UEL,17-18
Round of 16,,Thu,2018-03-15,20:05,Arsenal,2.6,3–1,1.1,Milan,58973,Emirates Stadium,Jonas Eriksson,/en/matches/d550b14d/Arsenal-Milan-March-15-2018-Europa-League,Leg 2 of 2; Arsenal won,UEL,17-18
Round of 16,,Thu,2018-03-15,21:00,Zenit,0.9,1–1,2.2,RB Leipzig,44092,Krestovsky Stadium,Daniele Orsato,/en/matches/61a8e1a6/Zenit-RB-Leipzig-March-15-2018-Europa-League,Leg 2 of 2; RB Leipzig won,UEL,17-18
Round of 16,,Thu,2018-03-15,21:05,Lyon,1.8,2–3,1.7,CSKA Moscow,38622,Groupama Stadium,Bobby Madden,/en/matches/2b7ec666/Lyon-CSKA-Moscow-March-15-2018-Europa-League,Leg 2 of 2; CSKA Moscow won,UEL,17-18
Round of 16,,Thu,2018-03-15,21:05,RB Salzburg,1.5,0–0,1.1,Dortmund,29520,Red Bull Arena,Benoît Bastien,/en/matches/fba490c4/Red-Bull-Salzburg-Dortmund-March-15-2018-Europa-League,Leg 2 of 2; RB Salzburg won,UEL,17-18
Quarter-finals,,Thu,2018-04-05,20:05,Arsenal,3.9,4–1,1.0,CSKA Moscow,58285,Emirates Stadium,Pavel Královec,/en/matches/e8c6f36c/Arsenal-CSKA-Moscow-April-5-2018-Europa-League,Leg 1 of 2,UEL,17-18
Quarter-finals,,Thu,2018-04-05,21:05,RB Leipzig,1.1,1–0,1.1,Marseille,34043,Red Bull Arena,Alberto Undiano,/en/matches/3ab7ee93/RB-Leipzig-Marseille-April-5-2018-Europa-League,Leg 1 of 2,UEL,17-18
Quarter-finals,,Thu,2018-04-05,21:05,Atlético Madrid,1.5,2–0,1.3,Sporting CP,53301,Estadio Wanda Metropolitano,Sergey Karasev,/en/matches/72b40ae5/Atletico-Madrid-Sporting-CP-April-5-2018-Europa-League,Leg 1 of 2,UEL,17-18
Quarter-finals,,Thu,2018-04-05,21:05,Lazio,2.5,4–2,1.7,RB Salzburg,42538,Stadio Olimpico,Ovidiu Hațegan,/en/matches/8f68d21c/Lazio-Red-Bull-Salzburg-April-5-2018-Europa-League,Leg 1 of 2,UEL,17-18
Quarter-finals,,Thu,2018-04-12,20:05,Sporting CP,1.1,1–0,1.3,Atlético Madrid,28437,Estádio José Alvalade,Milorad Mažić,/en/matches/9d61b1d8/Sporting-CP-Atletico-Madrid-April-12-2018-Europa-League,Leg 2 of 2; Atlético Madrid won,UEL,17-18
Quarter-finals,,Thu,2018-04-12,21:05,RB Salzburg,0.8,4–1,1.0,Lazio,29520,Red Bull Arena,Damir Skomina,/en/matches/2531332c/Red-Bull-Salzburg-Lazio-April-12-2018-Europa-League,Leg 2 of 2; RB Salzburg won,UEL,17-18
Quarter-finals,,Thu,2018-04-12,21:05,Marseille,3.2,5–2,0.5,RB Leipzig,61882,Orange Vélodrome,Björn Kuipers,/en/matches/90eeae60/Marseille-RB-Leipzig-April-12-2018-Europa-League,Leg 2 of 2; Marseille won,UEL,17-18
Quarter-finals,,Thu,2018-04-12,22:05,CSKA Moscow,1.6,2–2,2.1,Arsenal,29284,VEB Arena,Felix Zwayer,/en/matches/5b50a222/CSKA-Moscow-Arsenal-April-12-2018-Europa-League,Leg 2 of 2; Arsenal won,UEL,17-18
Semi-finals,,Thu,2018-04-26,20:05,Arsenal,2.6,1–1,1.0,Atlético Madrid,59066,Arsenal Stadium,Clément Turpin,/en/matches/9628236b/Arsenal-Atletico-Madrid-April-26-2018-Europa-League,Leg 1 of 2,UEL,17-18
Semi-finals,,Thu,2018-04-26,21:05,Marseille,1.3,2–0,0.7,RB Salzburg,62312,Orange Vélodrome,William Collum,/en/matches/9cd2a134/Marseille-Red-Bull-Salzburg-April-26-2018-Europa-League,Leg 1 of 2,UEL,17-18
Semi-finals,,Thu,2018-05-03,21:05,Atlético Madrid,1.9,1–0,0.3,Arsenal,64196,Estadio Wanda Metropolitano,Gianluca Rocchi,/en/matches/04cef342/Atletico-Madrid-Arsenal-May-3-2018-Europa-League,Leg 2 of 2; Atlético Madrid won,UEL,17-18
Semi-finals,,Thu,2018-05-03,21:05,RB Salzburg,1.0,2–1,0.7,Marseille,29520,Red Bull Arena,Sergey Karasev,/en/matches/b7d606a2/Red-Bull-Salzburg-Marseille-May-3-2018-Europa-League,Leg 2 of 2; Marseille won; Required Extra Time,UEL,17-18
Final,,Wed,2018-05-16,20:45,Marseille,0.9,0–3,1.2,Atlético Madrid,55768,Groupama Stadium (Neutral Site),Björn Kuipers,/en/matches/731bbc88/Marseille-Atletico-Madrid-May-16-2018-Europa-League,,UEL,17-18
