Round,Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,league,season
Group stage,5,Thu,2018-11-29,21:00,Malmö,0.8,2–2,1.5,Genk,16117,Swedbank Stadion,Srđan Jovanović,/en/matches/44e124eb/Malmo-Genk-November-29-2018-Europa-League,,UEL,18-19
Group stage,5,Thu,2018-11-29,21:00,Standard Liège,2.4,1–0,1.1,Sevilla,12882,Stade Maurice Dufrasne,Daniel Siebert,/en/matches/59bcaba9/Standard-Liege-Sevilla-November-29-2018-Europa-League,,UEL,18-19
Group stage,5,Thu,2018-11-29,21:00,Jablonec,2.1,0–1,0.5,Rennes,4712,Stadion Střelnice,Tiago Martins,/en/matches/6aafd2a4/Jablonec-Rennes-November-29-2018-Europa-League,,UEL,18-19
Group stage,5,Thu,2018-11-29,21:00,Eint Frankfurt,3.8,4–0,0.6,Marseille,47000,Commerzbank-Arena,John Beaton,/en/matches/98f7d985/Eintracht-Frankfurt-Marseille-November-29-2018-Europa-League,,UEL,18-19
Group stage,5,Thu,2018-11-29,21:50,Astana FK,2.8,0–1,0.3,Dynamo Kyiv,26508,Astana Arena,Ivan Bebek,/en/matches/8009e703/Astana-FK-Dynamo-Kyiv-November-29-2018-Europa-League,,UEL,18-19
Group stage,5,Thu,2018-11-29,21:55,Qarabağ,0.6,1–6,3.0,Sporting CP,5416,Bakı Olimpiya Stadionu,Petr Ardeleánu,/en/matches/ebd9d858/Qarabag-Sporting-CP-November-29-2018-Europa-League,,UEL,18-19
Group stage,5,Thu,2018-11-29,22:00,Apollon,0.8,2–0,0.6,Lazio,1131,Neo GSP,Roi Reinshreiber,/en/matches/028f1e47/Apollon-Lazio-November-29-2018-Europa-League,,UEL,18-19
Group stage,6,Thu,2018-12-13,18:55,Rennes,2.2,2–0,0.3,Astana FK,24535,Roazhon Park,Serdar Gözübüyük,/en/matches/1a5da493/Rennes-Astana-FK-December-13-2018-Europa-League,,UEL,18-19
Group stage,6,Thu,2018-12-13,18:55,Genk,1.9,4–0,0.5,Sarpsborg 08,12240,Luminus Arena,István Kovács,/en/matches/1b7bb500/Genk-Sarpsborg-08-December-13-2018-Europa-League,,UEL,18-19
Group stage,6,Thu,2018-12-13,18:55,Rapid Wien,0.7,1–0,0.4,Rangers,23850,Allianz Stadion,Paolo Mazzoleni,/en/matches/1f6c9222/Rapid-Wien-Rangers-December-13-2018-Europa-League,,UEL,18-19
Group stage,6,Thu,2018-12-13,18:55,Marseille,1.3,1–3,1.9,Apollon,9274,Orange Vélodrome,Constantin Colțescu,/en/matches/48c335bc/Marseille-Apollon-December-13-2018-Europa-League,,UEL,18-19
Group stage,6,Thu,2018-12-13,18:55,Sevilla,1.8,3–0,0.4,Krasnodar,34114,Estadio Ramón Sánchez Pizjuán,Daniel Stefański,/en/matches/74cc13e2/Sevilla-Krasnodar-December-13-2018-Europa-League,,UEL,18-19
Group stage,6,Thu,2018-12-13,18:55,Vidi,0.6,2–2,1.4,Chelsea,19242,Groupama Arena,Aleksandar Stavrev,/en/matches/8d79cda6/Vidi-Chelsea-December-13-2018-Europa-League,,UEL,18-19
Group stage,6,Thu,2018-12-13,18:55,Villarreal,2.1,2–0,1.7,Spartak Moscow,12903,Estadio de la Cerámica,Aleksandrs Golubevs,/en/matches/951916ce/Villarreal-Spartak-Moscow-December-13-2018-Europa-League,,UEL,18-19
Group stage,6,Thu,2018-12-13,18:55,Lazio,1.0,1–2,1.3,Eint Frankfurt,18252,Stadio Olimpico,Halil Meler,/en/matches/b40ed7d6/Lazio-Eintracht-Frankfurt-December-13-2018-Europa-League,,UEL,18-19
Group stage,6,Thu,2018-12-13,19:55,Dynamo Kyiv,2.4,0–1,1.3,Jablonec,11300,NSK Olimpijs'kyj,Ívar Orri Kristjánsson,/en/matches/4f78fbb6/Dynamo-Kyiv-Jablonec-December-13-2018-Europa-League,,UEL,18-19
Group stage,6,Thu,2018-12-13,19:55,PAOK,2.5,1–3,2.1,BATE Borisov,13483,Stadio Toumbas,Christian Dingert,/en/matches/f4bb57aa/PAOK-BATE-Borisov-December-13-2018-Europa-League,,UEL,18-19
Group stage,6,Thu,2018-12-13,20:00,Sporting CP,3.0,3–0,0.4,Vorskla Poltava,25504,Estádio José Alvalade,Manuel Schüttengruber,/en/matches/21191c53/Sporting-CP-Vorskla-Poltava-December-13-2018-Europa-League,,UEL,18-19
Group stage,6,Thu,2018-12-13,20:00,Arsenal,1.0,1–0,0.1,Qarabağ,58101,Arsenal Stadium,Jens Maae,/en/matches/31be34b1/Arsenal-Qarabag-December-13-2018-Europa-League,,UEL,18-19
Group stage,6,Thu,2018-12-13,20:00,Celtic,1.9,1–2,2.2,RB Salzburg,57578,Celtic Park,Ruddy Buquet,/en/matches/6cdc4210/Celtic-Red-Bull-Salzburg-December-13-2018-Europa-League,,UEL,18-19
Group stage,6,Thu,2018-12-13,20:55,Akhisarspor,1.3,0–0,1.6,Standard Liège,2674,Spor Toto Akhisar Stadyumu,Ádám Farkas,/en/matches/83ad4532/Akhisar-Belediyespor-Standard-Liege-December-13-2018-Europa-League,,UEL,18-19
Group stage,6,Thu,2018-12-13,20:55,Beşiktaş,2.0,0–1,2.1,Malmö,24955,Vodafone Arena,Luca Banti,/en/matches/c528ba0a/Besiktas-Malmo-December-13-2018-Europa-League,,UEL,18-19
Group stage,6,Thu,2018-12-13,21:00,RB Leipzig,2.1,1–1,1.1,Rosenborg,16957,Red Bull Arena,Serhii Boiko,/en/matches/02baeea8/RB-Leipzig-Rosenborg-December-13-2018-Europa-League,,UEL,18-19
Group stage,6,Thu,2018-12-13,21:00,F91 Dudelange,0.1,0–0,1.5,Betis,4931,Stade Josy Barthel,Peter Kráľovič,/en/matches/11e9fb3b/F91-Dudelange-Real-Betis-December-13-2018-Europa-League,,UEL,18-19
Group stage,6,Thu,2018-12-13,21:00,Slavia Prague,1.2,2–0,0.2,Zenit,17748,Sinobo Stadium,Andrew Dallas,/en/matches/1bc670fe/Slavia-Prague-Zenit-December-13-2018-Europa-League,,UEL,18-19
Group stage,6,Thu,2018-12-13,21:00,FC Copenhagen,0.9,0–1,0.6,Bordeaux,18209,Telia Parken,Hüseyin Göçek,/en/matches/2805793c/FC-Copenhagen-Bordeaux-December-13-2018-Europa-League,,UEL,18-19
Group stage,6,Thu,2018-12-13,21:00,Dinamo Zagreb,0.3,0–0,0.4,Anderlecht,12170,Stadion Maksimir,Sandro Schärer,/en/matches/332b6892/Dinamo-Zagreb-Anderlecht-December-13-2018-Europa-League,,UEL,18-19
Group stage,6,Thu,2018-12-13,21:00,Spartak Trnava,0.9,1–0,0.7,Fenerbahçe,11413,City Arena Trnava,José Sánchez,/en/matches/e9cb8b8e/Spartak-Trnava-Fenerbahce-December-13-2018-Europa-League,,UEL,18-19
Group stage,6,Thu,2018-12-13,22:00,Ludogorets,1.2,1–1,0.6,Zürich,2150,Ludogorets Arena,Kirill Levnikov,/en/matches/47e0839c/Ludogorets-Razgrad-Zurich-December-13-2018-Europa-League,,UEL,18-19
Group stage,6,Thu,2018-12-13,22:00,Olympiacos,3.4,3–1,1.4,Milan,31010,Stadio Georgios Karaiskáki,Benoît Bastien,/en/matches/6927477f/Olympiacos-Milan-December-13-2018-Europa-League,,UEL,18-19
Group stage,6,Thu,2018-12-13,22:00,AÉK Lárnaka,0.8,1–5,2.7,Leverkusen,1584,Neo GSP,François Letexier,/en/matches/d0fe92d5/AEK-Larnaka-Bayer-Leverkusen-December-13-2018-Europa-League,,UEL,18-19
Round of 32,,Tue,2019-02-12,20:55,Fenerbahçe,0.8,1–0,1.1,Zenit,35672,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Ruddy Buquet,/en/matches/a996079f/Fenerbahce-Zenit-February-12-2019-Europa-League,Leg 1 of 2,UEL,18-19
Round of 32,,Thu,2019-02-14,18:55,Lazio,0.4,0–1,1.8,Sevilla,19766,Stadio Olimpico,Nejc Kajtazović,/en/matches/4d195bed/Lazio-Sevilla-February-14-2019-Europa-League,Leg 1 of 2,UEL,18-19
Round of 32,,Thu,2019-02-14,18:55,Rapid Wien,0.6,0–1,1.4,Inter,23850,Allianz Stadion,Tobias Stieler,/en/matches/5bd90b73/Rapid-Wien-Internazionale-February-14-2019-Europa-League,Leg 1 of 2,UEL,18-19
Round of 32,,Thu,2019-02-14,18:55,Slavia Prague,1.5,0–0,0.7,Genk,18125,Sinobo Stadium,Aleksandrs Golubevs,/en/matches/7b346ed1/Slavia-Prague-Genk-February-14-2019-Europa-League,Leg 1 of 2,UEL,18-19
Round of 32,,Thu,2019-02-14,18:55,Rennes,1.6,3–3,2.2,Betis,28656,Roazhon Park,Tasos Sidiropoulos,/en/matches/f0089f49/Rennes-Real-Betis-February-14-2019-Europa-League,Leg 1 of 2,UEL,18-19
Round of 32,,Thu,2019-02-14,19:55,Olympiacos,0.9,2–2,0.9,Dynamo Kyiv,31020,Stadio Georgios Karaiskáki,Craig Pawson,/en/matches/3717f84e/Olympiacos-Dynamo-Kyiv-February-14-2019-Europa-League,Leg 1 of 2,UEL,18-19
Round of 32,,Thu,2019-02-14,20:00,Sporting CP,0.6,0–1,0.5,Villarreal,27134,Estádio José Alvalade,Clément Turpin,/en/matches/6ffdcee9/Sporting-CP-Villarreal-February-14-2019-Europa-League,Leg 1 of 2,UEL,18-19
Round of 32,,Thu,2019-02-14,20:00,Celtic,0.2,0–2,1.3,Valencia,57430,Celtic Park,Ovidiu Hațegan,/en/matches/e9f8cf58/Celtic-Valencia-February-14-2019-Europa-League,Leg 1 of 2,UEL,18-19
Round of 32,,Thu,2019-02-14,20:55,BATE Borisov,0.7,1–0,1.8,Arsenal,12527,Borisov Arena,Zoran Široki,/en/matches/1e4e72ce/BATE-Borisov-Arsenal-February-14-2019-Europa-League,Leg 1 of 2,UEL,18-19
Round of 32,,Thu,2019-02-14,20:55,Galatasaray,0.9,1–2,1.6,Benfica,42722,Türk Telekom Arena,Santiago Jaime,/en/matches/1eca9beb/Galatasaray-Benfica-February-14-2019-Europa-League,Leg 1 of 2,UEL,18-19
Round of 32,,Thu,2019-02-14,20:55,Krasnodar,1.0,0–0,0.9,Leverkusen,34827,Krasnodar Stadium,Maurizio Mariani,/en/matches/e88ed2b1/Krasnodar-Bayer-Leverkusen-February-14-2019-Europa-League,Leg 1 of 2,UEL,18-19
Round of 32,,Thu,2019-02-14,21:00,Viktoria Plzeň,1.9,2–1,0.9,Dinamo Zagreb,9731,Doosan Arena,Serdar Gözübüyük,/en/matches/05e76a4d/Viktoria-Plzen-Dinamo-Zagreb-February-14-2019-Europa-League,Leg 1 of 2,UEL,18-19
Round of 32,,Thu,2019-02-14,21:00,Zürich,2.1,1–3,2.2,Napoli,24000,Stadion Letzigrund,Danilo Grujić,/en/matches/0d67a7b1/Zurich-Napoli-February-14-2019-Europa-League,Leg 1 of 2,UEL,18-19
Round of 32,,Thu,2019-02-14,21:00,Malmö,1.1,1–2,2.3,Chelsea,20312,Malmö Stadion,Aliaksei Kulbakou,/en/matches/7bb0dd6c/Malmo-Chelsea-February-14-2019-Europa-League,Leg 1 of 2,UEL,18-19
Round of 32,,Thu,2019-02-14,21:00,Club Brugge,0.9,2–1,0.8,RB Salzburg,16457,Jan Breydelstadion,Georgi Kabakov,/en/matches/edf1da8a/Club-Brugge-Red-Bull-Salzburg-February-14-2019-Europa-League,Leg 1 of 2,UEL,18-19
Round of 32,,Thu,2019-02-14,22:00,Shakhtar,1.3,2–2,2.1,Eint Frankfurt,13059,Oblasny SportKomplex Metalist,Anthony Taylor,/en/matches/864cbf23/Shakhtar-Donetsk-Eintracht-Frankfurt-February-14-2019-Europa-League,Leg 1 of 2,UEL,18-19
Round of 32,,Wed,2019-02-20,18:00,Sevilla,2.1,2–0,1.9,Lazio,34521,Estadio Ramón Sánchez Pizjuán,Anthony Taylor,/en/matches/2f074756/Sevilla-Lazio-February-20-2019-Europa-League,Leg 2 of 2; Sevilla won,UEL,18-19
Round of 32,,Thu,2019-02-21,17:55,Arsenal,2.2,3–0,0.6,BATE Borisov,58812,Emirates Stadium,Alberto Undiano,/en/matches/51b04654/Arsenal-BATE-Borisov-February-21-2019-Europa-League,Leg 2 of 2; Arsenal won,UEL,18-19
Round of 32,,Thu,2019-02-21,18:55,Napoli,3.3,2–0,0.7,Zürich,17579,Stadio San Paolo,Tasos Sidiropoulos,/en/matches/2fabbb7c/Napoli-Zurich-February-21-2019-Europa-League,Leg 2 of 2; Napoli won,UEL,18-19
Round of 32,,Thu,2019-02-21,18:55,Eint Frankfurt,2.4,4–1,0.9,Shakhtar,47000,Commerzbank-Arena,Antonio Matéu Lahoz,/en/matches/4afc6bad/Eintracht-Frankfurt-Shakhtar-Donetsk-February-21-2019-Europa-League,Leg 2 of 2; Eint Frankfurt won,UEL,18-19
Round of 32,,Thu,2019-02-21,18:55,Valencia,2.0,1–0,1.1,Celtic,36619,Estadio de Mestalla,Deniz Aytekin,/en/matches/68cda79e/Valencia-Celtic-February-21-2019-Europa-League,Leg 2 of 2; Valencia won,UEL,18-19
Round of 32,,Thu,2019-02-21,18:55,RB Salzburg,2.6,4–0,1.6,Club Brugge,24717,Red Bull Arena,Daniel Siebert,/en/matches/6b88675c/Red-Bull-Salzburg-Club-Brugge-February-21-2019-Europa-League,Leg 2 of 2; RB Salzburg won,UEL,18-19
Round of 32,,Thu,2019-02-21,18:55,Dinamo Zagreb,1.9,3–0,0.4,Viktoria Plzeň,25860,Stadion Maksimir,István Kovács,/en/matches/99830962/Dinamo-Zagreb-Viktoria-Plzen-February-21-2019-Europa-League,Leg 2 of 2; Dinamo Zagreb won,UEL,18-19
Round of 32,,Thu,2019-02-21,18:55,Villarreal,2.0,1–1,1.0,Sporting CP,14098,Estadio de la Cerámica,Pavel Královec,/en/matches/c4e1d045/Villarreal-Sporting-CP-February-21-2019-Europa-League,Leg 2 of 2; Villarreal won,UEL,18-19
Round of 32,,Thu,2019-02-21,20:00,Benfica,1.6,0–0,0.2,Galatasaray,49545,Estádio do Sport Lisboa e Benfica,Ovidiu Hațegan,/en/matches/8320fffd/Benfica-Galatasaray-February-21-2019-Europa-League,Leg 2 of 2; Benfica won,UEL,18-19
Round of 32,,Thu,2019-02-21,20:00,Chelsea,1.9,3–0,0.3,Malmö,39813,Stamford Bridge,Orel Grinfeeld,/en/matches/c6212f80/Chelsea-Malmo-February-21-2019-Europa-League,Leg 2 of 2; Chelsea won,UEL,18-19
Round of 32,,Thu,2019-02-21,20:55,Zenit,1.6,3–1,0.4,Fenerbahçe,50448,Gazprom Arena,Michael Oliver,/en/matches/113a8489/Zenit-Fenerbahce-February-21-2019-Europa-League,Leg 2 of 2; Zenit won,UEL,18-19
Round of 32,,Thu,2019-02-21,21:00,Genk,0.7,1–4,2.3,Slavia Prague,13688,Luminus Arena,Bobby Madden,/en/matches/7049cd7b/Genk-Slavia-Prague-February-21-2019-Europa-League,Leg 2 of 2; Slavia Prague won,UEL,18-19
Round of 32,,Thu,2019-02-21,21:00,Betis,1.4,1–3,2.3,Rennes,43623,Estadio Benito Villamarín,Viktor Kassai,/en/matches/9374c644/Real-Betis-Rennes-February-21-2019-Europa-League,Leg 2 of 2; Rennes won,UEL,18-19
Round of 32,,Thu,2019-02-21,21:00,Inter,2.2,4–0,0.7,Rapid Wien,32158,Stadio Giuseppe Meazza,Artur Dias,/en/matches/985d42ee/Internazionale-Rapid-Wien-February-21-2019-Europa-League,Leg 2 of 2; Inter won,UEL,18-19
Round of 32,,Thu,2019-02-21,21:00,Leverkusen,1.1,1–1,1.6,Krasnodar,16084,BayArena,Gediminas Mažeika,/en/matches/ad8599c1/Bayer-Leverkusen-Krasnodar-February-21-2019-Europa-League,Leg 2 of 2; Krasnodar won,UEL,18-19
Round of 32,,Thu,2019-02-21,22:00,Dynamo Kyiv,1.4,1–0,1.3,Olympiacos,48902,NSK Olimpijs'kyj,Ivan Kružliak,/en/matches/cb964cbf/Dynamo-Kyiv-Olympiacos-February-21-2019-Europa-League,Leg 2 of 2; Dynamo Kyiv won,UEL,18-19
Round of 16,,Thu,2019-03-07,18:55,Rennes,1.6,3–1,0.7,Arsenal,29100,Roazhon Park,Filip Glova,/en/matches/061c5304/Rennes-Arsenal-March-7-2019-Europa-League,Leg 1 of 2,UEL,18-19
Round of 16,,Thu,2019-03-07,18:55,Sevilla,3.1,2–2,0.4,Slavia Prague,30698,Estadio Ramón Sánchez Pizjuán,Ruddy Buquet,/en/matches/9e2db532/Sevilla-Slavia-Prague-March-7-2019-Europa-League,Leg 1 of 2,UEL,18-19
Round of 16,,Thu,2019-03-07,18:55,Dinamo Zagreb,1.4,1–0,0.6,Benfica,29704,Stadion Maksimir,Michael Oliver,/en/matches/d81afec9/Dinamo-Zagreb-Benfica-March-7-2019-Europa-League,Leg 1 of 2,UEL,18-19
Round of 16,,Thu,2019-03-07,18:55,Eint Frankfurt,1.6,0–0,1.5,Inter,48000,Commerzbank-Arena,William Collum,/en/matches/fb6437cc/Eintracht-Frankfurt-Internazionale-March-7-2019-Europa-League,Leg 1 of 2,UEL,18-19
Round of 16,,Thu,2019-03-07,20:00,Chelsea,3.0,3–0,0.4,Dynamo Kyiv,37280,Stamford Bridge,Nejc Kajtazović,/en/matches/00fd3871/Chelsea-Dynamo-Kyiv-March-7-2019-Europa-League,Leg 1 of 2,UEL,18-19
Round of 16,,Thu,2019-03-07,20:55,Zenit,1.8,1–3,1.0,Villarreal,51826,Gazprom Arena,Paolo Valeri,/en/matches/0a701bc4/Zenit-Villarreal-March-7-2019-Europa-League,Leg 1 of 2,UEL,18-19
Round of 16,,Thu,2019-03-07,21:00,Valencia,1.7,2–1,1.0,Krasnodar,36274,Estadio de Mestalla,Orel Grinfeeld,/en/matches/05094034/Valencia-Krasnodar-March-7-2019-Europa-League,Leg 1 of 2,UEL,18-19
Round of 16,,Thu,2019-03-07,21:00,Napoli,2.4,3–0,1.6,RB Salzburg,32579,Stadio San Paolo,Aliaksei Kulbakou,/en/matches/9fee5aeb/Napoli-Red-Bull-Salzburg-March-7-2019-Europa-League,Leg 1 of 2,UEL,18-19
Round of 16,,Thu,2019-03-14,18:55,RB Salzburg,2.0,3–1,1.1,Napoli,29520,Red Bull Arena,Ricardo de Burgos,/en/matches/a393f473/Red-Bull-Salzburg-Napoli-March-14-2019-Europa-League,Leg 2 of 2; Napoli won,UEL,18-19
Round of 16,,Thu,2019-03-14,19:55,Dynamo Kyiv,0.9,0–5,3.3,Chelsea,64830,NSK Olimpijs'kyj,Tobias Stieler,/en/matches/09881e96/Dynamo-Kyiv-Chelsea-March-14-2019-Europa-League,Leg 2 of 2; Chelsea won,UEL,18-19
Round of 16,,Thu,2019-03-14,20:00,Benfica,1.7,3–0,1.2,Dinamo Zagreb,47808,Estádio do Sport Lisboa e Benfica,Deniz Aytekin,/en/matches/a1072c6e/Benfica-Dinamo-Zagreb-March-14-2019-Europa-League,Leg 2 of 2; Benfica won; Required Extra Time,UEL,18-19
Round of 16,,Thu,2019-03-14,20:00,Arsenal,3.2,3–0,0.5,Rennes,59453,Arsenal Stadium,Andris Treimanis,/en/matches/bb2ba13b/Arsenal-Rennes-March-14-2019-Europa-League,Leg 2 of 2; Arsenal won,UEL,18-19
Round of 16,,Thu,2019-03-14,20:55,Krasnodar,0.6,1–1,1.7,Valencia,35074,Krasnodar Stadium,Anthony Taylor,/en/matches/900a4b95/Krasnodar-Valencia-March-14-2019-Europa-League,Leg 2 of 2; Valencia won,UEL,18-19
Round of 16,,Thu,2019-03-14,21:00,Slavia Prague,3.0,4–3,1.8,Sevilla,19020,Sinobo Stadium,Aliaksei Kulbakou,/en/matches/32a55eb7/Slavia-Prague-Sevilla-March-14-2019-Europa-League,Leg 2 of 2; Slavia Prague won; Required Extra Time,UEL,18-19
Round of 16,,Thu,2019-03-14,21:00,Inter,0.5,0–1,2.2,Eint Frankfurt,49866,Stadio Giuseppe Meazza,Ovidiu Hațegan,/en/matches/72140830/Internazionale-Eintracht-Frankfurt-March-14-2019-Europa-League,Leg 2 of 2; Eint Frankfurt won,UEL,18-19
Round of 16,,Thu,2019-03-14,21:00,Villarreal,1.2,2–1,1.5,Zenit,14027,Estadio de la Cerámica,Artur Dias,/en/matches/79662e37/Villarreal-Zenit-March-14-2019-Europa-League,Leg 2 of 2; Villarreal won,UEL,18-19
Quarter-finals,,Thu,2019-04-11,20:00,Arsenal,2.0,2–0,0.8,Napoli,59738,Emirates Stadium,Alberto Undiano,/en/matches/0e51d888/Arsenal-Napoli-April-11-2019-Europa-League,Leg 1 of 2,UEL,18-19
Quarter-finals,,Thu,2019-04-11,20:00,Benfica,2.0,4–2,1.2,Eint Frankfurt,54175,Estádio do Sport Lisboa e Benfica,Anthony Taylor,/en/matches/9c652a9c/Benfica-Eintracht-Frankfurt-April-11-2019-Europa-League,Leg 1 of 2,UEL,18-19
Quarter-finals,,Thu,2019-04-11,21:00,Slavia Prague,0.6,0–1,0.6,Chelsea,17484,Sinobo Stadium,Felix Zwayer,/en/matches/962ada38/Slavia-Prague-Chelsea-April-11-2019-Europa-League,Leg 1 of 2,UEL,18-19
Quarter-finals,,Thu,2019-04-11,21:00,Villarreal,1.8,1–3,1.8,Valencia,17605,Estadio de la Cerámica,Michael Oliver,/en/matches/ec2caa99/Villarreal-Valencia-April-11-2019-Europa-League,Leg 1 of 2,UEL,18-19
Quarter-finals,,Thu,2019-04-18,20:00,Chelsea,2.8,4–3,0.7,Slavia Prague,38326,Stamford Bridge,Damir Skomina,/en/matches/4bc5fb22/Chelsea-Slavia-Prague-April-18-2019-Europa-League,Leg 2 of 2; Chelsea won,UEL,18-19
Quarter-finals,,Thu,2019-04-18,21:00,Eint Frankfurt,1.1,2–0,0.5,Benfica,48000,Commerzbank-Arena,Daniele Orsato,/en/matches/3004d33d/Eintracht-Frankfurt-Benfica-April-18-2019-Europa-League,Leg 2 of 2; Eint Frankfurt won,UEL,18-19
Quarter-finals,,Thu,2019-04-18,21:00,Napoli,1.4,0–1,0.7,Arsenal,39438,Stadio San Paolo,Ovidiu Hațegan,/en/matches/8a0088c8/Napoli-Arsenal-April-18-2019-Europa-League,Leg 2 of 2; Arsenal won,UEL,18-19
Quarter-finals,,Thu,2019-04-18,21:00,Valencia,1.1,2–0,1.3,Villarreal,26403,Estadio de Mestalla,William Collum,/en/matches/ce165b2b/Valencia-Villarreal-April-18-2019-Europa-League,Leg 2 of 2; Valencia won,UEL,18-19
Semi-finals,,Thu,2019-05-02,20:00,Arsenal,2.3,3–1,2.6,Valencia,58969,Emirates Stadium,Clément Turpin,/en/matches/5b35cbe7/Arsenal-Valencia-May-2-2019-Europa-League,Leg 1 of 2,UEL,18-19
Semi-finals,,Thu,2019-05-02,21:00,Eint Frankfurt,0.6,1–1,1.3,Chelsea,48000,Commerzbank-Arena,Carlos del Cerro,/en/matches/3227f384/Eintracht-Frankfurt-Chelsea-May-2-2019-Europa-League,Leg 1 of 2,UEL,18-19
Semi-finals,,Thu,2019-05-09,20:00,Chelsea,0.8,(4) 1–1 (3),1.6,Eint Frankfurt,36070,Stamford Bridge,Ovidiu Hațegan,/en/matches/82b3ee7b/Chelsea-Eintracht-Frankfurt-May-9-2019-Europa-League,Leg 2 of 2; Chelsea won; Chelsea won on penalty kicks following extra time,UEL,18-19
Semi-finals,,Thu,2019-05-09,21:00,Valencia,2.5,2–4,0.7,Arsenal,44481,Estadio de Mestalla,Danny Makkelie,/en/matches/94518f97/Valencia-Arsenal-May-9-2019-Europa-League,Leg 2 of 2; Arsenal won,UEL,18-19
Final,,Wed,2019-05-29,23:00,Chelsea,1.9,4–1,1.4,Arsenal,51370,Bakı Olimpiya Stadionu (Neutral Site),Gianluca Rocchi,/en/matches/96c1ba9d/North-West-London-Derby-Chelsea-Arsenal-May-29-2019-Europa-League,,UEL,18-19
